N	2gram	Bakhtin_Fr_3	Myslijsy
1	потому что	2	52
2	то есть	18	42
3	и в	40	39
4	в языке	2	33
5	может быть	9	27
6	в том	8	26
7	только в	3	25
8	не может	3	22
9	что в	12	22
10	не только	13	21
11	так как	4	21
12	а не	5	21
13	в нем	5	20
14	но и	11	20
15	и не	13	18
16	языка и	1	17
17	том что	4	16
18	так что	1	16
19	в этом	15	15
20	не в	1	15
21	если бы	3	14
22	по отношению	3	13
23	в себе	3	13
24	таким образом	10	13
25	так и	3	13
26	отношению к	2	13
27	было бы	4	12
28	мы не	2	10
29	как в	3	10
30	по себе	1	10
31	и что	1	10
32	то что	5	10
33	что не	1	10
34	в человеке	1	10
35	речи и	1	10
36	и понимания	2	9
37	но в	8	9
38	как и	11	9
39	там же	1	9
40	мысли и	1	9
41	тем что	3	9
42	но не	2	8
43	точки зрения	2	8
44	язык в	1	8
45	в одном	7	8
46	того что	1	8
47	вместе с	3	8
48	в ней	4	7
49	в истории	4	7
50	с этим	2	7
51	это не	2	7
52	в этих	6	7
53	на язык	1	7
54	должны быть	2	7
55	с другой	2	7
56	должно быть	1	7
57	и т	1	6
58	то же	7	6
59	все же	2	6
60	и как	3	6
61	при этом	3	6
62	и по	1	6
63	не менее	2	6
64	что на	1	6
65	что и	3	6
66	еще не	3	6
67	как бы	3	6
68	в первом	1	5
69	с в	2	5
70	во всех	6	5
71	с тем	1	5
72	несмотря на	1	5
73	не имеет	1	5
74	и его	17	5
75	язык и	2	5
76	между тем	3	5
77	во втором	1	5
78	в его	13	5
79	для всех	1	5
80	вовсе не	12	5
81	так же	1	5
82	и потому	4	5
83	быть только	1	5
84	но это	3	5
85	и для	5	5
86	а в	3	5
87	другой стороны	1	5
88	в таком	1	5
89	есть нечто	1	4
90	с но	1	4
91	все остальные	1	4
92	из этих	2	4
93	мы видели	3	4
94	от языка	2	4
95	тем самым	1	4
96	в то	6	4
97	никогда не	1	4
98	же время	6	4
99	и притом	1	4
100	во всем	3	4
101	не могут	1	4
102	свою очередь	1	4
103	каждый раз	1	4
104	говорит он	2	4
105	слов и	1	4
106	в стороне	1	4
107	с нею	2	4
108	и других	6	4
109	для него	5	4
110	само по	1	4
111	в более	3	4
112	не было	5	4
113	и даже	4	4
114	прежде всего	16	4
115	притом не	1	4
116	там где	3	4
117	тому как	1	4
118	слова и	2	4
119	и дух	1	4
120	в смысле	1	4
121	мы видим	5	4
122	в свою	1	4
123	в своих	5	4
124	того же	2	3
125	человеческой природы	1	3
126	вопрос об	1	3
127	тем как	1	3
128	относится к	1	3
129	при известных	1	3
130	в своем	7	3
131	в самом	6	3
132	что это	1	3
133	думать что	2	3
134	он не	9	3
135	подобно тому	1	3
136	прежде чем	1	3
137	так например	1	3
138	то ни	1	3
139	в мире	4	3
140	той же	8	3
141	и с	8	3
142	заключается в	1	3
143	и тем	1	3
144	в них	9	3
145	показывает что	1	3
146	в этой	3	3
147	восприятия и	1	3
148	не так	3	3
149	и при	1	3
150	в своей	6	3
151	с точки	1	3
152	о языке	1	3
153	и той	2	3
154	друг другу	1	3
155	что сам	1	3
156	тому что	1	3
157	слова мы	1	3
158	для того	3	3
159	самого начала	1	3
160	или же	2	3
161	как она	1	3
162	и это	2	3
163	с самого	1	3
164	том как	1	3
165	и вообще	1	3
166	с ним	1	3
167	одной и	2	3
168	и во	4	3
169	в другой	1	3
170	мы увидим	2	3
171	но как	2	3
172	с одной	1	3
173	судить о	1	3
174	только на	4	3
175	языка но	1	3
176	одно из	3	3
177	и их	1	3
178	эти явления	1	3
179	были бы	1	3
180	с другим	1	3
181	что для	2	3
182	связи с	6	3
183	но оно	1	3
184	в состоянии	2	3
185	только для	3	3
186	и от	3	3
187	о котором	1	3
188	и все	9	3
189	к этой	3	3
190	хотя в	2	3
191	сказать что	3	3
192	как на	1	3
193	во всяком	1	3
194	ко всем	3	2
195	в применении	1	2
196	одним из	2	2
197	совершенно справедливо	1	2
198	и есть	3	2
199	тем же	2	2
200	а как	1	2
201	есть не	1	2
202	в сущности	9	2
203	бы то	1	2
204	то он	1	2
205	что во	1	2
206	в течение	2	2
207	сознания в	1	2
208	его к	2	2
209	на что	1	2
210	в которой	2	2
211	в целом	2	2
212	образом и	1	2
213	во многих	1	2
214	но на	1	2
215	не могла	1	2
216	и если	2	2
217	теории и	1	2
218	так сказать	5	2
219	он должен	1	2
220	к одному	1	2
221	и более	1	2
222	в коих	1	2
223	но дело	3	2
224	но все	3	2
225	значительной степени	2	2
226	могла бы	1	2
227	на все	1	2
228	для них	1	2
229	переходим к	1	2
230	чем в	1	2
231	в один	2	2
232	таким же	1	2
233	в их	4	2
234	слова в	2	2
235	несомненно что	1	2
236	историческое и	1	2
237	но он	2	2
238	не могли	1	2
239	том же	2	2
240	от нас	1	2
241	эти формы	1	2
242	дело в	2	2
243	на себе	1	2
244	что иное	1	2
245	того чтобы	4	2
