N	2gram	Vygotskiy__1	Formalny
1	и в	23	24
2	в его	14	23
3	прежде всего	10	22
4	и не	9	20
5	так и	5	18
6	и пр	2	17
7	точки зрения	26	16
8	не может	12	16
9	в этом	17	15
10	в нем	1	14
11	может быть	14	14
12	таким образом	26	13
13	с точки	18	13
14	и т	1	12
15	именно как	1	12
16	в своем	3	11
17	как и	14	11
18	в своей	4	11
19	в их	3	11
20	не менее	1	11
21	должно быть	2	11
22	социальной жизни	1	11
23	в ней	1	10
24	то же	8	10
25	вовсе не	3	10
26	и ее	7	10
27	и его	6	10
28	а не	3	10
29	в то	7	9
30	в процессе	8	9
31	и потому	2	9
32	все это	6	9
33	и на	8	8
34	как в	4	8
35	т д	1	8
36	и с	9	8
37	лишь в	6	8
38	не в	4	8
39	же время	2	8
40	в ее	2	8
41	именно в	6	8
42	то что	17	8
43	в свою	4	8
44	на самом	1	7
45	с ее	1	7
46	не только	16	7
47	жизни и	2	7
48	до конца	1	7
49	и от	3	7
50	но и	14	7
51	отношения к	3	6
52	еще не	1	6
53	самом деле	3	6
54	отнюдь не	1	6
55	в целом	20	6
56	все эти	4	6
57	в этой	7	6
58	как бы	11	6
59	как таковой	2	6
60	она не	3	6
61	свою очередь	3	6
62	на основе	1	6
63	и здесь	1	6
64	до сих	4	6
65	социального общения	1	6
66	в том	24	6
67	было бы	4	6
68	как это	2	6
69	сих пор	4	6
70	и все	5	6
71	а в	2	6
72	хотя бы	4	5
73	во всех	3	5
74	но в	5	5
75	в самом	7	5
76	при этом	4	5
77	по себе	5	5
78	не могло	3	5
79	и до	2	5
80	должны быть	1	5
81	должен быть	4	5
82	как мы	5	5
83	того что	15	5
84	со стороны	1	5
85	с другой	10	5
86	и др	1	5
87	с его	4	4
88	по отношению	7	4
89	в истории	1	4
90	независимо от	6	4
91	и к	4	4
92	в которой	3	4
93	учение о	3	4
94	отчасти и	1	4
95	главным образом	2	4
96	с другими	2	4
97	как проблема	1	4
98	как о	1	4
99	только и	1	4
100	как на	4	4
101	целом и	5	4
102	оно не	1	4
103	никогда не	2	4
104	если бы	5	4
105	для этого	5	4
106	мы увидим	1	4
107	всяком случае	3	4
108	с одной	8	4
109	одной стороны	9	4
110	в частности	2	4
111	отношению к	7	4
112	стороны и	1	4
113	с этой	6	4
114	что в	14	4
115	к этой	1	4
116	так же	16	4
117	во всяком	3	4
118	действительности и	1	3
119	мы не	7	3
120	зависимости от	2	3
121	связи со	1	3
122	но не	4	3
123	со всеми	2	3
124	в общем	3	3
125	как к	1	3
126	все же	3	3
127	когда он	2	3
128	целый ряд	4	3
129	и как	5	3
130	и наконец	2	3
131	в себе	6	3
132	он не	5	3
133	перестает быть	1	3
134	всех этих	2	3
135	он должен	2	3
136	оно должно	1	3
137	так например	1	3
138	значение в	3	3
139	на все	3	3
140	в жизни	1	3
141	в них	2	3
142	вскрыть и	1	3
143	со всей	4	3
144	среды и	1	3
145	в отношении	10	3
146	тем самым	5	3
147	но для	1	3
148	в основе	8	3
149	связи с	3	3
150	материала в	1	3
151	отличается от	1	3
152	всего в	2	3
153	к тому	4	3
154	нашей работы	8	3
155	ясно что	2	3
156	бы в	5	3
157	говорит он	15	3
158	наконец в	2	3
159	развития эта	1	3
160	один из	2	3
161	и других	3	3
162	для него	2	3
163	со всем	2	3
164	и даже	2	3
165	в области	3	3
166	не было	1	3
167	направление в	1	3
168	смысле этого	3	3
169	не боится	1	3
170	ничем не	1	3
171	этого слова	4	3
172	в основном	1	3
173	она должна	4	3
174	более того	1	3
175	у них	1	3
176	с помощью	13	3
177	между ними	2	3
178	от всех	3	3
179	что он	7	3
180	и развитие	1	2
181	же как	6	2
182	этом пункте	1	2
183	и это	3	2
184	тех же	2	2
185	в зависимости	2	2
186	входящих в	1	2
187	его не	3	2
188	вопрос о	7	2
189	последней в	1	2
190	во внешнем	1	2
191	как если	2	2
192	друг от	3	2
193	за пределы	2	2
194	чем же	1	2
195	идет о	2	2
196	с этим	6	2
197	более и	2	2
198	в действительности	1	2
199	эту проблему	3	2
200	от этого	2	2
201	от действительности	1	2
202	он в	3	2
203	в нашем	2	2
204	остановиться на	1	2
205	и те	2	2
206	не могла	1	2
207	и если	3	2
208	на его	1	2
209	мы полагаем	1	2
210	и вот	2	2
211	том чтобы	3	2
212	и более	5	2
213	на психологию	1	2
214	но все	2	2
215	образующие его	1	2
216	могла бы	1	2
217	является конечно	2	2
218	это не	1	2
219	действительности в	1	2
220	ни в	4	2
221	в самую	1	2
222	с тем	7	2
223	мы видели	2	2
224	строгом смысле	1	2
225	нисколько не	1	2
226	в эту	1	2
227	таким же	1	2
228	почти не	1	2
229	значение для	1	2
230	что было	1	2
231	войти в	1	2
232	раз и	1	2
233	мысли в	5	2
234	на него	2	2
235	чтобы стать	1	2
236	только не	1	2
237	следовательно и	1	2
238	ничего не	3	2
239	в самой	1	2
240	учения о	6	2
241	этом процессе	1	2
242	за исключением	1	2
243	и является	1	2
244	во всем	3	2
245	убедиться в	4	2
246	фактов и	4	2
247	от того	6	2
248	и заключается	1	2
249	своей книге	1	2
250	указать на	1	2
251	значения и	2	2
252	от друга	3	2
253	происходит и	1	2
254	приводит к	4	2
255	как с	1	2
256	на нее	2	2
257	не с	2	2
258	каждого из	2	2
259	еще в	1	2
260	на их	2	2
261	исследования и	6	2
262	и что	5	2
263	к действительности	5	2
264	в различных	1	2
265	единства и	1	2
266	между тем	9	2
267	функций в	1	2
268	что и	1	2
269	во всей	4	2
270	проблемы и	4	2
271	действительности не	1	2
272	социальной среды	1	2
273	конкретных вопросов	1	2
274	только в	6	2
275	и задач	1	2
276	уже не	2	2
277	не можем	1	2
278	если мы	2	2
279	чтобы он	1	2
280	не дает	1	2
281	не связанных	1	2
282	могло бы	1	2
283	как их	1	2
284	в одном	4	2
285	иначе как	1	2
286	и со	1	2
287	как такового	2	2
288	как раз	4	2
289	общения и	3	2
290	глава первая	1	2
291	и анализа	1	2
292	из важнейших	2	2
293	вопрос об	6	2
