N	3gram	Vygotskiy__4	Myshleni
1	с точки зрения	4	21
2	для того чтобы	19	18
3	в том что	12	13
4	не только не	2	9
5	так же как	3	7
6	с самого начала	5	7
7	к тому что	5	6
8	по отношению к	1	5
9	то же самое	6	5
10	с одной стороны	3	5
11	этой точки зрения	1	4
12	в самом деле	7	4
13	мы могли бы	1	4
14	с этой точки	1	4
15	вместе с тем	2	4
16	не может быть	1	4
17	заключается в том	3	4
18	о том что	10	4
19	на то что	6	4
20	в том и	1	3
21	до сих пор	3	3
22	имеет в виду	1	3
23	так как она	3	3
24	мы не можем	1	3
25	смысле этого слова	3	3
26	так же точно	5	3
27	можно сказать что	1	3
28	и в конце	2	2
29	том что она	1	2
30	потому что он	2	2
31	в какой мере	2	2
32	одной и той	2	2
33	и той же	2	2
34	на самом деле	5	2
35	том что он	3	2
36	как говорит толстой	1	2
37	в той же	1	2
38	из того что	1	2
39	том и другом	1	2
40	в сущности говоря	2	2
41	точно так же	3	2
42	что в этом	1	2
43	бы сказать что	1	2
44	ни в какой	1	2
45	как раз в	4	2
46	то время как	2	2
47	же как и	1	2
48	в то время	2	2
49	и вместе с	1	2
50	том что они	1	2
51	что ему нужно	1	2
52	не до конца	1	2
53	нужно было бы	1	2
54	же самое что	2	2
55	в свою очередь	1	2
56	того чтобы сделать	1	2
57	к выводу что	1	2
58	в конечном счете	1	2
59	таким образом в	2	2
60	друг с другом	4	2
61	суть дела заключается	1	1
62	в самой этой	1	1
63	в какой бы	2	1
64	что иное как	1	1
65	в этой фразе	1	1
66	что она не	1	1
67	тех пор пока	2	1
68	дела заключается в	1	1
69	сказать что в	2	1
70	вправе сделать вывод	1	1
71	совершенно иначе чем	1	1
72	очевидно что в	1	1
73	та же самая	1	1
74	не связанной с	1	1
75	совершенно невозможно потому	1	1
76	возникает целый ряд	1	1
77	станем останавливаться на	1	1
78	подобно тому как	1	1
79	и что мы	1	1
80	мы должны перейти	1	1
81	также и в	1	1
82	мы обратимся к	1	1
83	самом деле если	1	1
84	никак не может	2	1
85	в этом смысле	1	1
86	нас на глазах	1	1
87	должно было бы	2	1
88	в одной и	1	1
89	потому что не	1	1
90	том что это	1	1
91	ни одно из	2	1
92	и не может	1	1
93	сам по себе	2	1
94	по самой своей	1	1
95	что он не	4	1
96	мы не станем	1	1
97	если мы обратимся	1	1
98	не может жить	1	1
99	как это делают	1	1
100	в каком направлении	1	1
101	можно было бы	4	1
102	как мы уже	1	1
103	слова в этом	1	1
104	до тех пор	2	1
105	что все это	1	1
106	переходя от одного	1	1
107	разговор идет о	1	1
108	бы показать что	1	1
109	совершенно понятно что	2	1
110	и что в	3	1
111	его и что	1	1
112	того чтобы понять	1	1
113	мы как будто	1	1
114	если бы мы	2	1
115	не только в	1	1
116	то что она	1	1
117	невозможно потому что	1	1
118	тот факт что	1	1
119	но он еще	1	1
120	у нас на	1	1
121	сама по себе	3	1
122	тем же самым	1	1
123	и в этом	3	1
124	и никак не	1	1
125	во всех этих	2	1
126	до некоторой степени	1	1
127	при помощи одних	1	1
128	с другой стороны	2	1
129	прежде всего на	1	1
130	он говорит что	2	1
131	не годится для	1	1
132	в его самых	1	1
133	потому что его	1	1
134	мы уже говорили	1	1
135	мы вправе сделать	1	1
136	во всяком случае	3	1
137	бы ожидать что	1	1
138	к которой мы	1	1
139	никто не станет	1	1
140	и только что	2	1
141	он как и	1	1
142	сомнения в том	1	1
143	вместо того чтобы	2	1
144	потому что они	1	1
145	с психологической стороны	1	1
146	шаг за шагом	3	1
147	привело к тому	1	1
148	и всякий другой	1	1
149	и таким образом	1	1
150	сказать что оно	1	1
151	друг к другу	1	1
152	одно из этих	2	1
153	так например в	1	1
154	с таким образом	2	1
155	нашего исследования и	1	1
156	потому что все	1	1
157	из которых складывается	1	1
158	то что мы	3	1
159	сих пор в	1	1
160	и уже в	1	1
161	это и есть	3	1
162	смотреть как на	1	1
163	что самая структура	1	1
164	как и всякий	1	1
165	помощи одних только	1	1
166	и мы вправе	1	1
167	она не может	1	1
168	внимание на то	2	1
169	с другом и	2	1
170	это было вызвано	1	1
171	и от значения	1	1
172	иначе чем это	1	1
173	не что иное	1	1
174	по одному образцу	1	1
175	в то же	1	1
176	мы тем самым	1	1
177	не станем останавливаться	1	1
178	что и в	1	1
179	таким образом по	1	1
180	в конце концов	3	1
