N	3gram	Vinokur_Ku_3	Myshleni
1	с точки зрения	16	21
2	для того чтобы	11	18
3	в этом случае	4	14
4	в том что	8	13
5	не только не	1	9
6	между словом и	1	8
7	так же как	1	7
8	к тому что	1	6
9	по отношению к	2	5
10	то же самое	1	5
11	в данном случае	4	5
12	с одной стороны	4	5
13	этой точки зрения	1	4
14	в самом деле	11	4
15	с этой точки	1	4
16	вместе с тем	1	4
17	не может быть	3	4
18	заключается в том	1	4
19	о том что	3	4
20	до сих пор	8	3
21	в собственном смысле	1	3
22	имеет в виду	1	3
23	мы не можем	1	3
24	в первом случае	2	3
25	смысле этого слова	2	3
26	тем не менее	9	3
27	той и другой	1	3
28	собственном смысле этого	1	3
29	по этому поводу	1	3
30	как мы видели	2	3
31	в чем дело	1	3
32	потому что он	1	2
33	какой мере не	2	2
34	в какой мере	2	2
35	одной и той	1	2
36	прежде всего в	1	2
37	и той же	1	2
38	одним и тем	2	2
39	на самом деле	3	2
40	по своему значению	1	2
41	в известном смысле	2	2
42	в отличие от	2	2
43	мы находим в	1	2
44	из того что	1	2
45	в той мере	1	2
46	бы сказать что	3	2
47	ни в какой	2	2
48	и тем же	2	2
49	в то время	1	2
50	и вместе с	1	2
51	не иначе как	1	2
52	отношения между словом	1	2
53	мере в какой	1	2
54	привести нас к	1	2
55	же самое что	1	2
56	в свою очередь	1	2
57	в конечном счете	1	2
58	друг от друга	1	2
59	той мере в	1	2
60	если бы все	1	2
61	тому что мы	1	1
62	потому что как	3	1
63	ни о каких	1	1
64	таким образом если	1	1
65	должно быть поставлено	1	1
66	что она не	1	1
67	тех пор пока	4	1
68	относительно того что	1	1
69	точки зрения как	1	1
70	речь отличается от	1	1
71	что мы в	1	1
72	есть прежде всего	1	1
73	в том числе	2	1
74	также и в	1	1
75	в этом смысле	1	1
76	в силу того	1	1
77	что она есть	1	1
78	только в том	2	1
79	тем что она	2	1
80	и не может	1	1
81	фразы с точки	1	1
82	в зависимости от	7	1
83	сам по себе	3	1
84	не удивительно что	1	1
85	что он не	1	1
86	в первую очередь	3	1
87	как раз и	2	1
88	сумеем убедиться в	1	1
89	некоторые существенные выводы	1	1
90	легко убедиться что	1	1
91	в структуре слова	3	1
92	можно было бы	10	1
93	бы вообще говорить	1	1
94	но если это	2	1
95	до тех пор	4	1
96	что если бы	1	1
97	слово может быть	1	1
98	в самое последнее	1	1
99	можно говорить и	1	1
100	в равной мере	1	1
101	было бы вообще	1	1
102	как нельзя не	1	1
103	в одном случае	1	1
104	может быть не	1	1
105	можно сказать только	1	1
106	случаи в которых	1	1
107	не только в	3	1
108	то не удивительно	1	1
109	сама по себе	2	1
110	и в этом	4	1
111	в письменной речи	1	1
112	то тем самым	1	1
113	на первых порах	1	1
114	в одной из	1	1
115	никогда не может	1	1
116	потому что в	2	1
117	с другой стороны	3	1
118	не только для	1	1
119	если это так	1	1
120	сделать некоторые существенные	1	1
121	не мог понять	1	1
122	не могут быть	2	1
123	только после того	2	1
124	само по себе	1	1
125	во всяком случае	1	1
126	никто не станет	1	1
127	здесь как мы	1	1
128	только о том	1	1
129	время в стороне	1	1
130	самое последнее время	1	1
131	на вопрос о	1	1
132	нельзя было бы	1	1
133	силу того что	1	1
134	но для того	1	1
135	из которых каждый	1	1
136	так и в	3	1
137	то что мы	1	1
138	это отнюдь не	1	1
139	к учению о	1	1
140	исключает всякую возможность	1	1
141	той или иной	5	1
142	тому что она	1	1
143	после того как	4	1
144	имеют в виду	1	1
145	то же слово	1	1
146	но все же	1	1
147	но также и	1	1
148	в то же	1	1
149	чем у нас	1	1
150	в этом ее	1	1
151	речи экспериментальным путем	1	1
152	того как мы	1	1
153	с помощью этого	1	1
154	что целый ряд	1	1
155	доказательство того что	1	1
156	от друга в	1	1
157	положение согласно которому	1	1
158	что и в	2	1
159	только тогда когда	4	1
160	письменной речи в	2	1
161	женского рода и	1	1
162	и вопрос о	1	1
