N	2gram	Propp_Isto_3	Psycholo
1	и в	22	38
2	то что	7	35
3	все время	2	30
4	в том	9	25
5	самом деле	1	21
6	что в	15	20
7	может быть	11	19
8	и что	2	18
9	на то	1	16
10	что она	5	16
11	точки зрения	2	16
12	в ней	2	15
13	и т	16	14
14	том что	8	14
15	если бы	6	14
16	как бы	1	14
17	потому что	3	14
18	в этом	17	13
19	в этой	5	13
20	совершенно ясно	1	13
21	не только	14	12
22	таким образом	10	12
23	было бы	3	12
24	не в	4	12
25	мы видим	8	12
26	мы увидим	3	12
27	что он	9	11
28	то же	6	10
29	что это	1	10
30	и не	12	10
31	и все	3	10
32	с точки	1	9
33	и то	2	8
34	с этим	8	8
35	все же	5	8
36	и как	3	8
37	с тем	2	8
38	как и	3	8
39	в одном	2	8
40	видим что	4	8
41	и это	2	8
42	так что	5	8
43	вовсе не	2	8
44	перед нами	1	8
45	для нас	4	8
46	из этого	1	8
47	мы уже	6	7
48	с другой	7	7
49	заключается в	1	7
50	мы можем	6	7
51	не может	4	7
52	как мы	8	7
53	в ее	1	7
54	что у	3	7
55	никак не	1	7
56	между тем	2	7
57	а не	6	7
58	а в	6	7
59	и на	4	6
60	в которых	2	6
61	как это	4	6
62	он не	5	6
63	мы видели	13	6
64	в котором	2	6
65	она не	4	6
66	не имеет	2	6
67	самого начала	1	6
68	и его	4	6
69	к тому	3	6
70	указывает на	1	6
71	с самого	1	6
72	ясно что	1	6
73	и здесь	7	6
74	о том	3	6
75	один из	5	6
76	с одной	2	6
77	из них	7	6
78	так как	7	6
79	до сих	5	6
80	которых мы	1	6
81	там где	7	6
82	должна быть	1	5
83	мы не	1	5
84	я не	3	5
85	в своем	2	5
86	на этом	4	5
87	в другом	2	5
88	в своей	1	5
89	казалось бы	1	5
90	в его	3	5
91	но и	12	5
92	одной стороны	2	5
93	вместе с	9	5
94	сих пор	5	5
95	или в	11	5
96	другой стороны	7	5
97	совершенно не	2	5
98	время как	2	4
99	мысль что	1	4
100	не то	1	4
101	что они	8	4
102	как в	2	4
103	в целом	3	4
104	все эти	4	4
105	в тех	2	4
106	если он	2	4
107	в нем	9	4
108	при этом	2	4
109	т д	15	4
110	здесь мы	5	4
111	она была	1	4
112	не мог	2	4
113	но если	1	4
114	не могли	1	4
115	что этот	1	4
116	одна из	2	4
117	из него	1	4
118	никогда не	3	4
119	больше чем	1	4
120	как будто	2	4
121	образом мы	2	4
122	что и	9	4
123	только в	4	4
124	конечно не	1	4
125	не можем	1	4
126	при помощи	3	4
127	у него	3	4
128	и даже	2	4
129	и между	1	4
130	по своему	1	4
131	в течение	6	4
132	того что	5	4
133	и для	2	4
134	в свою	4	4
135	сказать что	3	4
136	ее в	3	4
137	уже это	1	3
138	смысл этого	1	3
139	и этот	1	3
140	из всех	1	3
141	и заставляет	1	3
142	что как	1	3
143	что по	2	3
144	и к	3	3
145	но в	10	3
146	из этих	3	3
147	интересно что	1	3
148	состоит в	3	3
149	могла бы	1	3
150	его в	3	3
151	и тем	1	3
152	ни в	2	3
153	в них	6	3
154	далеко не	3	3
155	в один	1	3
156	в такой	1	3
157	она в	1	3
158	бы не	1	3
159	в то	2	3
160	в плане	1	3
161	того как	1	3
162	как только	2	3
163	на это	2	3
164	где он	1	3
165	и о	2	3
166	каждого из	1	3
167	к тем	1	3
168	были бы	1	3
169	эти два	3	3
170	и только	1	3
171	здесь не	3	3
172	тот же	1	3
173	уже говорили	1	3
174	к ним	1	3
175	тем что	4	3
176	такое же	1	3
177	что не	2	3
178	то и	6	3
179	это одно	1	3
180	как если	1	3
181	только для	1	3
182	но это	3	3
183	все это	1	3
184	она должна	1	3
185	указать на	2	3
186	она может	1	3
187	главным образом	1	3
188	а я	2	3
189	однако мы	1	3
190	к этому	7	3
191	как на	1	3
192	в таком	1	3
193	например в	2	2
194	увидим ниже	3	2
195	на самом	2	2
196	бы для	1	2
197	не имеют	2	2
198	все те	1	2
199	той же	2	2
200	и столь	1	2
201	между собой	1	2
202	мы читаем	1	2
203	столь же	1	2
204	что его	1	2
205	бы она	2	2
206	видели что	4	2
207	но как	1	2
208	не просто	1	2
209	отнюдь не	1	2
210	в одной	3	2
211	двух совершенно	1	2
212	это был	1	2
213	целый ряд	3	2
214	ясно и	1	2
215	со своей	1	2
216	этот случай	8	2
217	представляет собой	3	2
218	он в	1	2
219	что так	1	2
220	что автор	1	2
221	остановиться на	1	2
222	попавших в	1	2
223	не могла	2	2
224	всех этих	2	2
225	в силу	2	2
226	и вот	2	2
227	одной и	1	2
228	и по	1	2
229	так например	1	2
230	в нее	2	2
231	на всю	1	2
232	и дает	1	2
233	он все	3	2
234	показывает что	5	2
235	и уже	2	2
236	такой же	2	2
237	перед собой	1	2
238	в эту	1	2
239	исторической действительности	2	2
240	и ее	3	2
241	должны были	3	2
242	и той	1	2
243	образом и	2	2
244	но он	4	2
245	друг другу	2	2
246	но они	2	2
247	и эти	3	2
248	и более	2	2
249	их в	3	2
250	в этих	11	2
251	и очень	1	2
252	говорит если	1	2
253	которые она	1	2
254	в русской	3	2
255	ничего не	6	2
256	находятся в	1	2
257	к ней	4	2
258	развивается в	1	2
259	то это	2	2
260	ли это	2	2
261	в известных	1	2
262	у нас	4	2
263	очень часто	3	2
264	он видит	3	2
265	утверждать что	2	2
266	с ее	1	2
267	свою очередь	1	2
268	данном случае	3	2
269	только то	1	2
270	действия и	1	2
271	то время	2	2
272	поди же	1	2
273	одного из	2	2
274	быть больше	1	2
275	для этого	1	2
276	со стороны	3	2
277	с ним	1	2
278	мы рассмотрим	2	2
279	и та	1	2
280	что здесь	6	2
281	здесь несколько	2	2
282	и действительно	2	2
283	должен был	3	2
284	ниже что	1	2
285	все они	1	2
286	со всеми	1	2
287	в качестве	2	2
288	уже не	7	2
289	или не	2	2
290	чтобы он	1	2
291	в виде	2	2
292	к своим	1	2
293	одно из	1	2
294	всяком случае	2	2
295	могло бы	1	2
296	заметить что	1	2
297	и вместе	1	2
298	представляют собой	4	2
299	другое и	1	2
300	здесь в	1	2
301	и затем	1	2
302	говорит о	1	2
303	явились к	1	2
304	уже давно	2	2
305	к себе	1	2
