N	3gram	Trubetskoy_1	Dialekti
1	с точки зрения	9	12
2	сама по себе	2	8
3	в том что	7	7
4	то же время	10	4
5	можно было бы	3	4
6	по крайней мере	1	4
7	на то что	4	4
8	в то же	10	4
9	более или менее	4	3
10	только то что	1	3
11	в конце концов	3	3
12	и в этом	1	3
13	не может быть	4	3
14	той или иной	3	3
15	на самом деле	6	2
16	содержат в себе	1	2
17	до сих пор	5	2
18	и то и	1	2
19	на точку зрения	1	2
20	что он не	2	2
21	потому что и	1	2
22	в этом отношении	1	2
23	или хотя бы	1	2
24	точно так же	2	2
25	несмотря на то	1	2
26	то и другое	1	2
27	и в частности	1	2
28	прежде всего необходимо	1	2
29	это конечно не	1	2
30	друг к другу	1	2
31	во всяком случае	6	2
32	это и есть	1	2
33	о том что	2	2
34	к тому что	2	2
35	ставит себя в	1	1
36	ее целиком в	1	1
37	а между тем	5	1
38	если бы все	1	1
39	по существу ничем	1	1
40	заключается не в	1	1
41	дело в том	1	1
42	что в этих	1	1
43	в самом деле	1	1
44	их нисколько не	1	1
45	но даже и	1	1
46	мы уже знаем	1	1
47	каждая из них	1	1
48	до известной степени	1	1
49	было бы показать	1	1
50	есть то что	1	1
51	только в том	2	1
52	представить себе что	1	1
53	того и другого	1	1
54	но для этого	1	1
55	это как не	1	1
56	что все это	1	1
57	с другом в	1	1
58	ни на каком	1	1
59	но и к	2	1
60	могут не быть	1	1
61	отнюдь не является	1	1
62	жизни и в	1	1
63	не есть только	1	1
64	никогда не был	1	1
65	можно сказать только	1	1
66	в том чтобы	1	1
67	самом деле ничего	1	1
68	но в то	1	1
69	но мы уже	1	1
70	ни того ни	1	1
71	и должно быть	1	1
72	во всех этих	1	1
73	в связи с	1	1
74	сказать только то	1	1
75	он на самом	1	1
76	и говорить что	1	1
77	в этом и	1	1
78	это значило бы	1	1
79	но она не	2	1
80	того ни другого	1	1
81	именно с точки	1	1
82	что же это	1	1
83	что он есть	1	1
84	а в том	1	1
85	существу ничем не	1	1
86	к своей будущей	1	1
87	что это как	1	1
88	что и то	1	1
89	себя в то	1	1
90	с самого начала	1	1
91	себе но она	1	1
92	но все же	1	1
93	ко всему этому	1	1
94	друг от друга	2	1
95	в полной мере	1	1
96	уже знаем что	1	1
97	тех или иных	1	1
98	тем не менее	1	1
99	друг с другом	14	1
100	для того чтобы	6	1
101	и ни от	1	1
102	нечего и говорить	1	1
103	том что для	1	1
104	она не может	2	1
105	на первый взгляд	1	1
106	и есть самое	1	1
107	к тому же	1	1
108	то же самое	1	1
