N	3gram	Propp_Isto_5	Myshleni
1	в том что	2	17
2	вместе с тем	6	10
3	для того чтобы	3	7
4	в отличие от	1	6
5	так же как	3	6
6	с самого начала	1	6
7	в зависимости от	1	5
8	с одной стороны	7	5
9	в связи с	4	5
10	мы уже говорили	1	5
11	тем не менее	4	5
12	друг с другом	2	5
13	что и в	2	5
14	то время как	1	4
15	же как и	2	4
16	во всяком случае	1	4
17	в то время	1	4
18	это значит что	2	4
19	в его состав	1	4
20	о том что	4	3
21	состоит в том	1	3
22	что перед нами	1	3
23	что мы знаем	1	3
24	с другой стороны	8	3
25	мы видели что	2	3
26	то обстоятельство что	1	3
27	с тем что	1	3
28	на то что	2	3
29	как мы видели	1	3
30	этой точки зрения	1	2
31	по отношению к	2	2
32	только в том	1	2
33	как мы увидим	3	2
34	совершенно так же	1	2
35	на этой стадии	3	2
36	мы знаем о	1	2
37	не может быть	3	2
38	с этой точки	1	2
39	и вместе с	2	2
40	в свою очередь	1	2
41	само по себе	1	2
42	как и в	2	2
43	что эта связь	1	1
44	с тем мы	1	1
45	том что при	2	1
46	наше рассмотрение мы	1	1
47	мы должны будем	1	1
48	выше мы видели	1	1
49	на основе которого	1	1
50	шаг в развитии	1	1
51	подобно тому как	1	1
52	в том числе	1	1
53	о том как	2	1
54	другими словами мы	1	1
55	в этом случае	7	1
56	может быть отнесена	1	1
57	с точки зрения	1	1
58	до сих пор	2	1
59	должны будем остановиться	1	1
60	сам по себе	1	1
61	самая постановка вопроса	1	1
62	в свете наших	1	1
63	во всех этих	1	1
64	из того что	1	1
65	том числе и	1	1
66	точно так же	1	1
67	с тем это	2	1
68	даже если бы	1	1
69	здесь мы видим	1	1
70	в процессе развития	1	1
71	в данном случае	2	1
72	в том чтобы	2	1
73	не только в	2	1
74	мы не знаем	2	1
75	на которой он	1	1
76	указывает на то	1	1
77	не представляет собой	1	1
78	одно ясно уже	1	1
79	входит в него	1	1
80	это означает что	1	1
81	представляет собой такое	1	1
82	мы увидим ниже	3	1
83	но тем не	1	1
84	на наших глазах	1	1
85	так как в	2	1
86	если бы мы	2	1
87	и основной вывод	1	1
88	эти связи в	1	1
89	и не потому	1	1
90	здесь мы имеем	3	1
91	это показывает что	2	1
92	всех этих случаях	1	1
93	что там где	1	1
94	здесь как и	1	1
95	и не могло	1	1
96	мы увидим что	1	1
97	вне связи с	1	1
