N	3gram	Voloshinov_1	Problema
1	тем не менее	3	10
2	в том что	4	9
3	сама по себе	1	8
4	то же самое	2	7
5	в данном случае	2	7
6	сам по себе	1	6
7	сами по себе	1	6
8	во всяком случае	1	6
9	и в этом	1	6
10	по крайней мере	1	5
11	с другой стороны	2	5
12	не может быть	7	5
13	бы то ни	3	4
14	на самом же	1	4
15	в то же	1	4
16	то время как	1	4
17	и то же	2	4
18	самом же деле	1	4
19	в то время	1	4
20	тех или иных	1	4
21	уже не есть	1	3
22	дело в том	4	3
23	можно было бы	1	3
24	может быть и	3	3
25	одно и то	2	3
26	то ни было	3	3
27	о том что	1	3
28	для нас не	1	3
29	ровно ничего не	1	2
30	в настоящее время	2	2
31	же как и	1	2
32	с точки зрения	2	2
33	до сих пор	3	2
34	в чем не	1	2
35	но и в	1	2
36	отнюдь не является	1	2
37	и в частности	1	2
38	этой точки зрения	3	2
39	только то что	1	2
40	ничего общего с	1	2
41	ни в чем	1	2
42	на самом деле	2	2
43	можно сказать что	5	2
44	наметить хотя бы	1	1
45	со словами и	1	1
46	с большим трудом	1	1
47	по себе не	1	1
48	в виду не	1	1
49	за пределы слова	1	1
50	произведения и его	1	1
51	и связи с	1	1
52	герой нашего времени	1	1
53	хотя бы только	1	1
54	более или менее	1	1
55	художественном произведении как	1	1
56	в том и	1	1
57	но в ней	1	1
58	художественного произведения и	2	1
59	имеет в виду	3	1
60	бы даже и	1	1
61	только в результате	1	1
62	в ней как	2	1
63	но несмотря на	1	1
64	бы мы ни	3	1
65	что не только	1	1
66	но сами по	1	1
67	его значение и	1	1
68	в процессе живого	1	1
69	и не в	3	1
70	не есть только	1	1
71	и в своем	1	1
72	ясно что слово	1	1
73	как и в	1	1
74	и тем же	1	1
75	сих пор мы	1	1
76	в художественном произведении	3	1
77	с одной стороны	2	1
78	к вопросу о	1	1
79	как на нечто	1	1
80	том что всякий	1	1
81	это один и	1	1
82	каких бы то	1	1
83	для нас и	1	1
84	на второй план	1	1
85	все же не	1	1
86	друг к другу	1	1
87	сказать что и	1	1
88	не обходится без	1	1
89	да и вообще	2	1
90	так же как	1	1
91	по себе в	1	1
92	но если бы	1	1
93	одним и тем	1	1
94	то что мы	1	1
95	во всех языках	1	1
96	равно как и	1	1
97	она как бы	1	1
98	но отнюдь не	2	1
99	и та общность	1	1
100	в самом деле	1	1
101	едва ли кто-нибудь	1	1
102	имеет бесконечное количество	1	1
103	или может быть	1	1
104	при таком понимании	1	1
105	к тому же	1	1
106	формы и содержания	2	1
