N	2gram	Propp_Isto_1	FransuaR
1	и в	28	41
2	мы уже	1	18
3	во всех	2	17
4	таким образом	8	17
5	в нем	2	16
6	и с	4	16
7	и его	3	13
8	но и	10	13
9	в этом	8	12
10	как мы	3	12
11	все эти	4	11
12	все это	4	11
13	не только	12	10
14	так как	6	10
15	и др	7	10
16	прежде всего	10	10
17	то что	9	10
18	и на	4	9
19	кроме того	1	9
20	во время	3	9
21	о том	9	9
22	здесь в	2	9
23	и все	1	9
24	но в	8	8
25	в этой	6	8
26	никогда не	14	8
27	в них	1	7
28	как и	4	7
29	том что	7	7
30	в его	5	7
31	вовсе не	2	7
32	у него	1	7
33	в особенности	2	7
34	как бы	2	7
35	что в	12	7
36	также и	3	6
37	например в	5	6
38	в году	1	6
39	в эпоху	2	6
40	в то	3	6
41	в образе	3	6
42	один из	4	6
43	мы видим	11	6
44	вместе с	6	6
45	или в	5	6
46	сказать что	5	6
47	что он	10	6
48	что образ	1	5
49	подчеркнуть что	2	5
50	и он	3	5
51	в ее	2	5
52	в своем	5	5
53	что это	8	5
54	в себе	2	5
55	то же	12	5
56	еще в	2	5
57	но он	1	5
58	во всем	3	5
59	тем что	3	5
60	так и	9	5
61	и что	10	5
62	а также	1	5
63	из них	3	5
64	в одном	5	5
65	большинстве случаев	4	5
66	там где	4	5
67	между собою	1	5
68	так же	7	5
69	образов и	2	5
70	одним из	2	4
71	в средние	1	4
72	в ней	7	4
73	меньшей степени	1	4
74	он был	1	4
75	как в	2	4
76	и как	2	4
77	та же	1	4
78	а затем	2	4
79	в другом	3	4
80	не в	9	4
81	даже в	4	4
82	но они	2	4
83	в основе	4	4
84	того чтобы	1	4
85	все же	10	4
86	у нас	1	4
87	с ним	2	4
88	другом месте	1	4
89	тот же	2	4
90	с одной	4	4
91	именно на	2	4
92	в большинстве	4	4
93	в результате	1	4
94	земли и	1	4
95	в котором	3	4
96	и даже	4	4
97	с другой	6	4
98	именно в	3	4
99	одной стороны	4	4
100	большей или	2	4
101	и от	2	4
102	в большей	1	4
103	а в	7	4
104	не может	15	4
105	из этого	2	4
106	средние века	1	4
107	не остается	1	3
108	мы будем	5	3
109	с этим	4	3
110	перед нами	3	3
111	в первом	1	3
112	при этом	3	3
113	связанных с	1	3
114	было бы	7	3
115	на первый	2	3
116	и их	3	3
117	нас не	3	3
118	тесно связаны	3	3
119	также что	1	3
120	потому что	4	3
121	только с	2	3
122	этом отношении	1	3
123	есть только	3	3
124	как один	1	3
125	говорили что	1	3
126	здесь он	1	3
127	те же	1	3
128	никак не	1	3
129	до сих	5	3
130	того что	4	3
131	одной из	2	3
132	мы увидим	10	3
133	только в	11	3
134	конечно не	2	3
135	в начале	3	3
136	в целях	3	3
137	или меньшей	2	3
138	что не	2	3
139	связано с	2	3
140	вход в	6	3
141	рассказы о	1	3
142	но оно	4	3
143	и не	9	3
144	сих пор	5	3
145	но это	4	3
146	истории но	1	3
147	не мог	1	3
148	в книге	3	3
149	и для	4	3
150	здесь только	1	3
151	между ними	2	3
152	первом случае	1	3
153	они не	4	3
154	связана с	1	2
155	и то	1	2
156	тех же	1	2
157	это и	1	2
158	ведь и	1	2
159	должна быть	5	2
160	было и	1	2
161	мы не	10	2
162	не будем	5	2
163	есть нечто	1	2
164	говорить о	1	2
165	а для	2	2
166	но уже	2	2
167	природы и	1	2
168	но не	5	2
169	то он	2	2
170	что они	5	2
171	в истории	1	2
172	что именно	1	2
173	дает нам	1	2
174	стороны и	1	2
175	хотя и	1	2
176	он в	2	2
177	и тот	2	2
178	как он	2	2
179	так сказать	1	2
180	он не	2	2
181	всех этих	2	2
182	на этом	3	2
183	второй половины	1	2
184	это было	2	2
185	же мотив	1	2
186	мы видели	2	2
187	был бы	2	2
188	и конец	2	2
189	из этих	1	2
190	но если	2	2
191	и сейчас	1	2
192	в своей	1	2
193	представление о	1	2
194	они уже	1	2
195	из области	1	2
196	их в	5	2
197	для этого	3	2
198	в таких	2	2
199	как о	2	2
200	тогда когда	2	2
201	что их	2	2
202	так что	4	2
203	связи с	4	2
204	превращается в	4	2
205	один раз	1	2
206	не могут	2	2
207	мы узнаем	1	2
208	в области	2	2
209	должен быть	3	2
210	где этот	1	2
211	и этим	2	2
212	в дальнейшем	5	2
213	и когда	2	2
214	времени и	1	2
215	которая была	1	2
216	возможно что	1	2
217	образом в	1	2
218	но здесь	1	2
219	внимание на	1	2
220	в значительной	1	2
221	между тем	2	2
222	там и	3	2
223	кажется что	1	2
224	а именно	4	2
225	на которой	1	2
226	но с	1	2
227	страх перед	1	2
228	себя в	2	2
229	всего мы	1	2
230	что если	2	2
231	никто не	2	2
232	в конце	1	2
233	как его	1	2
234	каждый из	1	2
235	может быть	25	2
236	как раз	2	2
237	в форме	3	2
238	в меньшей	2	2
239	мы еще	3	2
240	если мы	3	2
241	этой роли	1	2
242	которых мы	1	2
243	не на	2	2
244	а не	15	2
245	или с	1	2
246	в последней	1	2
247	в частности	2	2
248	все основные	1	2
249	и потому	2	2
250	как это	3	2
251	в страну	1	2
252	хотя он	2	2
253	что мы	7	2
254	и часто	2	2
255	для нас	13	2
256	в эту	1	2
257	бы в	2	2
258	в этих	7	2
259	в том	9	2
260	и у	1	2
261	образ в	1	2
262	это все	1	2
263	другой стороны	5	2
264	состоит из	1	2
265	страх в	1	2
266	здесь же	2	2
267	и другие	4	2
268	с едой	1	2
269	ту же	1	1
270	узнаем в	1	1
271	переходит к	1	1
272	наших дней	1	1
273	она обычно	1	1
274	все остальное	1	1
275	отметим что	1	1
276	утверждение что	1	1
277	на самом	1	1
278	он может	1	1
279	общие для	1	1
280	то в	1	1
281	тем же	1	1
282	последней главе	1	1
283	которую они	1	1
284	из его	1	1
285	и больше	1	1
286	в зависимости	2	1
287	в их	3	1
288	его не	1	1
289	мира или	1	1
290	мотивы и	1	1
291	мифа о	1	1
292	образы и	1	1
293	что уже	1	1
294	чтобы не	3	1
295	нам в	1	1
296	память о	1	1
297	он как	1	1
298	так чтобы	2	1
299	не вполне	2	1
300	эпохи в	1	1
301	ему в	3	1
302	то это	3	1
303	зависимости от	2	1
304	мы здесь	3	1
305	все виды	1	1
306	и говорить	1	1
307	более глубокий	1	1
308	еще не	7	1
309	на них	2	1
310	между собой	4	1
311	всем этим	1	1
312	и хлеб	1	1
313	время в	1	1
314	бы не	1	1
315	одним словом	4	1
316	видели что	3	1
317	о смерти	6	1
318	значение и	2	1
319	по отношению	3	1
320	не просто	3	1
321	нам право	1	1
322	друга и	1	1
323	один и	2	1
324	и я	1	1
325	материалом для	1	1
326	мы дадим	1	1
327	другие что	1	1
328	мы также	2	1
329	словом в	1	1
330	там же	2	1
331	и к	1	1
332	более или	5	1
333	в действительности	2	1
334	на войну	1	1
335	над природой	1	1
336	и хотя	1	1
337	в этот	1	1
338	со своей	1	1
339	случае они	1	1
340	в которой	1	1
341	точку зрения	3	1
342	в целом	2	1
343	в нашем	1	1
344	во многих	2	1
345	связанного с	1	1
346	еще один	2	1
347	рассказ о	1	1
348	здесь часто	1	1
349	ее как	1	1
350	здесь имеются	1	1
351	и если	2	1
352	связанные с	2	1
353	что сказать	1	1
354	они в	1	1
355	он должен	2	1
356	не как	3	1
357	что еще	1	1
358	ими в	1	1
359	и вот	2	1
360	пить и	1	1
361	источник и	1	1
362	необходимо для	1	1
363	не исчерпывает	1	1
364	и по	3	1
365	встречаются в	1	1
366	это один	2	1
367	с собой	1	1
368	старого и	1	1
369	именно это	2	1
370	с такими	1	1
371	но все	4	1
372	это конечно	3	1
373	форме а	1	1
374	значительной степени	1	1
375	на нее	2	1
376	находилась в	1	1
377	для всех	2	1
378	зубов и	1	1
379	за то	2	1
380	же касается	1	1
381	и мотивы	1	1
382	значило бы	1	1
383	его в	6	1
384	пути от	2	1
385	как примеры	1	1
386	смерть смерть	1	1
387	с начала	1	1
388	должен был	3	1
389	не простое	1	1
390	и тем	2	1
391	в жизни	1	1
392	смерть и	2	1
393	вводит в	1	1
394	на основании	1	1
395	с тем	4	1
396	со своими	1	1
397	которой он	1	1
398	несмотря на	1	1
399	уже у	2	1
400	чем в	1	1
401	обратимся к	1	1
402	и тогда	3	1
403	или менее	5	1
404	таким же	1	1
405	жизнь так	1	1
406	представлений но	1	1
407	что от	2	1
408	представляла собой	1	1
409	использован в	1	1
410	в которых	1	1
411	своего рода	1	1
412	рассказывается как	1	1
413	от его	1	1
414	всякий раз	1	1
415	воздух и	1	1
416	одном из	1	1
417	поэтому в	2	1
418	стихийные бедствия	1	1
419	и эти	3	1
420	не могли	1	1
421	где нет	2	1
422	широко использован	1	1
423	по себе	3	1
424	в историческом	1	1
425	роль играют	2	1
426	что мотив	2	1
427	в отношении	1	1
428	не менее	6	1
429	не раз	1	1
430	эта мысль	3	1
431	до известной	1	1
432	божества и	1	1
433	все три	1	1
434	было видеть	1	1
435	дело в	3	1
436	того как	3	1
437	она никогда	1	1
438	народов в	1	1
439	на него	4	1
440	всего один	1	1
441	путь и	1	1
442	о них	1	1
443	можно судить	1	1
444	он с	1	1
445	это мы	1	1
446	так много	1	1
447	ничего не	2	1
448	одна из	2	1
449	на землю	1	1
450	с одним	1	1
451	и другими	1	1
452	можно видеть	2	1
453	к концу	1	1
454	видим что	9	1
455	что настал	1	1
456	нам важно	1	1
457	ничто не	1	1
458	входят в	1	1
459	как будто	4	1
460	ему не	1	1
461	у меня	3	1
462	от их	1	1
463	очень часто	3	1
464	в основу	1	1
465	могут быть	4	1
466	здесь совершенно	1	1
467	и точно	1	1
468	коровы в	1	1
469	есть люди	1	1
470	как здесь	1	1
471	день и	1	1
472	на это	2	1
473	где он	1	1
474	приведем еще	1	1
475	значение это	1	1
476	и это	1	1
477	оно может	2	1
478	приходит к	1	1
479	эти не	1	1
480	здесь не	4	1
481	же не	3	1
482	лица не	1	1
483	совершенно ясно	1	1
484	можно дать	1	1
485	художественная логика	1	1
486	нет никакой	1	1
487	смерти в	1	1
488	только то	1	1
489	в себя	1	1
490	действия и	3	1
491	то время	3	1
492	в пределах	4	1
493	в ту	2	1
494	если они	1	1
495	можно было	5	1
496	ясно что	2	1
497	связан с	1	1
498	в весьма	1	1
499	основании которых	1	1
500	нам известно	1	1
501	основана на	1	1
502	собой и	1	1
503	так здесь	1	1
504	стремление к	1	1
505	в головах	1	1
506	об этом	4	1
507	некоторых местах	1	1
508	дальнейшего развития	1	1
509	о нем	2	1
510	и здесь	7	1
511	известной степени	1	1
512	в работе	1	1
513	в глаза	1	1
514	или на	3	1
515	после того	1	1
516	нас в	2	1
517	восходит к	5	1
518	за этим	1	1
519	о сказочных	1	1
520	этот момент	2	1
521	и хорошо	1	1
522	в языке	1	1
523	что и	6	1
524	это не	7	1
525	в другой	1	1
526	вслед за	6	1
527	века и	1	1
528	нем и	1	1
529	у всех	1	1
530	в которую	3	1
531	говорит в	2	1
532	что здесь	5	1
533	из всех	2	1
534	том как	2	1
535	этот вопрос	7	1
536	это особенно	1	1
