N	2gram	Vygotskiy__1	Freidism
1	таким образом	26	24
2	и не	9	23
3	не может	12	20
4	точки зрения	26	19
5	прежде всего	10	18
6	в этом	17	15
7	в его	14	15
8	и пр	2	15
9	с помощью	13	14
10	мы можем	6	13
11	может быть	14	13
12	и его	6	12
13	все эти	4	11
14	как и	14	11
15	с точки	18	11
16	как бы	11	11
17	то что	17	11
18	самом деле	3	10
19	но в	5	10
20	как мы	5	10
21	так и	5	10
22	и потому	2	10
23	с его	4	9
24	во всех	3	9
25	по отношению	7	9
26	фрейд и	1	9
27	и в	23	9
28	то же	8	8
29	не только	16	8
30	он не	5	8
31	в своей	4	8
32	еще не	1	8
33	что он	7	8
34	только в	6	8
35	так как	7	8
36	все это	6	8
37	психической жизни	3	8
38	и все	5	8
39	отношению к	7	8
40	все что	1	8
41	в самом	7	7
42	мы уже	1	7
43	и наконец	2	7
44	чувств и	1	7
45	ни в	4	7
46	мы видели	2	7
47	один из	2	7
48	мы знаем	1	7
49	всяком случае	3	7
50	что же	1	7
51	сказать что	11	7
52	во всяком	3	7
53	в ней	1	6
54	за пределы	2	6
55	и с	9	6
56	на протяжении	1	6
57	и ее	7	6
58	точку зрения	2	6
59	того что	15	6
60	для него	2	6
61	вовсе не	3	6
62	никогда не	2	6
63	хотя бы	4	6
64	совершенно не	1	6
65	на самом	1	5
66	и на	8	5
67	в чем	4	5
68	и к	4	5
69	в этой	7	5
70	знаем что	1	5
71	не в	4	5
72	мы должны	5	5
73	в то	7	5
74	в каком	3	5
75	могут быть	3	5
76	для этого	5	5
77	но мы	1	5
78	можно сказать	5	5
79	для того	15	5
80	во внешнем	1	5
81	по мнению	1	5
82	а в	2	5
83	но и	14	5
84	связь с	1	5
85	с этим	6	5
86	в свою	4	5
87	что в	14	5
88	смысле слова	3	4
89	старой психологии	1	4
90	в зависимости	2	4
91	той же	2	4
92	мы не	7	4
93	в которой	3	4
94	говорить о	2	4
95	я не	3	4
96	зависимости от	2	4
97	но не	4	4
98	нашего сознания	3	4
99	в собственном	5	4
100	все же	3	4
101	не было	1	4
102	из этих	3	4
103	с их	1	4
104	в нем	1	4
105	всех этих	2	4
106	на этом	2	4
107	связанные с	1	4
108	при этом	4	4
109	об этом	3	4
110	с другими	2	4
111	в жизни	1	4
112	на основании	5	4
113	нигде не	2	4
114	во время	1	4
115	не менее	1	4
116	в основе	8	4
117	же время	2	4
118	всей жизни	1	4
119	потому что	6	4
120	и для	1	4
121	к тому	4	4
122	т.е в	1	4
123	если мы	2	4
124	того чтобы	17	4
125	данном случае	2	4
126	с самого	8	4
127	которой мы	1	4
128	принцип наслаждения	1	4
129	уже не	2	4
130	не дает	1	4
131	в котором	4	4
132	мы находим	3	4
133	как раз	4	4
134	от того	6	4
135	внешней речи	1	4
136	и др	1	4
137	в данном	2	4
138	в более	1	4
139	сознания и	3	4
140	в этих	2	4
141	этот вопрос	3	4
142	между ними	2	4
143	в таком	1	4
144	человека и	3	3
145	другому человеку	2	3
146	собственном смысле	5	3
147	конечном счете	1	3
148	в общем	3	3
149	один и	1	3
150	как в	4	3
151	и той	2	3
152	и как	5	3
153	между двумя	2	3
154	этой теории	1	3
155	учение о	3	3
156	в себе	6	3
157	и те	2	3
158	главным образом	2	3
159	о которой	1	3
160	в узком	1	3
161	и вот	2	3
162	одной и	2	3
163	всех своих	1	3
164	что все	4	3
165	в детской	2	3
166	было бы	4	3
167	уже знаем	1	3
168	такой же	3	3
169	нисколько не	1	3
170	мысли и	6	3
171	войти в	1	3
172	тому что	5	3
173	этой области	1	3
174	самого начала	8	3
175	сознания это	1	3
176	на него	2	3
177	представления и	1	3
178	он пытается	1	3
179	в сознании	1	3
180	бы он	2	3
181	она не	3	3
182	с ее	1	3
183	свою очередь	3	3
184	внутренняя речь	4	3
185	только то	1	3
186	приводит к	4	3
187	о бессознательном	1	3
188	что может	5	3
189	главе мы	1	3
190	если бы	5	3
191	и бессознательным	1	3
192	и что	5	3
193	в конечном	1	3
194	со всеми	2	3
195	первый период	1	3
196	человека с	2	3
197	человека к	2	3
198	из которого	1	3
199	у него	1	3
200	в них	2	3
201	со стороны	1	3
202	ребенка в	8	3
203	на этот	3	3
204	и оно	1	3
205	о себе	1	3
206	вместе с	9	3
207	по своему	1	3
208	ребенка к	3	3
209	слова и	5	3
210	сейчас же	1	3
211	и от	3	3
212	не является	9	3
213	это как	1	3
214	когда он	2	3
215	от всех	3	3
216	жизни и	2	3
217	ее в	2	3
218	по поводу	1	3
219	помощью которых	1	3
220	отношения к	3	2
221	в такой	3	2
222	не остается	3	2
223	и то	3	2
224	тех же	2	2
225	в первом	2	2
226	и до	2	2
227	высшей степени	4	2
228	что между	2	2
229	большую роль	1	2
230	благодаря тому	2	2
231	к бессознательному	1	2
232	с мыслью	2	2
233	как не	1	2
234	от всей	1	2
235	между собой	5	2
236	в ее	2	2
237	видели что	1	2
238	с которыми	1	2
239	ответ на	3	2
240	себе и	2	2
241	отличие от	1	2
242	из важнейших	2	2
243	значение для	1	2
244	чем же	1	2
245	же с	1	2
246	в возрасте	1	2
247	что как	2	2
248	в своем	3	2
249	сознания в	2	2
250	от этого	2	2
251	что это	3	2
252	в сновидении	2	2
253	в нашем	2	2
254	или во	1	2
255	выражение в	1	2
256	всей его	3	2
257	что она	4	2
258	из этой	2	2
259	внутренней речи	9	2
260	их в	4	2
261	но все	2	2
262	у ребенка	6	2
263	в совершенно	1	2
264	в поведении	3	2
265	на этой	1	2
266	это не	1	2
267	но их	1	2
268	содержание сознания	1	2
269	этом мы	1	2
270	современная психология	2	2
271	которой он	1	2
272	на две	3	2
273	том что	21	2
274	в эту	1	2
275	но если	1	2
276	во второй	1	2
277	и при	2	2
278	лежат в	1	2
279	мы конечно	1	2
280	в их	3	2
281	мы говорили	3	2
282	представлений и	1	2
283	в отличие	1	2
284	сих пор	4	2
285	поведении человека	1	2
286	иным как	1	2
287	возможно только	1	2
288	как это	2	2
289	в отношении	10	2
290	что с	2	2
291	но для	1	2
292	к этим	2	2
293	в процессе	8	2
294	в самых	3	2
