N	3gram	Vygotskiy__6	FransuaR
1	в том числе	1	10
2	том числе и	1	7
3	в том что	19	6
4	той или иной	1	5
5	до сих пор	3	4
6	в отличие от	1	4
7	с точки зрения	10	3
8	в этом отношении	3	3
9	на самом деле	1	2
10	как раз и	1	2
11	на этот вопрос	2	2
12	в значительной мере	2	2
13	с одной стороны	1	2
14	во второй половине	1	2
15	можно сказать что	6	1
16	в нашем исследовании	1	1
17	потому что он	4	1
18	но как раз	1	1
19	нет и не	1	1
20	только в пределах	1	1
21	теми или иными	1	1
22	по отношению к	10	1
23	там где они	2	1
24	в самом деле	1	1
25	в настоящее время	1	1
26	одна из основных	1	1
27	на первый план	1	1
28	и не может	2	1
29	сами по себе	1	1
30	в ряду этих	1	1
31	но все это	1	1
32	в собственном смысле	1	1
33	языка но и	1	1
34	только в самом	1	1
35	главным образом в	1	1
36	во всех областях	1	1
37	влияние на развитие	1	1
38	как раз в	2	1
39	до известной степени	2	1
40	в самом начале	4	1
41	тех или иных	1	1
42	не потому что	1	1
43	до конца и	1	1
44	один из них	1	1
45	приводит к ряду	1	1
46	этого нет и	1	1
47	основе ее лежит	1	1
48	до того времени	1	1
49	не могут быть	2	1
50	совпадает с его	1	1
51	в последнее время	2	1
52	в связи с	2	1
53	оно имеет не	1	1
54	с другой стороны	2	1
55	как бы в	1	1
56	что при таком	1	1
57	не может быть	2	1
58	имеет не только	1	1
59	в своем развитии	4	1
60	он и в	1	1
61	в основе ее	1	1
62	к частному и	2	1
63	то что мы	2	1
64	точки зрения тех	1	1
65	лежащие в основе	1	1
66	включает в себя	1	1
67	именно потому что	2	1
68	для того чтобы	8	1
69	друг от друга	1	1
70	о чем мы	1	1
71	два основных момента	1	1
72	первый план выдвигается	1	1
73	мы встречаемся с	1	1
74	друг с другом	5	1
75	не только в	1	1
76	на этой стадии	2	1
77	не может стать	1	1
