N	3gram	Vygotskiy__7	StatiiOP
1	в том что	13	17
2	о том что	4	11
3	для того чтобы	18	10
4	с точки зрения	21	8
5	можно было бы	1	8
6	до сих пор	3	7
7	в этом отношении	3	7
8	на самом деле	2	6
9	в данном случае	5	6
10	с другой стороны	1	6
11	во всяком случае	1	6
12	в самом деле	4	5
13	в этой области	1	5
14	не может быть	4	5
15	не только в	1	4
16	так например в	1	4
17	но также и	1	4
18	так и в	1	4
19	что и в	1	4
20	на то что	4	4
21	в то же	1	4
22	том что в	2	3
23	сказать что в	1	3
24	по отношению к	5	3
25	только в том	1	3
26	так же как	7	3
27	должна была бы	1	3
28	и в этом	1	3
29	заключается в том	4	3
30	но все же	1	3
31	одним и тем	2	2
32	так как в	1	2
33	в том числе	1	2
34	в этом случае	14	2
35	в наших глазах	3	2
36	в той же	2	2
37	в первую очередь	1	2
38	и то что	3	2
39	том числе и	1	2
40	но если это	1	2
41	в равной мере	1	2
42	как раз в	2	2
43	при таком положении	1	2
44	если бы мы	1	2
45	с одной стороны	5	2
46	в то время	2	2
47	во втором случае	3	2
48	на вопрос о	1	2
49	мере в какой	2	2
50	и тем же	2	2
51	по этому поводу	3	2
52	из этих двух	1	2
53	тем не менее	3	2
54	во всех трех	1	2
55	как и в	3	2
56	должны были бы	1	1
57	потому что он	2	1
58	речи в этом	2	1
59	в обоих случаях	1	1
60	той или иной	1	1
61	точки зрения как	1	1
62	в которой он	1	1
63	если таким образом	1	1
64	с которыми мы	1	1
65	обращаю внимание на	1	1
66	также и в	1	1
67	в этом смысле	1	1
68	в том и	3	1
69	а не по	1	1
70	в соответствии с	1	1
71	том что он	2	1
72	в том же	1	1
73	должно было бы	1	1
74	же как и	2	1
75	потому что не	1	1
76	в одной из	1	1
77	в одну кучу	1	1
78	ни одно из	1	1
79	что с точки	1	1
80	в лучшем случае	2	1
81	в зависимости от	1	1
82	никто не станет	1	1
83	в своем направлении	1	1
84	что он не	1	1
85	объясняется и то	1	1
86	том и другом	2	1
87	с которыми он	1	1
88	точно так же	2	1
89	является не случайным	1	1
90	как правило к	1	1
91	давая себе труда	1	1
92	и в этих	1	1
93	что в момент	1	1
94	той же мере	2	1
95	то время как	2	1
96	и что в	1	1
97	тот факт что	1	1
98	представление о том	2	1
99	содержит в себе	3	1
100	то что для	2	1
101	только и могут	1	1
102	то что она	1	1
103	той мере в	2	1
104	никаких сомнений в	2	1
105	что оба эти	1	1
106	в той мере	2	1
107	сомнений в том	1	1
108	то тем самым	1	1
109	во всех этих	1	1
110	нужно было бы	2	1
111	то что было	1	1
112	своем направлении и	1	1
113	той и другой	3	1
114	и таким образом	1	1
115	таким образом в	2	1
116	того чтобы получить	1	1
117	но то что	2	1
118	смысле этого слова	3	1
119	не давая себе	1	1
120	получить ответ на	1	1
121	и не может	1	1
122	друг от друга	2	1
123	после того как	1	1
124	как в ее	1	1
125	к тому что	6	1
126	так что в	1	1
127	тем обстоятельством что	1	1
128	если бы все	2	1
129	внимание на то	1	1
130	мы имеем дело	1	1
131	в начале своего	1	1
132	чтобы получить ответ	1	1
133	этому поводу в	1	1
134	то в области	1	1
135	обратил внимание на	1	1
136	но разве это	1	1
137	в конце концов	1	1
