N	2gram	Propp_Isto_3	FransuaR
1	и в	22	41
2	таким образом	10	19
3	в этом	17	15
4	как и	3	14
5	и все	3	14
6	то же	6	13
7	все эти	4	13
8	в этой	5	13
9	мы уже	6	12
10	в его	3	12
11	как мы	8	11
12	в том	9	11
13	прежде всего	3	11
14	так и	2	10
15	в то	2	10
16	никто не	2	10
17	все это	1	10
18	в своем	2	9
19	не в	4	9
20	и его	4	9
21	в качестве	2	9
22	но и	12	9
23	что в	15	9
24	но в	10	8
25	то что	7	8
26	и от	3	8
27	в нем	9	7
28	человеческого тела	1	7
29	вовсе не	2	7
30	в них	6	7
31	как бы	1	7
32	и не	12	7
33	и до	1	6
34	ни в	2	6
35	о том	3	6
36	мы видим	8	6
37	только в	4	6
38	это не	6	6
39	у него	3	6
40	все они	1	6
41	как в	2	5
42	и к	3	5
43	не только	14	5
44	в плане	1	5
45	на этом	4	5
46	мы видели	13	5
47	точки зрения	2	5
48	того как	1	5
49	потому что	3	5
50	и это	2	5
51	в ней	2	5
52	к нему	5	5
53	и у	3	5
54	уже в	1	5
55	что и	9	5
56	вместе с	9	5
57	так же	3	5
58	и для	2	5
59	а в	6	5
60	к этому	7	5
61	на место	1	4
62	как я	1	4
63	и на	4	4
64	хотя и	2	4
65	целый ряд	3	4
66	что это	1	4
67	он не	5	4
68	но все	2	4
69	и с	4	4
70	на этой	1	4
71	том что	8	4
72	одном из	3	4
73	но он	4	4
74	одна из	2	4
75	ничего не	6	4
76	в образе	1	4
77	в одну	1	4
78	и здесь	7	4
79	после того	2	4
80	уже говорили	1	4
81	может быть	11	4
82	было бы	3	4
83	к жизни	2	4
84	все что	3	4
85	том числе	1	4
86	например в	2	3
87	и есть	2	3
88	с точки	1	3
89	той же	2	3
90	я не	3	3
91	с ее	1	3
92	на них	1	3
93	кроме того	1	3
94	его к	1	3
95	и те	1	3
96	при этом	2	3
97	и по	1	3
98	в нее	2	3
99	в мире	1	3
100	его в	3	3
101	во время	6	3
102	в своей	1	3
103	сам он	1	3
104	не имеет	2	3
105	тем что	4	3
106	очень часто	3	3
107	мы найдем	2	3
108	свою очередь	1	3
109	смерти в	3	3
110	можно было	1	3
111	что у	3	3
112	связанных с	2	3
113	нас в	1	3
114	в свете	5	3
115	что он	9	3
116	по этому	1	3
117	из них	7	3
118	и их	1	3
119	в одном	2	3
120	так как	7	3
121	не было	2	3
122	ничем не	1	3
123	но есть	2	3
124	в описании	1	3
125	для этой	1	3
126	в руках	1	3
127	не может	4	3
128	и потому	2	3
129	в область	1	3
130	было написано	1	3
131	но этот	2	3
132	такой же	2	3
133	но это	3	3
134	с ними	3	3
135	в свою	4	3
136	не знает	1	3
137	является и	1	3
138	есть и	5	3
139	жизни и	2	3
140	и другие	4	3
141	и эта	1	3
142	это в	1	3
143	как нечто	1	2
144	ту же	2	2
145	также и	1	2
146	начинается с	1	2
147	мы здесь	4	2
148	и то	2	2
149	на самом	2	2
150	здесь и	2	2
151	и так	2	2
152	я умру	2	2
153	все те	1	2
154	времени он	1	2
155	в доме	12	2
156	из всех	1	2
157	есть не	1	2
158	со всех	1	2
159	мы не	1	2
160	и новые	2	2
161	но по	3	2
162	не совсем	3	2
163	и заставляет	1	2
164	еще не	10	2
165	в которых	2	2
166	в чем	3	2
167	по отношению	2	2
168	отношение к	4	2
169	не просто	1	2
170	мы сейчас	2	2
171	в течение	6	2
172	в одной	3	2
173	к новому	1	2
174	перед нами	1	2
175	имеем в	4	2
176	какую роль	1	2
177	они в	2	2
178	уже видели	3	2
179	и вот	2	2
180	никому не	2	2
181	человека в	1	2
182	но их	1	2
183	с начала	1	2
184	с этим	8	2
185	далеко не	3	2
186	мы имеем	19	2
187	которой он	1	2
188	не мог	2	2
189	в этих	11	2
190	во второй	1	2
191	в следующем	1	2
192	двух жен	1	2
193	своего рода	1	2
194	образом и	2	2
195	их в	3	2
196	на всю	1	2
197	теперь я	1	2
198	здесь на	2	2
199	и сама	1	2
200	на землю	2	2
201	явление в	1	2
202	нет ни	1	2
203	к тому	3	2
204	за что	1	2
205	они и	3	2
206	не есть	1	2
207	на другой	2	2
208	в себя	1	2
209	с самого	1	2
210	роль в	2	2
211	на том	3	2
212	никогда не	3	2
213	отсюда и	1	2
214	во все	2	2
215	на голову	5	2
216	в разных	1	2
217	находится в	4	2
218	связанное с	2	2
219	а также	2	2
220	другими словами	1	2
221	одного из	2	2
222	он берет	1	2
223	еще более	2	2
224	все время	2	2
225	того что	5	2
226	на которой	1	2
227	оно и	1	2
228	тот же	1	2
229	одной из	1	2
230	и ее	3	2
231	со всеми	1	2
232	уже не	7	2
233	в большинстве	1	2
234	только на	2	2
235	же в	2	2
236	большинстве случаев	2	2
237	и обратно	1	2
238	дает ему	1	2
239	превращаются в	1	2
240	характерно что	1	2
241	связано с	4	2
242	отношению к	2	2
243	них и	1	2
244	в особенности	2	2
245	связан с	2	2
246	связаны с	1	2
247	характерно для	2	2
248	и др	2	2
249	а на	1	2
250	а не	6	2
251	в связи	3	2
252	нигде не	1	2
253	направление в	1	2
254	по своему	1	2
255	в данном	4	2
256	в отдельности	1	2
257	в состоянии	1	2
258	едят но	1	2
