N	3gram	Bakhtin_Pr_3	Psycholo
1	в том что	3	11
2	с точки зрения	2	9
3	то же самое	1	8
4	мы видим что	1	7
5	все то что	2	6
6	с самого начала	3	6
7	до сих пор	5	5
8	с другой стороны	1	5
9	и то что	1	3
10	там где она	1	3
11	мы уже говорили	2	3
12	о том что	2	3
13	и во всех	3	2
14	не то что	3	2
15	смысле этого слова	1	2
16	все более и	1	2
17	во всяком случае	1	2
18	я не могу	1	2
19	потому что они	1	2
20	мы видели что	2	2
21	у этих авторов	1	2
22	более и более	1	2
23	и до наших	2	1
24	мировой литературе мы	1	1
25	к одной и	1	1
26	это было бы	1	1
27	более или менее	3	1
28	и может быть	1	1
29	каждого из них	1	1
30	как и все	1	1
31	в зависимости от	2	1
32	в отличие от	1	1
33	в этом отношении	1	1
34	до самого конца	1	1
35	можно было бы	1	1
36	со всеми остальными	1	1
37	может быть и	2	1
38	что дело идет	1	1
39	то есть на	1	1
40	в применении к	1	1
41	то есть из	1	1
42	в той же	1	1
43	в стихах и	1	1
44	состоит в том	1	1
45	то что можно	1	1
46	как и на	1	1
47	с ней и	1	1
48	и прежде но	1	1
49	и той же	1	1
50	а между тем	2	1
51	один и тот	1	1
52	тон и стиль	1	1
53	и все другие	1	1
54	по сравнению с	4	1
55	каждого из этих	1	1
56	мы можем сказать	1	1
57	в себя и	1	1
58	наряду с этими	1	1
59	можно сказать что	4	1
60	или во всяком	1	1
61	и вступает в	1	1
62	чем перейти к	1	1
63	ли это что	1	1
64	таким образом и	1	1
65	был представлен в	1	1
66	одной и той	1	1
67	жизнь в ее	1	1
68	в предисловии к	1	1
69	показывает что он	1	1
70	не может быть	1	1
71	и тот же	1	1
72	есть все то	1	1
73	ту роль которую	1	1
