N	3gram	Bakhtin_Pr_2	Istorich
1	и т д	4	24
2	в этих случаях	2	7
3	до сих пор	7	5
4	же как и	1	4
5	с другой стороны	3	4
6	не может быть	4	4
7	но все же	2	4
8	т е в	1	3
9	на то что	2	3
10	о том что	1	2
11	то же самое	1	2
12	смысле этого слова	1	2
13	то что он	1	2
14	т е для	1	2
15	так и в	1	2
16	в другом случае	1	2
17	после того как	1	2
18	в связи с	1	2
19	тем не менее	2	2
20	мы увидим что	1	2
21	на этот вопрос	2	2
22	эти две стороны	1	1
23	но он уже	1	1
24	мере того как	1	1
25	здесь перед нами	1	1
26	это он говорит	1	1
27	в том числе	1	1
28	по мере того	1	1
29	таким образом между	1	1
30	и не может	4	1
31	как и все	4	1
32	с ним а	1	1
33	что он не	1	1
34	друг на друга	2	1
35	но и в	1	1
36	как мы увидим	3	1
37	и в этих	2	1
38	и в других	1	1
39	может быть и	2	1
40	и выходит из	1	1
41	не может поэтому	1	1
42	о том как	1	1
43	то время как	2	1
44	не говорит о	1	1
45	то что есть	1	1
46	таким образом и	1	1
47	и в большинстве	2	1
48	мы здесь не	1	1
49	типа может быть	1	1
50	и то же	2	1
51	одно и то	2	1
52	они друг друга	1	1
53	т е как	1	1
54	т д но	1	1
55	берет на себя	1	1
56	в этом рассказе	1	1
57	не мог бы	1	1
58	в этом он	1	1
59	в то время	2	1
60	его силы и	1	1
61	приведем еще один	1	1
62	но для чего	1	1
63	никогда не говорит	1	1
64	можно сказать что	1	1
65	как мы видим	1	1
66	в большинстве случаев	8	1
67	это и делает	1	1
68	в узком смысле	2	1
69	друг за другом	1	1
70	в различных направлениях	1	1
71	он живет в	1	1
72	как и в	3	1
