N	3gram	Bakhtin_Pr_2	Problemy
1	с точки зрения	9	8
2	в большинстве случаев	2	8
3	до сих пор	2	7
4	по отношению к	8	5
5	то же время	3	5
6	с самим собою	1	5
7	в то же	3	5
8	с чужим словом	1	4
9	и не может	2	4
10	в отличие от	1	4
11	сама по себе	5	4
12	не может быть	6	4
13	друг с другом	2	4
14	в самом деле	3	4
15	как бы в	2	4
16	в той или	2	3
17	более или менее	1	3
18	слово о себе	1	3
19	можно было бы	1	3
20	глубины души человеческой	2	3
21	в произведениях достоевского	3	3
22	мы уже говорили	2	3
23	к тому же	1	3
24	с другой стороны	1	3
25	в бедных людях	1	3
26	но в то	3	3
27	той или иной	3	3
28	с самим собой	1	3
29	о себе самом	3	3
30	в самом предмете	1	2
31	пьедестал будущий человек	2	2
32	чем пойдет рассказ	2	2
33	хотя и не	1	2
34	в каждом слове	1	2
35	постановляется на вид	1	2
36	которая как мы	1	2
37	как и герой	1	2
38	в этом смысле	5	2
39	как раз и	1	2
40	для достоевского не	2	2
41	нам кажется что	1	2
42	в творчестве достоевского	1	2
43	сознании и в	1	2
44	с их мирами	2	2
45	как мы сказали	3	2
46	это вовсе не	2	2
47	в письме к	1	2
48	на этот вопрос	1	2
49	чужое слово как	1	2
50	не укладывается в	1	2
51	уже говорили что	1	2
52	своей записной книжке	1	2
53	из одного куска	2	2
54	в своей записной	1	2
55	и отчетливого выражения	1	2
56	в конце концов	3	2
57	своим убеждениям и	2	2
58	авантюрный сюжет не	2	2
59	в одной плоскости	4	2
60	то время как	1	2
61	с авантюрным героем	1	2
62	функции авантюрного сюжета	1	2
63	человека в человеке	2	2
64	друг к другу	3	2
65	я не могу	1	2
66	как чужое слово	1	2
67	и среди них	2	2
68	тем не менее	1	2
69	и в словах	1	2
70	на пьедестал будущий	2	2
71	в него как	1	2
72	в то время	1	2
73	никогда не может	2	2
74	сделаны из одного	2	2
75	отношения к чужому	1	2
76	достоевский в своей	1	2
77	другой стороны и	1	2
78	в романах достоевского	5	2
79	ведь он не	1	2
80	но все же	2	2
81	на то что	2	2
82	друг от друга	2	2
83	беспрерывно постановляется на	2	2
84	по себе но	1	2
85	аристократ бульварного романа	2	2
86	тело и душа	2	2
87	положение в котором	2	2
88	формулы и категории	2	2
89	человека и его	2	2
90	воплощенный и строго	1	1
