N	3gram	Propp_Isto_3	Psycholo
1	на то что	1	16
2	в том что	5	14
3	с одной стороны	2	12
4	что в этом	1	6
5	о том что	2	6
6	заключается в том	1	6
7	до сих пор	5	5
8	с другой стороны	7	5
9	не только не	2	4
10	вместе с тем	1	3
11	из того что	1	3
12	с тем что	1	3
13	на этот вопрос	1	3
14	и то что	2	3
15	с самого начала	1	3
16	мы видим что	4	3
17	можно было бы	1	3
18	друг с другом	1	3
19	и т д	15	3
20	что иное как	3	2
21	мы видим в	1	2
22	состоит в том	2	2
23	и той же	1	2
24	в этом случае	5	2
25	может быть и	1	2
26	мы должны будем	1	2
27	с точки зрения	1	2
28	одной и той	1	2
29	так же как	1	2
30	в данном случае	3	2
31	сами по себе	1	2
32	таким образом мы	2	2
33	не только в	1	2
34	мы сейчас увидим	1	2
35	образом мы видим	1	2
36	не может быть	1	2
37	не что иное	3	2
38	мы знаем что	1	2
39	можно сказать что	1	2
40	друг от друга	1	2
41	показывает что в	2	2
42	на самом деле	1	2
43	для нас важно	1	1
44	том что в	2	1
45	на том что	1	1
46	по этому вопросу	1	1
47	по-видимому заключается в	1	1
48	мы имеем в	2	1
49	не сам он	1	1
50	из этих трех	1	1
51	по отношению к	2	1
52	равно как и	1	1
53	во многих случаях	1	1
54	совершается не в	1	1
55	в силу того	1	1
56	то мы можем	1	1
57	а не сам	1	1
58	могут быть два	1	1
59	только то что	1	1
60	что в нем	1	1
61	к этому мы	1	1
62	стало ясно что	1	1
63	что и здесь	2	1
64	с этой точки	1	1
65	они находятся в	1	1
66	как если бы	1	1
67	что они находятся	1	1
68	здесь могут быть	2	1
69	то время как	2	1
70	во все время	2	1
71	отличает его от	1	1
72	смысле этого слова	1	1
73	в себя и	1	1
74	так как они	1	1
75	исходя из этого	1	1
76	имеем дело с	1	1
77	только предположить что	1	1
78	все же не	1	1
79	но вместе с	1	1
80	видели что в	1	1
81	и в том	1	1
82	данном случае в	1	1
83	приблизительно следующим образом	1	1
84	этой точки зрения	1	1
85	сих пор не	1	1
86	надо сказать что	1	1
87	мы имеем здесь	1	1
88	от нее на	1	1
89	то обстоятельство что	1	1
90	в то время	2	1
91	одной стороны он	1	1
92	между героем и	1	1
93	и в русской	1	1
94	в свою очередь	1	1
95	после того как	1	1
96	ничего общего с	1	1
97	данном случае к	1	1
98	мы видели что	3	1
99	в том смысле	1	1
100	не только то	1	1
101	мы имеем дело	1	1
102	и несомненно что	1	1
103	силу того что	1	1
104	в жизни и	1	1
