N	2gram	Tiupa_Anal_3	Istorich
1	и в	18	22
2	мы имеем	5	19
3	в этом	14	17
4	что в	9	15
5	не только	22	14
6	в доме	1	12
7	но и	13	12
8	и не	12	12
9	может быть	9	11
10	но в	2	10
11	после чего	2	10
12	таким образом	4	10
13	еще не	6	10
14	в нем	2	9
15	что и	5	9
16	в том	9	9
17	что он	4	9
18	вместе с	2	9
19	как мы	1	8
20	что они	3	8
21	с этим	3	8
22	том что	12	8
23	но не	7	7
24	то что	2	7
25	этого дома	1	7
26	и здесь	2	7
27	мы должны	1	7
28	уже не	5	7
29	с другой	7	7
30	с мотивом	1	7
31	другой стороны	5	7
32	там где	2	7
33	к этому	3	7
34	то же	3	6
35	мы уже	1	6
36	не все	1	6
37	это не	2	6
38	ничего не	3	6
39	связи с	1	6
40	все еще	1	6
41	так в	3	6
42	если бы	1	6
43	в них	2	6
44	мы можем	2	6
45	а не	9	6
46	связь с	2	6
47	в течение	1	6
48	а в	10	6
49	все же	4	5
50	он не	6	5
51	что она	2	5
52	здесь мы	1	5
53	в этой	6	5
54	тем не	2	5
55	не менее	4	5
56	могут быть	2	5
57	живет в	1	5
58	того что	1	5
59	один из	2	5
60	так что	1	5
61	не противоречит	1	5
62	до сих	1	5
63	в частности	12	5
64	есть и	1	5
65	этом случае	1	5
66	сих пор	1	5
67	пребывание в	1	4
68	и на	4	4
69	все эти	2	4
70	этого мотива	1	4
71	отношение к	1	4
72	не в	6	4
73	на могиле	1	4
74	в большой	1	4
75	не всегда	3	4
76	у нас	1	4
77	как это	3	4
78	и его	13	4
79	тем что	2	4
80	что на	1	4
81	в пределах	4	4
82	в дальнейшем	2	4
83	что девушка	1	4
84	с появлением	2	4
85	только в	2	4
86	его и	1	4
87	нарушение запрета	1	4
88	а именно	1	4
89	они не	1	4
90	власть над	2	4
91	в данном	4	4
92	в свою	5	4
93	на смену	1	4
94	не может	2	4
95	и другие	1	4
96	связана с	1	3
97	что иное	1	3
98	я не	1	3
99	и ее	2	3
100	иное как	1	3
101	со стороны	9	3
102	не видно	2	3
103	и как	4	3
104	и к	4	3
105	в целом	3	3
106	представляет собой	5	3
107	из этих	3	3
108	на его	2	3
109	а затем	1	3
110	его в	3	3
111	было бы	3	3
112	далеко не	4	3
113	как и	14	3
114	состоит в	4	3
115	должны были	1	3
116	одном из	1	3
117	не будем	1	3
118	имеем не	1	3
119	в русской	7	3
120	никогда не	5	3
121	потому что	1	3
122	очень часто	1	3
123	он и	3	3
124	к тому	6	3
125	о том	6	3
126	здесь не	3	3
127	данном случае	3	3
128	что у	1	3
129	этому же	1	3
130	от них	1	3
131	в его	7	3
132	с ними	1	3
133	вступить в	2	3
134	и у	1	3
135	прежде всего	5	3
136	царство мертвых	1	3
137	у него	1	3
138	однако что	4	3
139	превращается в	1	3
140	в связи	1	3
141	вступает в	3	3
142	о себе	2	3
143	а если	1	3
144	но это	1	3
145	между прочим	1	3
146	и от	2	3
147	его не	3	3
148	и все	2	3
149	сказать что	2	3
150	не что	1	3
151	не единственный	1	3
152	ее в	1	3
153	все что	1	3
154	например в	2	2
155	на самом	1	2
156	говорилось выше	1	2
157	и есть	1	2
158	здесь и	3	2
159	не имеют	1	2
160	той же	5	2
161	вопрос о	1	2
162	время от	1	2
163	на себя	2	2
164	и он	2	2
165	он ничего	1	2
166	в ней	2	2
167	доме и	1	2
168	то мы	1	2
169	как правило	5	2
170	к жизни	3	2
171	по отношению	7	2
172	в качестве	12	2
173	вступают в	1	2
174	независимо от	1	2
175	как в	3	2
176	в своем	4	2
177	хотя и	2	2
178	что по	4	2
179	во многих	1	2
180	тому же	3	2
181	не могла	2	2
182	при этом	11	2
183	они в	1	2
184	всех этих	1	2
185	и вот	2	2
186	в нее	1	2
187	так и	14	2
188	большинстве случаев	1	2
189	смерть и	1	2
190	вовсе не	1	2
191	с тем	2	2
192	и для	2	2
193	не мог	2	2
194	точки зрения	3	2
195	это делает	1	2
196	что было	1	2
197	но они	2	2
198	даже в	2	2
199	и герой	1	2
200	мотива в	1	2
201	в то	3	2
202	одна из	2	2
203	с одним	1	2
204	как будто	1	2
205	встречается в	1	2
206	время они	1	2
207	и о	1	2
208	говорит и	3	2
209	роль в	3	2
210	в другом	1	2
211	не с	2	2
212	одного из	1	2
213	связанных с	1	2
214	образом в	1	2
215	о ней	1	2
216	в силу	1	2
217	а также	2	2
218	должно было	1	2
219	между тем	5	2
220	же в	2	2
221	герой в	1	2
222	этот вопрос	1	2
223	дело с	3	2
224	сына в	1	2
225	и так	1	2
226	у тебя	1	2
227	они могут	1	2
228	с одной	2	2
229	в жизни	2	2
230	для нее	1	2
231	что не	3	2
232	мы знаем	1	2
233	себе в	1	2
234	всяком случае	2	2
235	в одном	4	2
236	этим же	1	2
237	в особенности	3	2
238	и даже	8	2
239	и др	1	2
240	которые здесь	1	2
241	что им	1	2
242	не было	3	2
243	одной стороны	2	2
244	не видит	1	2
245	уже давно	1	2
246	и потому	2	2
247	в тех	2	2
248	да и	2	2
249	отношения не	1	2
250	можно сказать	4	2
251	меня к	1	2
252	от него	1	2
253	совершенно не	2	2
254	отношению к	7	2
255	жизни и	1	2
256	только не	3	2
257	во всяком	2	2
258	состояла в	1	1
259	также что	1	1
260	кто бы	1	1
261	таком случае	1	1
262	начинается с	1	1
263	самом деле	2	1
264	не признает	1	1
265	и до	1	1
266	со своей	8	1
267	есть не	2	1
268	возвращения из	2	1
269	мы не	3	1
270	человека и	1	1
271	принадлежит к	4	1
272	то она	1	1
273	данного цикла	1	1
274	не входил	1	1
275	к общему	1	1
276	свой дом	1	1
277	принадлежит и	1	1
278	на них	1	1
279	между собой	1	1
280	мы читаем	1	1
281	столь же	4	1
282	всего с	1	1
283	как если	1	1
284	мы будем	1	1
285	но как	3	1
286	со всеми	2	1
287	к богу	1	1
288	к ним	1	1
289	ответ на	3	1
290	трех лет	1	1
291	в новом	2	1
292	ними а	1	1
293	развит в	1	1
294	отнюдь не	4	1
295	в гости	1	1
296	как говорит	3	1
297	более чем	2	1
298	перед нами	4	1
299	еще больше	1	1
300	к этой	1	1
301	и каждое	2	1
302	напомним что	1	1
303	бы не	1	1
304	них самих	1	1
305	право на	1	1
306	прослеживается в	1	1
307	этому я	1	1
308	порядку и	1	1
309	друг от	1	1
310	на то	1	1
311	и ту	2	1
312	связан со	1	1
313	не следует	1	1
314	видел в	1	1
315	видеть в	2	1
316	свою собственную	1	1
317	не как	2	1
318	возвращение к	1	1
319	том чтобы	1	1
320	жениться и	1	1
321	подобно тому	3	1
322	и по	2	1
323	человека в	1	1
324	по своему	2	1
325	могла бы	2	1
326	не будет	3	1
327	свое имя	1	1
328	в мире	5	1
329	об этом	2	1
330	в глубине	2	1
331	бы быть	1	1
332	это весьма	1	1
333	входит в	2	1
334	заключается в	1	1
335	с другими	1	1
336	со всех	1	1
337	одной из	1	1
338	только одно	1	1
339	героя или	1	1
340	случае мы	1	1
341	а за	1	1
342	не узнает	1	1
343	которой он	1	1
344	дома та	1	1
345	ведет к	1	1
346	он меня	1	1
347	сказкой и	1	1
348	противопоставлены в	1	1
349	и становится	1	1
350	в эту	1	1
351	но если	1	1
352	в своей	1	1
353	в следующем	1	1
354	где мы	1	1
355	с точки	2	1
356	однако этот	1	1
357	своего рода	8	1
358	и той	2	1
359	для данного	1	1
360	каждое из	1	1
361	ко всему	1	1
362	на мысль	1	1
363	на всю	1	1
364	теперь я	1	1
365	как можно	1	1
366	по себе	4	1
367	говорит ему	1	1
368	же мы	1	1
369	этих трех	1	1
370	что мотив	1	1
371	а от	1	1
372	вплоть до	2	1
373	все три	2	1
374	у кого	1	1
375	функцию в	1	1
376	одной и	2	1
377	для всего	1	1
378	к тебе	1	1
379	казалось бы	1	1
380	имеем дело	4	1
381	известно из	1	1
382	можно усмотреть	1	1
383	где уже	1	1
384	стола и	1	1
385	на себе	1	1
386	не говорит	1	1
387	во всем	3	1
388	как я	1	1
389	мы и	1	1
390	перед ним	1	1
391	жениха с	1	1
392	можно поставить	1	1
393	героев и	1	1
394	его за	2	1
395	с полной	1	1
396	обряда инициации	1	1
397	здесь пока	1	1
398	указывает на	3	1
399	не есть	4	1
400	и тот	1	1
401	в одну	1	1
402	отношении он	1	1
403	пор как	1	1
404	что при	1	1
405	с ее	3	1
406	от друга	1	1
407	свою очередь	4	1
408	в ее	3	1
409	в себя	2	1
410	и сам	4	1
411	он так	1	1
412	видит что	1	1
413	отсюда и	1	1
414	во второй	7	1
415	является в	1	1
416	прибыл на	1	1
417	и всякого	1	1
418	он сам	1	1
419	для этого	1	1
420	состоящий в	1	1
421	с ним	1	1
422	будем рассматривать	1	1
423	и пребывания	1	1
424	и должно	1	1
425	при котором	1	1
426	чего она	1	1
427	никак не	1	1
428	три названных	1	1
429	притворяется что	1	1
430	восходит к	3	1
431	мы понимаем	1	1
432	входил в	1	1
433	тем как	1	1
434	связаны с	1	1
435	он притворяется	1	1
436	и только	1	1
437	тех пор	2	1
438	они хотят	1	1
439	итак мы	1	1
440	о двух	1	1
441	и дело	1	1
442	тот же	1	1
443	хотя бы	1	1
444	ему и	1	1
445	который в	3	1
446	по этому	1	1
447	с нею	2	1
448	не можем	1	1
449	уже в	3	1
450	в большинстве	2	1
451	в начале	6	1
452	и возвращение	1	1
453	с отцом	1	1
454	каким образом	1	1
455	или даже	1	1
456	героев или	1	1
457	д как	1	1
458	зачем тебе	1	1
459	характерно что	1	1
460	одно из	1	1
461	и их	1	1
462	могло бы	1	1
463	случае не	1	1
464	о прибытии	1	1
465	тогда как	20	1
466	это по	2	1
467	бы это	1	1
468	были бы	3	1
469	уж ей	1	1
470	как у	1	1
471	или иначе	1	1
472	и вступает	1	1
473	и прежде	2	1
474	и между	1	1
475	она является	1	1
476	и затем	1	1
477	есть на	1	1
478	себя и	1	1
479	только к	2	1
480	говорит о	2	1
481	обратить внимание	1	1
482	однако в	5	1
483	этого персонажа	1	1
484	в соответствии	2	1
485	на этот	1	1
486	это далеко	1	1
487	жизнь в	1	1
488	о чем	4	1
