N	3gram	Vygotskiy__2	Dialekti
1	с точки зрения	18	14
2	не только не	1	7
3	не может быть	6	6
4	в самом деле	4	5
5	сам по себе	1	5
6	само по себе	2	5
7	о том что	4	5
8	подобно тому как	2	4
9	ничем не отличается	1	4
10	на первый план	1	4
11	не отличается от	1	4
12	сама по себе	2	4
13	сами по себе	1	3
14	ни в коем	1	3
15	в коем случае	1	3
16	с одной стороны	7	3
17	в том что	21	3
18	коем случае не	1	3
19	как и в	1	3
20	на то что	6	3
21	только тогда когда	2	3
22	потому что его	1	2
23	в силу этого	1	2
24	это было бы	1	2
25	он не может	1	2
26	как и все	1	2
27	тот или иной	1	2
28	самом деле что	1	2
29	из того что	4	2
30	точно так же	1	2
31	в зависимости от	6	2
32	так же как	1	2
33	не могут быть	1	2
34	с другой стороны	1	2
35	во всяком случае	6	2
36	этой точки зрения	1	2
37	только на то	1	2
38	иметь в виду	1	2
39	мы не можем	3	2
40	в сущности и	1	2
41	что это есть	1	2
42	той или иной	1	2
43	и притом чисто	1	2
44	к тому же	1	2
45	ведь это же	1	2
46	не только то	1	1
47	том что в	2	1
48	на ту же	1	1
49	точки зрения или	1	1
50	как чистое мышление	1	1
51	и что только	1	1
52	я не хочу	1	1
53	имеем в виду	1	1
54	на самом деле	2	1
55	знание есть знание	1	1
56	и по существу	1	1
57	заметить что это	1	1
58	самом деле если	1	1
59	то же самое	2	1
60	одной стороны и	2	1
61	то что с	2	1
62	с которой он	1	1
63	что с точки	1	1
64	до сих пор	1	1
65	на точку зрения	1	1
66	друг на друга	1	1
67	не имеет никакого	1	1
68	в этом отношении	3	1
69	того и другого	1	1
70	со своей точки	1	1
71	не то же	1	1
72	если оно не	1	1
73	и в частности	1	1
74	в последнее время	4	1
75	в применении к	1	1
76	что мы не	1	1
77	в данном случае	3	1
78	привело нас к	1	1
79	если бы мы	2	1
80	что для нас	1	1
81	тот факт что	1	1
82	на одной из	1	1
83	перед нами чисто	1	1
84	в такой же	1	1
85	не в том	1	1
86	эта точка зрения	1	1
87	существует не только	1	1
88	сказать что она	1	1
89	когда мы говорим	1	1
90	но так как	1	1
91	которую можно формулировать	1	1
92	в ущерб другому	2	1
93	в учении о	4	1
94	более или менее	2	1
95	таким образом ни	1	1
96	что в сущности	3	1
97	вовсе не в	2	1
98	том смысле что	1	1
99	одной из них	1	1
100	он был бы	1	1
101	связи с этим	1	1
102	легко заметить что	2	1
103	в конечном счете	4	1
104	своей точки зрения	1	1
105	бы то ни	1	1
106	фактический материал и	1	1
107	речь идет о	2	1
108	то ни было	1	1
109	но что же	1	1
110	мы имеем в	1	1
111	в связи с	6	1
112	как одна из	1	1
113	из этих двух	1	1
114	научной точки зрения	1	1
115	мы говорим об	1	1
116	в том смысле	1	1
117	по которым мы	1	1
118	это не только	1	1
119	что в них	1	1
120	во всем его	1	1
121	все это не	1	1
122	не больше чем	1	1
123	которое несмотря на	1	1
