N	2gram	Losev_Dial_3	Narrotol
1	не только	23	31
2	но и	9	27
3	и не	27	23
4	при этом	2	19
5	может быть	13	15
6	в качестве	1	14
7	в частности	2	14
8	как и	7	13
9	а не	26	13
10	а в	2	13
11	в этом	8	12
12	только в	5	12
13	и в	24	11
14	в данном	2	11
15	тогда как	1	10
16	и его	5	10
17	то есть	1	9
18	то что	14	9
19	то же	6	8
20	не может	19	8
21	данном случае	1	8
22	в том	5	8
23	уже не	5	8
24	со стороны	2	8
25	но в	2	7
26	том что	8	7
27	если бы	6	7
28	у него	2	7
29	и он	2	6
30	в самом	7	6
31	не в	3	6
32	в себе	2	6
33	тому же	2	6
34	об этом	6	6
35	не мог	1	6
36	к тому	4	6
37	в его	2	6
38	как бы	3	6
39	как раз	7	6
40	или в	2	6
41	жизни и	5	6
42	и на	3	5
43	той или	2	5
44	перед нами	3	5
45	так и	5	5
46	точки зрения	25	5
47	тем самым	3	5
48	потому что	7	5
49	событие в	1	5
50	можно сказать	1	5
51	точка зрения	5	5
52	то в	2	4
53	в первом	2	4
54	на себя	3	4
55	еще не	2	4
56	истории в	1	4
57	с его	2	4
58	но не	2	4
59	все же	3	4
60	хотя и	5	4
61	из этих	2	4
62	в нем	3	4
63	в мире	1	4
64	из них	3	4
65	по себе	20	4
66	и тем	2	4
67	в одном	1	4
68	вплоть до	1	4
69	в то	5	4
70	одна из	3	4
71	никогда не	7	4
72	что на	1	4
73	в ней	2	4
74	так в	2	4
75	что у	2	4
76	о том	6	4
77	внимание на	1	4
78	же время	3	4
79	к нему	3	4
80	того что	12	4
81	для него	4	4
82	у нее	1	4
83	или иной	4	4
84	прежде всего	8	4
85	о чем	1	4
86	мира в	1	4
87	или не	5	4
88	имеет место	1	4
89	речь идет	1	3
90	также и	2	3
91	и то	4	3
92	самом деле	6	3
93	идет о	1	3
94	едва ли	1	3
95	мы имеем	1	3
96	мы не	5	3
97	а для	2	3
98	но как	2	3
99	в своем	3	3
100	и как	8	3
101	к чему	1	3
102	он не	5	3
103	для того	3	3
104	подобно тому	4	3
105	и с	6	3
106	это не	4	3
107	в слове	3	3
108	не всегда	1	3
109	и ее	3	3
110	стало быть	9	3
111	тем не	10	3
112	их в	2	3
113	не менее	11	3
114	но они	2	3
115	этом отношении	1	3
116	за ними	1	3
117	у нас	4	3
118	истории не	2	3
119	и о	3	3
120	о воскресении	1	3
121	о ней	2	3
122	о нем	4	3
123	в конечном	1	3
124	человеческого опыта	1	3
125	что он	13	3
126	не говорит	3	3
127	именно в	2	3
128	при всей	1	3
129	начало и	2	3
130	не было	3	3
131	как это	5	3
132	тому как	4	3
133	быть не	2	3
134	но для	2	3
135	не существует	10	3
136	и все	6	3
137	что в	7	3
138	в сфере	1	2
139	именно эта	1	2
140	в зависимости	2	2
141	иным как	1	2
142	и для	2	2
143	в сущности	10	2
144	не вполне	2	2
145	более не	2	2
146	зависимости от	3	2
147	и самого	1	2
148	двух или	2	2
149	столько же	1	2
150	в чем	4	2
151	друг на	1	2
152	отнюдь не	10	2
153	если она	1	2
154	сознания в	2	2
155	них как	1	2
156	та же	1	2
157	история это	1	2
158	на то	3	2
159	слово это	1	2
160	о смерти	1	2
161	и вот	2	2
162	одно и	5	2
163	не будет	3	2
164	это было	3	2
165	также не	3	2
166	все равно	2	2
167	этого не	2	2
168	на друга	1	2
169	он и	3	2
170	жизни но	1	2
171	и тогда	5	2
172	в этих	1	2
173	человеческого сознания	1	2
174	сих пор	1	2
175	того кто	3	2
176	она не	3	2
177	не имеет	11	2
178	и сама	5	2
179	дело не	1	2
180	казалось бы	1	2
181	ничего не	17	2
182	этих двух	1	2
183	и является	2	2
184	связи с	1	2
185	не столь	1	2
186	ни о	3	2
187	же самое	1	2
188	в своего	1	2
189	оно не	6	2
190	как мы	2	2
191	с ее	1	2
192	здесь не	1	2
193	и физически	1	2
194	другой стороны	2	2
195	она была	2	2
196	с ним	1	2
197	местах и	1	2
198	точек зрения	1	2
199	имеем дело	1	2
200	никак не	2	2
201	до сих	1	2
202	с другой	4	2
203	нас в	2	2
204	тем или	1	2
205	и только	6	2
206	от этих	1	2
207	же в	2	2
208	всяком случае	2	2
209	себя в	2	2
210	только на	7	2
211	сами по	3	2
212	к ним	1	2
213	не о	2	2
214	друг друга	3	2
215	мы можем	1	2
216	каждый из	1	2
217	в особенности	7	2
218	нами не	1	2
219	и даже	13	2
220	в результате	1	2
221	она в	1	2
222	или просто	1	2
223	и притом	5	2
224	что не	5	2
225	зависит от	2	2
226	только от	2	2
227	что мы	8	2
228	если не	3	2
229	вместе с	1	2
230	ни от	4	2
231	по своему	1	2
232	да и	1	2
233	мыслится как	1	2
234	быть и	3	2
235	в связи	1	2
236	и от	3	2
237	которая в	1	2
238	тот кто	1	2
239	но зато	1	2
240	хотя бы	4	2
241	только что	4	2
242	к ее	1	2
243	между ними	1	2
244	сказать что	4	2
245	чем иным	1	2
246	все что	3	2
247	в таком	14	2
248	во всяком	2	2
249	может или	1	1
250	за ее	1	1
251	как все	3	1
252	говоря о	1	1
253	и т	24	1
254	же как	2	1
255	чтобы не	1	1
256	не знаем	1	1
257	не видим	2	1
258	сам по	5	1
259	а из	2	1
260	на самом	1	1
261	только потому	2	1
262	это и	7	1
263	в приведенном	1	1
264	и есть	16	1
265	по его	1	1
266	мы уже	3	1
267	например в	2	1
268	значимость его	1	1
269	не приходится	1	1
270	говоря и	1	1
271	пока только	1	1
272	то и	3	1
273	что иное	6	1
274	существует ни	1	1
275	от церкви	1	1
276	обыкновенно не	1	1
277	из того	2	1
278	слова о	1	1
279	но даже	3	1
280	мы и	4	1
281	этого термина	1	1
282	из которых	3	1
283	он существует	1	1
284	и сами	2	1
285	он был	1	1
286	же мере	1	1
287	бы себе	1	1
288	иное как	6	1
289	бы то	2	1
290	не отличается	5	1
291	природы и	2	1
292	сказать и	1	1
293	не допускающем	1	1
294	фактов из	1	1
295	смог бы	1	1
296	а только	1	1
297	не то	1	1
298	христа в	1	1
299	тут же	1	1
300	до которого	1	1
301	свое существование	1	1
302	и я	3	1
303	в особом	2	1
304	его на	2	1
305	что именно	3	1
306	с этим	3	1
307	о жизни	1	1
308	еще и	2	1
309	целый ряд	2	1
310	и наконец	1	1
311	от ее	1	1
312	и к	5	1
313	это их	1	1
314	предполагает весьма	1	1
315	со своей	1	1
316	в которой	1	1
317	из жизни	1	1
318	что это	12	1
319	ни один	2	1
320	об этих	1	1
321	то я	1	1
322	во многих	1	1
323	из другого	1	1
324	что к	1	1
325	в общий	1	1
326	чем его	1	1
327	мира но	1	1
328	но ведь	1	1
329	но на	2	1
330	как принцип	1	1
331	что она	9	1
332	т д	23	1
333	в реальной	1	1
334	как с	2	1
335	не как	1	1
336	в силу	3	1
337	в корне	1	1
338	содержит в	1	1
339	бытия это	1	1
340	его от	1	1
341	и по	2	1
342	людей и	2	1
343	именно это	1	1
344	таким образом	13	1
345	но все	1	1
346	то ни	1	1
347	трактовать его	1	1
348	той же	3	1
349	говорить не	2	1
350	его в	1	1
351	своей точки	1	1
352	бытия но	1	1
353	он есть	3	1
354	свести к	1	1
355	всю свою	1	1
356	реальности как	1	1
357	то сердце	1	1
358	на свои	3	1
359	солнце и	2	1
360	существовали в	1	1
361	далеко не	1	1
362	на основании	2	1
363	зрения или	1	1
364	в ее	1	1
365	и само	1	1
366	одна и	1	1
367	основывается на	1	1
368	может идти	1	1
369	нисколько не	1	1
370	или менее	1	1
371	его нельзя	1	1
372	во время	1	1
373	выше слова	1	1
374	смерть как	1	1
375	не становится	1	1
376	в котором	1	1
377	с точки	14	1
378	в их	2	1
379	что вся	1	1
380	оно живет	1	1
381	оказывается что	1	1
382	от его	2	1
383	вовсе еще	1	1
384	и они	2	1
385	и уж	2	1
386	мир и	3	1
387	точку зрения	1	1
388	что было	1	1
389	реальности в	1	1
390	по крайней	5	1
391	на небо	2	1
392	ни было	1	1
393	и предполагает	1	1
394	что этот	2	1
395	как видим	2	1
396	для нее	1	1
397	бы но	1	1
398	даже в	1	1
399	что эта	1	1
400	нас к	2	1
401	тому что	4	1
402	я вас	1	1
403	раз и	3	1
404	можно ли	5	1
405	так как	6	1
406	о чуде	1	1
407	в некий	1	1
408	того как	1	1
409	не говоря	2	1
410	душе и	1	1
411	своего существования	1	1
412	средствами в	1	1
413	в единство	1	1
414	и уже	2	1
415	служит как	1	1
416	жизни не	1	1
417	они являются	1	1
418	по своей	1	1
419	во всем	3	1
420	не останется	1	1
421	как не	2	1
422	будет зависеть	1	1
423	и делает	1	1
424	именно оно	1	1
425	могут быть	2	1
426	на лошади	1	1
427	отличается от	8	1
428	для такого	2	1
429	понять что	1	1
430	объект и	2	1
431	если же	8	1
432	можно свести	1	1
433	слова однако	1	1
434	должен быть	1	1
435	в пустую	1	1
436	всем миром	1	1
437	в виду	7	1
438	бытия то	1	1
439	совершенно новых	1	1
440	а когда	2	1
441	только то	1	1
442	условии что	2	1
443	верит в	1	1
444	и совершенно	1	1
445	и когда	2	1
446	и сам	1	1
447	что каждый	1	1
448	из двух	3	1
