N	2gram	Losev_Prob_2	Istorich
1	и в	35	28
2	и т	6	25
3	может быть	18	25
4	т д	6	22
5	а не	10	15
6	не может	13	15
7	никогда не	1	14
8	мы имеем	1	13
9	мы должны	3	13
10	для нас	9	13
11	то же	5	12
12	не только	24	12
13	что в	11	12
14	только в	14	11
15	мы не	7	10
16	все же	8	10
17	и что	13	10
18	что он	4	10
19	но и	16	10
20	прежде всего	11	10
21	т е	1	10
22	не в	2	9
23	так и	7	9
24	о том	18	9
25	то что	38	9
26	в том	12	9
27	и не	37	9
28	в этом	17	8
29	но в	6	8
30	что это	1	8
31	таким образом	4	8
32	если бы	4	8
33	в ней	2	7
34	здесь мы	3	7
35	это не	1	7
36	еще не	10	7
37	и здесь	4	7
38	этот вопрос	1	7
39	и др	2	7
40	что мы	14	7
41	так же	5	7
42	том что	19	7
43	было бы	8	7
44	в этих	4	7
45	а в	4	7
46	в этой	9	6
47	это тоже	3	6
48	его в	3	6
49	так например	1	6
50	тем не	12	6
51	не менее	13	6
52	к тому	3	6
53	что и	2	6
54	так как	7	6
55	с другой	6	6
56	вместе с	2	6
57	видно что	1	6
58	должна быть	1	5
59	вопрос о	3	5
60	мы будем	1	5
61	что они	3	5
62	в своем	4	5
63	более или	4	5
64	что она	4	5
65	в силу	1	5
66	их в	4	5
67	или менее	4	5
68	не будем	4	5
69	в дальнейшем	1	5
70	можно было	5	5
71	в его	7	5
72	что здесь	1	5
73	но не	4	5
74	в качестве	2	5
75	в одном	1	5
76	до сих	4	5
77	сих пор	4	5
78	или в	2	5
79	не знает	3	5
80	сказать что	24	5
81	другой стороны	5	5
82	ее в	1	5
83	и даже	11	4
84	и для	6	4
85	и на	5	4
86	между собой	5	4
87	то мы	1	4
88	не то	2	4
89	не все	4	4
90	с этим	5	4
91	представляет собой	2	4
92	все эти	7	4
93	на то	6	4
94	но все	2	4
95	об этом	2	4
96	и с	10	4
97	с тем	3	4
98	как и	5	4
99	даже в	2	4
100	на него	2	4
101	в основе	3	4
102	находится в	1	4
103	связи с	5	4
104	должны быть	1	4
105	здесь не	2	4
106	в пределах	1	4
107	другими словами	6	4
108	того что	12	4
109	с одной	5	4
110	потому что	13	4
111	так что	11	4
112	к ним	1	4
113	а именно	6	4
114	превращается в	1	4
115	один из	3	4
116	одной стороны	5	4
117	как будто	6	4
118	все это	4	4
119	в связи	5	4
120	хотя бы	12	4
121	но это	6	4
122	обстоит дело	1	4
123	но оно	1	4
124	они не	1	4
125	также и	12	3
126	чтобы не	2	3
127	мы здесь	3	3
128	время как	1	3
129	я не	1	3
130	ему в	1	3
131	то это	3	3
132	не просто	11	3
133	перед нами	2	3
134	могли бы	3	3
135	при этом	3	3
136	и по	3	3
137	на этом	1	3
138	же не	1	3
139	в другом	1	3
140	и тогда	1	3
141	во время	1	3
142	нас не	3	3
143	в их	3	3
144	выше мы	1	3
145	бы быть	1	3
146	что например	1	3
147	по себе	8	3
148	раз и	5	3
149	в то	6	3
150	однако это	2	3
151	есть только	8	3
152	же самое	6	3
153	утверждать что	2	3
154	как мы	5	3
155	бы дать	1	3
156	для этого	3	3
157	или на	1	3
158	ли он	3	3
159	в какой	1	3
160	должен был	1	3
161	и его	1	3
162	уже не	8	3
163	не можем	4	3
164	если мы	9	3
165	или даже	3	3
166	здесь будет	1	3
167	и их	3	3
168	то время	1	3
169	тем что	4	3
170	именно в	1	3
171	мы еще	3	3
172	на эту	2	3
173	как это	1	3
174	из которых	2	3
175	это за	2	3
176	что же	9	3
177	будто бы	5	3
178	к сожалению	6	3
179	точно так	3	3
180	отношения к	1	2
181	одним из	1	2
182	же как	1	2
183	и потому	1	2
184	в зависимости	2	2
185	по его	1	2
186	связаны между	2	2
187	что если	4	2
188	большую роль	2	2
189	а для	1	2
190	не вполне	4	2
191	в некотором	1	2
192	когда мы	6	2
193	зависимости от	2	2
194	большей частью	3	2
195	к своему	1	2
196	на них	1	2
197	столь же	1	2
198	бы то	2	2
199	так если	1	2
200	во всех	2	2
201	то он	1	2
202	а только	6	2
203	значение и	8	2
204	должны были	3	2
205	мы сейчас	1	2
206	относится к	6	2
207	первый взгляд	1	2
208	как в	1	2
209	как уже	1	2
210	и как	4	2
211	в действительности	2	2
212	от этого	1	2
213	в целом	3	2
214	тут и	2	2
215	в тех	2	2
216	которые в	2	2
217	тоже не	7	2
218	и тот	3	2
219	в себе	5	2
220	во многих	2	2
221	и если	3	2
222	в нем	1	2
223	он не	2	2
224	всех этих	4	2
225	что нужно	1	2
226	пор мы	2	2
227	сожалению однако	1	2
228	то ни	3	2
229	при помощи	8	2
230	и мы	2	2
231	и тем	4	2
232	но уже	5	2
233	об этой	1	2
234	в чистом	3	2
235	должно быть	2	2
236	на первый	4	2
237	но если	4	2
238	что такое	18	2
239	в такой	2	2
240	бы мы	2	2
241	чистом виде	3	2
242	но они	1	2
243	в таких	3	2
244	как о	3	2
245	и другое	1	2
246	самого начала	2	2
247	тогда когда	3	2
248	одна из	3	2
249	только из	1	2
250	что их	2	2
251	по своей	1	2
252	только с	2	2
253	не могут	4	2
254	в области	6	2
255	указывает на	5	2
256	не есть	33	2
