N	2gram	Losev_Dial_2	Istorich
1	т е	30	29
2	что он	6	24
3	и т	17	19
4	не только	19	18
5	т д	15	18
6	может быть	20	17
7	мы имеем	3	15
8	и в	19	15
9	никогда не	9	15
10	так как	14	14
11	но и	12	14
12	так же	2	13
13	знаем что	1	12
14	что в	7	12
15	то что	14	12
16	а в	4	12
17	в этом	8	11
18	об этом	3	11
19	в этих	3	11
20	мы знаем	1	11
21	и не	30	11
22	то же	12	10
23	что они	6	10
24	его в	3	10
25	еще не	4	9
26	все же	4	9
27	в другом	4	9
28	с тем	2	9
29	и здесь	1	9
30	потому что	14	9
31	он не	4	8
32	связи с	4	8
33	в сказках	1	8
34	очень много	1	8
35	мы можем	1	8
36	мы видим	2	8
37	в царство	2	7
38	в нем	10	7
39	таким образом	4	7
40	том что	10	7
41	не в	8	7
42	ничего не	3	7
43	и пр	5	7
44	вместе с	2	7
45	сих пор	2	7
46	связана с	2	6
47	то это	2	6
48	но в	2	6
49	что это	10	6
50	и что	5	6
51	в его	1	6
52	что и	5	6
53	мы уже	8	6
54	так что	7	6
55	до сих	2	6
56	как бы	14	6
57	видно что	1	6
58	в том	14	6
59	только в	5	6
60	точно так	1	6
61	же как	3	5
62	и есть	4	5
63	как в	2	5
64	с этим	3	5
65	что она	14	5
66	но все	2	5
67	было бы	3	5
68	попадает в	1	5
69	в котором	1	5
70	на него	2	5
71	так и	10	5
72	говорят что	4	5
73	она не	8	5
74	к нему	4	5
75	в одном	4	5
76	прежде всего	8	5
77	к которому	1	5
78	а не	16	5
79	в связи	4	5
80	не может	9	5
81	к тому	2	5
82	что эти	2	4
83	со всех	1	4
84	всех сторон	1	4
85	в ней	2	4
86	и на	1	4
87	в одной	4	4
88	в себе	15	4
89	не видят	1	4
90	все эти	2	4
91	в этой	3	4
92	и они	2	4
93	три года	1	4
94	при этом	4	4
95	после этого	3	4
96	уже видели	1	4
97	и с	5	4
98	показывает что	1	4
99	вопрос о	3	4
100	не будем	1	4
101	но он	4	4
102	дело не	2	4
103	того как	2	4
104	или на	2	4
105	что здесь	2	4
106	с одной	2	4
107	пока не	1	4
108	его и	1	4
109	у нее	1	4
110	у него	1	4
111	тем что	2	4
112	и др	1	4
113	а потом	4	4
114	но это	7	4
115	не должен	1	4
116	мы должны	2	4
117	они не	3	4
118	мы не	1	3
119	не происходит	1	3
120	он был	1	3
121	когда он	1	3
122	он в	1	3
123	из этих	1	3
124	в очень	2	3
125	как он	4	3
126	на то	1	3
127	всех этих	3	3
128	подобно тому	1	3
129	уже знаем	3	3
130	как живой	1	3
131	хотя в	2	3
132	в их	2	3
133	что этот	3	3
134	и его	5	3
135	как будто	7	3
136	встречается в	1	3
137	и это	5	3
138	в каких	2	3
139	мог бы	1	3
140	по мере	1	3
141	о том	5	3
142	а именно	5	3
143	если это	1	3
144	и она	2	3
145	того что	6	3
146	же и	9	3
147	не знаешь	1	3
148	в состоянии	2	3
149	в других	1	3
150	одной стороны	1	3
151	она всегда	1	3
152	что мы	2	3
153	с наступлением	1	3
154	как это	7	3
155	тому как	1	3
156	все это	4	3
157	силу и	1	3
158	но если	1	3
159	также что	2	2
160	например в	2	2
161	самом деле	4	2
162	на самом	2	2
163	показать что	1	2
164	в сущности	2	2
165	что иное	3	2
166	я не	6	2
167	хотя бы	4	2
168	и то	7	2
169	иное как	3	2
170	во всех	2	2
171	но не	6	2
172	не все	1	2
173	не просто	12	2
174	его на	1	2
175	дает нам	1	2
176	перед нами	2	2
177	есть ли	5	2
178	этого никогда	1	2
179	к чему	1	2
180	в которой	2	2
181	это за	3	2
182	тому же	1	2
183	сама не	1	2
184	не могла	1	2
185	на его	2	2
186	главным образом	1	2
187	так сказать	1	2
188	пор мы	1	2
189	человеческого тела	1	2
190	в силу	5	2
191	и если	4	2
192	сказал что	1	2
193	из него	1	2
194	и по	4	2
195	и может	6	2
196	из них	3	2
197	его не	2	2
198	это не	10	2
199	есть и	6	2
200	в жизни	2	2
201	ни в	10	2
202	она и	2	2
203	как и	10	2
204	нигде не	1	2
205	перейдем к	1	2
206	нисколько не	4	2
207	в эту	1	2
208	во время	2	2
209	и ее	1	2
210	и эти	1	2
211	и более	3	2
212	их в	2	2
213	она или	1	2
214	некоторых случаях	1	2
215	самого начала	2	2
216	одна из	1	2
217	тогда и	1	2
218	иметь в	2	2
219	другой стороны	4	2
220	здесь нет	1	2
221	кроме того	3	2
222	же мы	3	2
223	мы в	2	2
224	когда мы	3	2
225	могут быть	4	2
226	голову и	1	2
227	с ее	2	2
228	в виду	5	2
229	здесь не	1	2
230	уже с	1	2
231	с самого	2	2
232	приводит к	1	2
233	дано в	1	2
234	и когда	4	2
235	что у	2	2
236	на нее	1	2
237	тело на	1	2
238	же эти	2	2
239	подойти к	1	2
240	это только	3	2
241	имеется в	2	2
242	что под	1	2
243	одно из	4	2
244	в разных	3	2
245	в глаза	1	2
246	с другой	5	2
247	что эта	1	2
248	но с	1	2
249	д и	2	2
250	оно и	1	2
251	с ними	2	2
252	у тебя	1	2
253	проникнуть в	1	2
254	уже в	4	2
255	не знал	1	2
256	является не	1	2
257	при помощи	1	2
258	и их	3	2
259	всегда только	1	2
260	тут же	4	2
261	и вместе	1	2
262	и только	4	2
263	не было	3	2
264	в особенности	1	2
265	и из	3	2
266	именно в	2	2
267	здесь в	1	2
268	следовательно не	2	2
269	себя и	1	2
270	в некоторых	2	2
271	превращается в	1	2
272	зависит от	2	2
273	магическую силу	1	2
274	нет ничего	1	2
275	времени уже	1	2
276	что весь	1	2
277	в тех	2	2
278	происходит в	1	2
279	да и	6	2
280	по существу	1	2
281	ко мне	2	2
282	мере того	1	2
283	которые были	2	2
284	и часто	2	2
285	или в	2	2
286	то не	3	2
287	будто бы	3	2
288	в мифе	16	2
289	в системе	2	2
290	не знает	1	2
291	сказать что	10	2
292	не что	3	2
293	также не	1	2
294	ее в	2	2
295	который должен	1	1
296	для выяснения	1	1
297	его жена	1	1
298	в рассмотрение	1	1
299	самых разнообразных	1	1
300	сам по	3	1
301	и понимает	1	1
302	дело вовсе	1	1
303	он может	2	1
304	это и	3	1
305	перед лицом	1	1
306	почти не	1	1
307	магическая сила	1	1
308	или по	2	1
309	выражается в	1	1
310	оно было	1	1
311	была одна	1	1
312	в зависимости	2	1
313	почему же	1	1
314	по его	1	1
315	в гоголевском	1	1
316	их и	1	1
317	есть не	7	1
318	и о	1	1
319	сущности это	1	1
320	в египетской	1	1
321	так чтобы	2	1
322	говорить о	5	1
323	но она	1	1
324	что можно	1	1
325	их не	1	1
326	направлению к	1	1
327	себе а	1	1
328	зависимости от	2	1
329	и он	1	1
330	силу которой	1	1
331	это время	3	1
332	на небо	1	1
333	вопрос об	4	1
334	проявляет себя	1	1
335	по линии	2	1
336	он сам	1	1
337	от его	1	1
338	другой пример	1	1
339	но как	5	1
340	а только	3	1
341	не то	5	1
342	к которой	1	1
343	а он	1	1
344	отличие от	1	1
345	разница в	1	1
346	они действительно	1	1
347	отнюдь не	6	1
348	в истории	2	1
349	тем больше	1	1
350	мы также	1	1
351	однако не	1	1
352	и где	3	1
353	этого сложного	1	1
354	и как	10	1
355	что по	2	1
356	и к	7	1
357	на своем	1	1
358	духа и	1	1
359	себе не	3	1
360	от этого	3	1
361	мы но	1	1
362	это показывает	1	1
363	еще на	2	1
364	в целом	1	1
365	так или	2	1
366	всей своей	1	1
367	одно время	3	1
368	однако как	1	1
369	остановиться на	1	1
370	сказать чтобы	1	1
371	другом случае	1	1
372	голова и	1	1
373	потому она	1	1
374	но на	1	1
375	образ и	1	1
376	как оно	1	1
377	могло привести	1	1
378	он все	1	1
379	показал как	1	1
380	свою собственную	1	1
381	станет ясным	1	1
382	не связан	1	1
383	никакому сомнению	1	1
384	этого вопроса	1	1
385	душу и	1	1
386	оно должно	2	1
387	силу своей	2	1
388	мы выделяем	1	1
389	на земле	1	1
390	и которые	1	1
391	но дело	1	1
392	в основу	1	1
393	не будет	2	1
394	хочет чтобы	1	1
395	связанные с	1	1
396	за то	1	1
397	даже сама	1	1
398	с целью	2	1
399	это было	3	1
400	обоих случаях	1	1
401	чтобы все	3	1
402	раз он	1	1
403	без нее	1	1
404	а это	1	1
405	же эта	1	1
406	или другого	1	1
407	играет оно	1	1
408	не ясно	1	1
409	из нее	1	1
410	но уже	1	1
411	в них	1	1
412	превращаются в	1	1
413	родные и	1	1
414	далеко не	1	1
415	он действительно	1	1
416	можем сказать	1	1
417	не всегда	1	1
418	и вне	1	1
419	несмотря на	2	1
420	в сон	1	1
421	но я	3	1
422	и потерял	1	1
423	бы на	1	1
424	в своей	8	1
425	что такое	3	1
426	религии но	2	1
427	еще нет	1	1
