N	2gram	Propp_Isto_1	Myshleni
1	мышления и	1	40
2	таким образом	8	26
3	в том	9	24
4	и в	28	23
5	том что	7	21
6	в целом	2	20
7	в этом	8	17
8	того чтобы	1	17
9	то что	9	17
10	не только	12	16
11	так же	7	16
12	того что	4	15
13	для того	1	15
14	как и	4	14
15	может быть	25	14
16	но и	10	14
17	в его	5	14
18	что в	12	14
19	не может	15	12
20	об отношении	1	12
21	представляет собой	4	11
22	сказать что	5	11
23	как бы	2	11
24	в отношении	1	10
25	с другой	6	10
26	прежде всего	10	10
27	и с	4	9
28	между тем	2	9
29	в качестве	5	9
30	одной стороны	4	9
31	другой стороны	5	9
32	вместе с	6	9
33	и не	9	9
34	то же	12	8
35	нас к	1	8
36	самого начала	2	8
37	в основе	4	8
38	с самого	2	8
39	и на	4	8
40	с одной	4	8
41	мышления в	1	8
42	мы не	10	7
43	вопрос о	5	7
44	по отношению	3	7
45	как уже	2	7
46	в этой	6	7
47	в другом	3	7
48	с тем	4	7
49	в то	3	7
50	мы могли	1	7
51	и ее	1	7
52	так как	6	7
53	что он	10	7
54	отношению к	3	7
55	же как	2	6
56	все это	4	6
57	столь же	2	6
58	независимо от	1	6
59	с этим	4	6
60	могли бы	3	6
61	в себе	2	6
62	в силу	5	6
63	и тем	2	6
64	по сравнению	1	6
65	и его	3	6
66	другом месте	1	6
67	о том	9	6
68	исследования и	1	6
69	связь между	3	6
70	только в	11	6
71	мы можем	1	6
72	тем что	3	6
73	именно в	3	6
74	потому что	4	6
75	между собой	4	5
76	бы в	2	5
77	перед нами	3	5
78	и как	2	5
79	но в	8	5
80	то время	3	5
81	на то	4	5
82	он не	2	5
83	и более	1	5
84	а затем	2	5
85	на основании	1	5
86	если бы	8	5
87	для этого	3	5
88	по себе	3	5
89	тому что	1	5
90	по своей	2	5
91	как мы	3	5
92	связан с	1	5
93	и что	10	5
94	так и	9	5
95	что для	1	5
96	что мы	7	5
97	и все	1	5
98	мы должны	13	5
99	из этого	2	5
100	в какой	3	5
101	в котором	3	4
102	которую мы	1	4
103	время как	3	4
104	но не	5	4
105	как в	2	4
106	целый ряд	1	4
107	и к	1	4
108	все эти	4	4
109	что она	5	4
110	при этом	3	4
111	их в	5	4
112	было бы	7	4
113	в своей	1	4
114	не в	9	4
115	о природе	1	4
116	этом отношении	1	4
117	с другом	3	4
118	к тому	6	4
119	должен быть	3	4
120	приводит к	2	4
121	по мере	2	4
122	в пользу	2	4
123	во всей	2	4
124	в свете	2	4
125	мы видим	11	4
126	для всех	2	4
127	новых фактов	1	4
128	в одном	5	4
129	как раз	2	4
130	ее на	1	4
131	это положение	2	4
132	до сих	5	4
133	а с	2	4
134	в психологическом	1	4
135	по существу	5	4
136	друг с	4	4
137	этого слова	1	4
138	сих пор	5	4
139	в результате	1	4
