N	3gram	Bakhtin_Fr_7	Dialekti
1	с точки зрения	3	9
2	в том что	3	9
3	что иное как	1	8
4	не что иное	1	8
5	то же время	9	6
6	в то же	9	6
7	есть не что	1	5
8	в этом смысле	1	4
9	это не есть	1	4
10	что он есть	1	4
11	это и есть	1	4
12	есть прежде всего	1	3
13	и в этом	1	3
14	же что и	2	3
15	то же что	1	3
16	в чем же	1	2
17	имеет ничего общего	1	2
18	же время и	1	2
19	о том как	2	2
20	как и все	1	2
21	сам по себе	1	2
22	ничего общего с	1	2
23	но в то	3	2
24	и оказывается что	1	2
25	в свою очередь	3	2
26	не имеет ничего	1	2
27	мы видим что	1	2
28	никакого отношения к	1	2
29	что в этом	1	1
30	же нужно сказать	1	1
31	прежде всего в	4	1
32	дело в том	2	1
33	мир и все	1	1
34	самом же деле	1	1
35	в ней то	1	1
36	и есть то	2	1
37	на первый план	1	1
38	имеет в виду	1	1
39	из них в	1	1
40	я могу сказать	1	1
41	в той же	1	1
42	на самом же	1	1
43	с тем что	1	1
44	нет ничего удивительного	1	1
45	до некоторой степени	1	1
46	нем как и	1	1
47	и не в	1	1
48	в это время	1	1
49	в новом свете	1	1
50	содержит в себе	1	1
51	в данном случае	1	1
52	не только в	1	1
53	мы не знаем	1	1
54	удивительного в том	1	1
55	и все его	1	1
56	в конце концов	4	1
57	и в чем	1	1
58	рождение и смерть	1	1
59	и в сущности	1	1
60	то что было	1	1
61	не в силах	1	1
62	в связи с	1	1
63	но только в	1	1
64	вместе с ним	1	1
65	не имеет значения	1	1
66	то обстоятельство что	1	1
67	имел в виду	1	1
68	ничего удивительного в	1	1
69	том что они	1	1
70	о том что	1	1
71	и прежде всего	1	1
72	нужно сказать что	1	1
73	имеет под собою	1	1
74	друг от друга	1	1
75	в последней главе	3	1
76	после того как	4	1
77	отца и сына	1	1
78	она не имеет	1	1
79	оно и не	1	1
80	мы не в	1	1
