N	3gram	Vygotskiy__7	Hudozhes
1	о том что	4	9
2	по отношению к	5	8
3	в то же	1	8
4	в том что	13	6
5	в самом деле	4	4
6	можно было бы	1	4
7	к тому что	6	4
8	с точки зрения	21	3
9	в этом отношении	3	3
10	тем не менее	3	3
11	как и в	3	3
12	том что в	2	2
13	такой же мере	3	2
14	только потому что	3	2
15	по своей природе	4	2
16	только в том	1	2
17	что он не	1	2
18	в первую очередь	1	2
19	до сих пор	3	2
20	то и другое	3	2
21	в равной мере	1	2
22	как раз в	2	2
23	не только в	1	2
24	в такой же	3	2
25	что у него	1	2
26	вместо того чтобы	1	2
27	не может быть	4	2
28	несет на себе	1	2
29	в конечном счете	2	2
30	тот момент когда	1	2
31	на то что	4	2
32	и в конце	2	1
33	дело здесь не	1	1
34	потому что он	2	1
35	но для него	1	1
36	что она не	1	1
37	состоит в том	3	1
38	прежде всего на	1	1
39	та же самая	1	1
40	прежде всего в	2	1
41	на самом деле	2	1
42	но при этом	1	1
43	в этом смысле	1	1
44	том что он	2	1
45	мы пытались показать	1	1
46	то же самое	5	1
47	одной стороны и	3	1
48	еще не отделилась	1	1
49	же как и	2	1
50	потому что не	1	1
51	что у нее	3	1
52	и в этом	1	1
53	в одной из	1	1
54	для себя и	2	1
55	и то и	1	1
56	именно в этом	2	1
57	с самого начала	7	1
58	в какой и	1	1
59	на самом же	1	1
60	в своих мыслях	1	1
61	того и другого	2	1
62	в отличие от	2	1
63	в гораздо большей	1	1
64	заключает в себе	1	1
65	здесь не в	1	1
66	несмотря на то	1	1
67	с этой точки	4	1
68	и что в	1	1
69	не чем иным	2	1
70	содержит в себе	3	1
71	в первом случае	3	1
72	в высшей степени	1	1
73	в конце концов	1	1
74	так и в	1	1
75	по нашему мнению	1	1
76	было бы дать	1	1
77	вопросов о природе	1	1
78	не до конца	2	1
79	не только для	1	1
80	приводит к тому	2	1
81	мы уже говорили	1	1
82	в том и	3	1
83	и другое в	1	1
84	во всяком случае	1	1
85	самом же деле	1	1
86	время в стороне	1	1
87	вследствие того что	1	1
88	в данном случае	5	1
89	состоит как раз	1	1
90	чем иным как	2	1
91	то что мы	1	1
92	в свою очередь	2	1
93	как мы пытались	1	1
94	этой точки зрения	4	1
95	но и для	1	1
96	не только не	9	1
97	но все же	1	1
98	всего в том	1	1
99	по сути дела	1	1
100	того что он	1	1
101	друг от друга	2	1
102	тем что при	1	1
103	их как и	1	1
104	с одной стороны	5	1
105	вопрос о природе	1	1
106	друг с другом	2	1
107	друг друга и	1	1
108	она не может	1	1
109	в центре внимания	1	1
110	опять как и	1	1
