N	2gram	Bakhtin_Fr_5	Problema
1	то есть	25	39
2	то что	2	38
3	вовсе не	8	37
4	и не	15	37
5	и в	45	35
6	не только	14	24
7	сказать что	4	24
8	том что	7	19
9	у нас	1	18
10	о том	4	18
11	может быть	2	18
12	в этом	14	17
13	и вообще	2	16
14	но и	10	16
15	в языке	1	15
16	только в	4	14
17	не менее	3	13
18	потому что	7	13
19	не может	5	13
20	и что	2	13
21	во всяком	1	13
22	также и	7	12
23	тем не	1	12
24	того что	3	12
25	в том	10	12
26	хотя бы	2	12
27	не просто	1	11
28	не будет	1	11
29	никак не	1	11
30	значения и	1	11
31	и даже	4	11
32	прежде всего	10	11
33	что в	12	11
34	в таком	1	11
35	говорить о	2	10
36	еще не	1	10
37	ничего не	4	10
38	и с	10	10
39	а не	4	10
40	в данном	2	10
41	да и	1	10
42	тем более	1	10
43	в этой	6	9
44	если мы	2	9
45	значение и	2	8
46	тут же	2	8
47	все же	2	8
48	было бы	2	8
49	как раз	5	8
50	только о	1	8
51	бы и	1	7
52	все эти	5	7
53	мы не	4	7
54	не имеет	3	7
55	в конце	7	7
56	так и	6	7
57	казалось бы	1	7
58	в его	13	7
59	так как	6	7
60	есть не	1	6
61	но как	1	6
62	относится к	2	6
63	но в	14	6
64	на то	1	6
65	что все	2	6
66	необходимо сказать	1	6
67	мы можем	2	6
68	не о	1	6
69	как будто	1	6
70	же самое	2	6
71	другими словами	1	6
72	можно сказать	2	6
73	в виде	1	6
74	ни в	3	6
75	в области	1	6
76	а именно	2	6
77	о чем	3	6
78	но это	5	6
79	и для	3	6
80	не существует	1	6
81	в то	11	6
82	то же	11	5
83	по своему	4	5
84	с этим	4	5
85	в самом	4	5
86	в себе	1	5
87	но уже	1	5
88	как и	10	5
89	и без	2	5
90	что всякий	1	5
91	и более	1	5
92	раз и	1	5
93	для меня	1	5
94	это то	1	5
95	связи с	6	5
96	той или	1	5
97	указывает на	1	5
98	и это	4	5
99	как мы	8	5
100	данном случае	2	5
101	можно было	4	5
102	и на	5	5
103	без всякой	1	5
104	же это	1	5
105	или иной	1	5
106	еще и	3	5
107	что не	1	5
108	в частности	1	5
109	так же	8	5
110	кроме того	4	5
111	в связи	5	5
112	и все	7	5
113	самом деле	5	4
114	на самом	5	4
115	и есть	2	4
116	и тут	1	4
117	но не	4	4
118	не все	1	4
119	в общем	4	4
120	в своем	11	4
121	и той	1	4
122	и как	5	4
123	вообще не	3	4
124	что она	3	4
125	но именно	2	4
126	всех этих	6	4
127	их в	1	4
128	таким образом	8	4
129	далеко не	1	4
130	между собою	4	4
131	как таковой	1	4
132	не будем	2	4
133	собой и	1	4
134	в отношении	2	4
135	до сих	3	4
136	что на	3	4
137	не могут	2	4
138	что при	1	4
139	и о	4	4
140	без всякого	1	4
141	если бы	1	4
142	и здесь	4	4
143	и только	2	4
144	значение в	1	4
145	всякого рода	2	4
146	тот же	1	4
147	что он	6	4
148	есть в	3	4
149	не можем	1	4
150	случае не	1	4
151	нами не	1	4
152	тем что	1	4
153	ни о	1	4
154	если не	1	4
155	мы говорим	1	4
156	как бы	12	4
157	слова и	2	4
158	сих пор	3	4
159	все это	7	4
160	а в	4	4
161	можно говорить	2	3
162	мы здесь	1	3
163	это и	5	3
164	и этот	1	3
165	в их	4	3
166	мы уже	4	3
167	что иное	1	3
168	то это	1	3
169	мы еще	2	3
170	только тогда	1	3
171	нет и	2	3
172	и речи	1	3
173	что они	1	3
174	в истории	2	3
175	нельзя было	2	3
176	хотя и	5	3
177	не было	3	3
178	и к	5	3
179	в каком-то	1	3
180	в целом	2	3
181	бы не	1	3
182	из этих	3	3
183	при этом	2	3
184	перестает быть	2	3
185	и по	1	3
186	лишь в	2	3
187	его в	5	3
188	для них	2	3
189	о которых	1	3
190	с тем	2	3
191	несмотря на	2	3
192	и того	1	3
193	сосредоточиться на	1	3
194	должны были	1	3
195	но эта	2	3
196	тому что	1	3
197	с которой	2	3
198	тогда когда	1	3
199	одна из	1	3
200	и притом	2	3
201	в основе	4	3
202	мы все	1	3
203	и является	1	3
204	как только	1	3
205	не знает	1	3
206	ничего общего	1	3
207	значительной мере	1	3
208	на том	2	3
209	это только	1	3
210	для этого	1	3
211	иное как	1	3
212	есть элемент	1	3
213	но мы	2	3
214	в значительной	2	3
215	нас в	2	3
216	и можно	1	3
217	в свете	2	3
218	и наконец	2	3
219	один из	2	3
220	ли он	2	3
221	по этому	1	3
222	и их	5	3
223	уже и	2	3
224	для того	6	3
225	что для	1	3
226	и если	2	3
227	к тому	2	3
228	и от	4	3
229	то не	1	3
230	бы в	4	3
231	и ни	3	3
232	от всего	1	3
233	это тоже	1	3
234	здесь только	2	3
235	одновременно и	2	3
236	не что	1	3
237	то на	1	2
238	чтобы не	2	2
239	из самых	1	2
240	ведь и	3	2
241	в какой-то	1	2
242	из трех	1	2
243	той же	4	2
244	от всякой	1	2
245	большую роль	1	2
246	нам в	1	2
247	что под	1	2
248	в ней	8	2
249	здесь не	6	2
250	во всех	13	2
251	от его	3	2
252	друг от	1	2
253	и свои	1	2
254	в той	1	2
255	независимо от	2	2
256	общего с	1	2
257	перед нами	4	2
258	и свою	1	2
259	хотя она	1	2
260	тут и	1	2
261	нами в	1	2
262	роль в	2	2
263	человек не	1	2
264	время и	1	2
265	он не	6	2
266	в понимании	1	2
267	одной и	1	2
268	в нее	1	2
