N	3gram	Vygotskiy__4	Istorich
1	и т д	2	18
2	с другой стороны	2	8
3	с одной стороны	3	7
4	вместе с тем	2	6
5	о том что	10	4
6	мы знаем что	1	4
7	мы видим что	2	4
8	так же как	3	3
9	не может быть	1	3
10	для того чтобы	19	3
11	том что при	1	2
12	потому что он	2	2
13	по отношению к	1	2
14	о том как	2	2
15	же как и	1	2
16	до сих пор	3	2
17	в это время	2	2
18	в том чтобы	3	2
19	если бы мы	2	2
20	не только в	1	2
21	и вместе с	1	2
22	и таким образом	1	2
23	друг с другом	4	2
24	в том что	12	2
25	на то что	6	2
26	что и в	1	2
27	уже знаем что	2	1
28	есть как бы	1	1
29	а не в	1	1
30	указывают на то	1	1
31	из того что	1	1
32	на самом деле	5	1
33	что для того	2	1
34	никак не может	2	1
35	и целый ряд	1	1
36	знает что он	1	1
37	с точки зрения	4	1
38	сам по себе	2	1
39	что он не	4	1
40	но он думает	1	1
41	может быть в	1	1
42	с тем что	1	1
43	то же время	1	1
44	точно так же	3	1
45	и здесь мы	1	1
46	что все это	1	1
47	с этой точки	1	1
48	у него нет	1	1
49	он думает что	1	1
50	только для того	1	1
51	можно найти в	1	1
52	здесь мы видим	3	1
53	для нас это	1	1
54	мы стоим перед	1	1
55	то время как	2	1
56	с ним и	1	1
57	то что у	1	1
58	становится понятным что	1	1
59	и что он	2	1
60	он знает что	2	1
61	образом в виде	1	1
62	во всех этих	2	1
63	и из его	1	1
64	то что он	3	1
65	мы уже говорили	1	1
66	и на этом	1	1
67	целый ряд других	1	1
68	т д все	1	1
69	во всяком случае	3	1
70	мы увидим что	1	1
71	мы знаем о	1	1
72	этой точки зрения	1	1
73	мы уже знаем	2	1
74	таким образом в	2	1
75	то обстоятельство что	1	1
76	на наших глазах	1	1
77	что может быть	2	1
78	в то время	2	1
79	и в русской	1	1
80	может быть это	2	1
81	в свою очередь	1	1
82	только после этого	5	1
83	с самого начала	5	1
84	едва ли можно	1	1
85	сказать что эта	1	1
86	в самом деле	7	1
87	подобно тому как	1	1
88	можно сказать что	1	1
89	совершенно очевидно что	1	1
90	в то же	1	1
91	до некоторой степени	1	1
92	и она его	1	1
