N	3gram	Medvedev_F_2	Myshleni
1	в том что	2	31
2	с точки зрения	7	11
3	с одной стороны	1	9
4	в этом смысле	2	8
5	с другой стороны	3	8
6	в этом отношении	7	7
7	и тот же	1	7
8	смысле этого слова	1	7
9	один и тот	1	7
10	в собственном смысле	1	7
11	в самом деле	5	6
12	что в основе	1	6
13	если мы обратимся	1	5
14	для того чтобы	3	5
15	мы обратимся к	1	4
16	на первый план	2	4
17	то увидим что	1	4
18	собственном смысле этого	1	4
19	и тем самым	1	4
20	бы сказать что	1	3
21	в этом случае	1	3
22	вместе с тем	4	3
23	с тем что	5	3
24	во всяком случае	5	3
25	в связи с	10	3
26	в настоящее время	1	2
27	только в том	1	2
28	в отличие от	2	2
29	но и в	3	2
30	в этой области	1	2
31	в данном случае	1	2
32	в том чтобы	1	2
33	в высшей степени	4	2
34	с помощью которого	1	2
35	то что они	1	2
36	не могут быть	4	2
37	все более и	1	2
38	между этими двумя	2	2
39	в свою очередь	1	2
40	более и более	1	2
41	в том смысле	3	2
42	как мы видели	4	2
43	что иное как	1	1
44	и не выражает	1	1
45	таким образом является	1	1
46	подойти к этому	1	1
47	как увидим дальше	1	1
48	по этому вопросу	1	1
49	в какой мере	2	1
50	чуть ли не	1	1
51	прежде всего в	2	1
52	как бы не	1	1
53	равно как и	1	1
54	не говоря уже	1	1
55	задачи стоящей перед	1	1
56	на самом деле	3	1
57	но даже и	1	1
58	чем иным как	1	1
59	и как увидим	1	1
60	новые и новые	1	1
61	этом смысле мы	1	1
62	может быть наиболее	1	1
63	становится особенно ясным	1	1
64	о правомерности и	1	1
65	том случае если	1	1
66	в зависимости от	3	1
67	на задний план	1	1
68	и другой момент	1	1
69	в той же	1	1
70	они не совпадают	1	1
71	что он не	1	1
72	не входит в	2	1
73	бы то ни	1	1
74	до сих пор	1	1
75	при этом не	1	1
76	на деле и	1	1
77	до последнего времени	1	1
78	говоря уже о	1	1
79	то и другое	2	1
80	как установку на	1	1
81	в том случае	2	1
82	к тому что	2	1
83	этого слова мы	1	1
84	же что и	1	1
85	было бы сказать	1	1
86	мы полагаем что	1	1
87	не чем иным	1	1
88	между звуком и	5	1
89	лежит в основе	1	1
90	же и в	1	1
91	и каждого его	1	1
92	в конце концов	2	1
93	так как они	2	1
94	как один из	1	1
95	он не является	1	1
96	в развитии этого	1	1
97	на отдельные элементы	1	1
98	в такой же	1	1
99	каким мы его	1	1
100	не может быть	10	1
101	не могли не	1	1
102	вопроса о правомерности	1	1
103	что они не	1	1
104	нельзя было бы	1	1
105	только то что	1	1
106	только в качестве	1	1
107	тем что в	1	1
108	том смысле что	2	1
109	на котором они	1	1
110	ничего общего с	1	1
111	с другими элементами	1	1
112	ни на один	2	1
113	с самого начала	2	1
114	они должны были	2	1
115	с помощью которых	1	1
116	но все же	2	1
117	мы знаем что	1	1
118	мы говорим о	2	1
119	является в высшей	1	1
120	все же не	1	1
121	не что иное	1	1
122	тем не менее	1	1
123	этого положения является	1	1
124	как и в	1	1
125	что и в	1	1
126	но и с	1	1
127	в основе этой	2	1
128	но и к	1	1
129	может быть даже	1	1
