N	3gram	Vygotskiy__2	Narrotol
1	в том что	21	8
2	в данном случае	3	6
3	по отношению к	5	5
4	в отличие от	3	5
5	с одной стороны	7	5
6	состоит в том	3	4
7	о том что	4	4
8	к тому же	1	4
9	в этом отношении	3	3
10	в известном смысле	1	3
11	той или иной	1	3
12	в конечном счете	4	3
13	можно сказать что	1	3
14	по своей природе	1	2
15	с точки зрения	18	2
16	на самом деле	2	2
17	подобно тому как	2	2
18	точно так же	1	2
19	к себе и	1	2
20	так же как	1	2
21	и все же	1	2
22	и тем самым	1	2
23	не только не	1	2
24	не может быть	6	2
25	так и по	1	2
26	на том что	2	1
27	оба эти момента	1	1
28	не может не	1	1
29	сомневаться в том	1	1
30	одной стороны и	2	1
31	или хотя бы	1	1
32	в той или	1	1
33	тем более от	1	1
34	в данный момент	1	1
35	иметь в виду	1	1
36	ничего не объясняет	2	1
37	более или менее	2	1
38	в которых он	1	1
39	отношению к себе	1	1
40	в этом последнем	1	1
41	в самом деле	4	1
42	и т.п то	1	1
43	в этом смысле	2	1
44	в этом процессе	1	1
45	то же самое	2	1
46	наличии у него	1	1
47	в частности в	1	1
48	по сравнению с	5	1
49	самом деле не	1	1
50	в самом первом	1	1
51	в зависимости от	6	1
52	а также в	1	1
53	не входит в	1	1
54	не могло бы	1	1
55	и т.п но	1	1
56	того и другого	1	1
57	вместо того чтобы	1	1
58	об этом в	1	1
59	что с точки	1	1
60	ни у кого	1	1
61	можно было бы	5	1
62	а с другой	4	1
63	на этот вопрос	5	1
64	во всей его	1	1
65	до сих пор	1	1
66	с таким же	2	1
67	как раз в	2	1
68	самом деле когда	1	1
69	о наличии у	1	1
70	однако и здесь	1	1
71	и с точки	1	1
72	в интересующей нас	1	1
73	сам того не	1	1
74	окружающими его людьми	1	1
75	отношению к которому	1	1
76	в нем своего	1	1
77	не в том	1	1
78	в связи с	6	1
79	то что он	2	1
80	во всяком случае	6	1
81	ответ на этот	1	1
82	этой точки зрения	1	1
83	здесь не только	1	1
84	пространство и время	1	1
85	и в известном	1	1
86	к которым приводит	1	1
87	по его мнению	1	1
88	по сути дела	1	1
89	не рассматривается как	1	1
90	это действительно так	1	1
91	в том смысле	1	1
92	для того чтобы	10	1
93	связи с этой	1	1
94	мы встречаемся в	1	1
