N	3gram	Vygotskiy__3	Vladivir
1	в том что	11	10
2	о том что	3	8
3	с точки зрения	9	6
4	вместе с тем	2	6
5	не может быть	1	6
6	более или менее	1	5
7	и в этом	3	5
8	к тому же	1	5
9	и то что	3	4
10	в то время	2	4
11	только в том	2	3
12	то что в	2	3
13	в том случае	1	3
14	во всяком случае	2	3
15	с одной стороны	5	3
16	в отличие от	1	3
17	никакого отношения к	1	3
18	как мы видели	2	3
19	что несмотря на	1	2
20	что в этом	1	2
21	не так уж	1	2
22	в этом отношении	1	2
23	а с другой	1	2
24	том случае если	1	2
25	в данном случае	2	2
26	то время как	2	2
27	с другой стороны	5	2
28	бросается в глаза	1	2
29	и вместе с	2	2
30	что это есть	1	2
31	на то что	12	2
32	к тому что	2	2
33	таким образом если	1	1
34	в одном акте	1	1
35	потому что он	1	1
36	а не к	1	1
37	не мог бы	1	1
38	и в своей	1	1
39	в окончательном виде	1	1
40	потому что в	1	1
41	и как мы	1	1
42	это было бы	1	1
43	представить себе что	1	1
44	в таком виде	2	1
45	в том и	1	1
46	так что в	1	1
47	внимание на то	1	1
48	о том как	2	1
49	то что с	2	1
50	то что является	1	1
51	все та же	1	1
52	не имеют никакого	1	1
53	и если мы	1	1
54	до сих пор	5	1
55	и то и	3	1
56	он говорит о	1	1
57	дело до конца	1	1
58	должен был бы	2	1
59	сих пор не	1	1
60	что на вопрос	1	1
61	только то что	2	1
62	и заключается что	1	1
63	с тем что	1	1
64	не иначе как	1	1
65	несмотря на свою	1	1
66	можно было бы	1	1
67	это вовсе не	1	1
68	в основе своей	1	1
69	том смысле как	1	1
70	он не мог	2	1
71	с этой точки	1	1
72	то и другое	3	1
73	одно и то	2	1
74	по этому поводу	1	1
75	ни в какой	1	1
76	она должна быть	3	1
77	может быть и	1	1
78	что это вовсе	1	1
79	и что в	1	1
80	и в своих	1	1
81	если бы мы	1	1
82	в энциклопедическом словаре	1	1
83	в себя и	1	1
84	и то же	2	1
85	но и не	1	1
86	целым рядом других	1	1
87	том и заключается	1	1
88	то что он	2	1
89	о которых мы	5	1
90	все то что	6	1
91	потому что они	2	1
92	интересно что даже	1	1
93	с тем чтобы	1	1
94	мы уже видели	1	1
95	этой точки зрения	1	1
96	не имеет никакого	3	1
97	указать на то	1	1
98	мы не можем	2	1
99	имел в виду	1	1
100	ясно и просто	1	1
101	с самого начала	6	1
102	не только не	1	1
103	жизни а не	1	1
104	или вернее сказать	1	1
105	и что все	1	1
106	в самом деле	18	1
107	как автора и	1	1
108	мы знаем что	1	1
109	имеют никакого отношения	1	1
110	заключается в том	6	1
111	в том смысле	2	1
112	мы видим что	7	1
113	не только то	1	1
114	для того чтобы	8	1
115	то же самое	8	1
116	то есть на	1	1
117	и в своем	1	1
