N	3gram	Vygotskiy__1	FransuaR
1	с точки зрения	2	5
2	не только в	1	5
3	до сих пор	3	4
4	не может быть	8	4
5	но прежде всего	1	3
6	в этом отношении	2	3
7	и во всех	1	3
8	с одной стороны	5	3
9	о том что	7	3
10	с другой стороны	5	3
11	в этом суждении	1	3
12	можно сказать что	1	2
13	была связана с	1	2
14	только то что	1	2
15	в собственном смысле	3	2
16	по сравнению с	1	2
17	во всяком случае	6	2
18	ни в одну	1	2
19	включает в себя	1	2
20	свою природу и	1	2
21	подобно тому как	5	2
22	в прошлое и	1	1
23	еще далеко не	1	1
24	в силу того	2	1
25	в совершенно новую	1	1
26	в те времена	1	1
27	потому что в	1	1
28	и без всякого	1	1
29	дело в том	1	1
30	в настоящее время	2	1
31	в том же	1	1
32	то есть к	2	1
33	одной стороны и	1	1
34	и там где	1	1
35	ни в коем	1	1
36	то что в	1	1
37	теми же самыми	2	1
38	в значительной мере	1	1
39	и той же	3	1
40	в самом процессе	1	1
41	а в области	1	1
42	и есть в	1	1
43	в коем случае	1	1
44	тот же предмет	1	1
45	в том чтобы	7	1
46	в художественном произведении	3	1
47	и в особенности	1	1
48	в конце концов	3	1
49	и тот же	1	1
50	человека то есть	1	1
51	в чем же	1	1
52	так и в	2	1
53	одну из этих	1	1
54	в какой степени	1	1
55	было бы однако	1	1
56	не могут быть	1	1
57	с новой точки	1	1
58	в одну из	1	1
59	в связи со	1	1
60	в целом ряде	2	1
61	мы видели что	2	1
62	один и тот	1	1
63	в тех случаях	1	1
64	как и всякая	1	1
65	силу того что	2	1
66	всяком случае в	2	1
67	значение которое нужно	1	1
68	на точку зрения	1	1
69	на самом деле	2	1
70	не только не	3	1
71	новой точки зрения	1	1
72	выходит за пределы	1	1
73	как своего рода	1	1
74	на то что	8	1
75	существенную роль в	1	1
76	мы вовсе не	1	1
77	одной и той	3	1
78	как не может	1	1
79	для того чтобы	5	1
80	в том что	9	1
81	как и в	4	1
82	то есть в	2	1
83	только тогда когда	4	1
84	отличает ее от	1	1
