N	2gram	Vygotskiy__5	Vladivir
1	и в	16	30
2	в этом	25	20
3	то что	26	20
4	у него	6	19
5	и не	12	18
6	в том	18	18
7	и с	3	14
8	что он	25	13
9	в конце	1	13
10	не только	16	12
11	том что	15	12
12	что в	16	12
13	как мы	10	11
14	в его	11	11
15	а в	3	11
16	сказать что	13	11
17	не было	1	10
18	и даже	2	10
19	все же	3	9
20	кроме того	1	9
21	было бы	10	9
22	не в	6	9
23	в то	5	9
24	не может	18	9
25	для него	5	9
26	потому что	21	9
27	в своем	5	8
28	но в	6	8
29	что же	1	8
30	связи с	3	8
31	в письме	1	8
32	но и	6	8
33	в связи	1	8
34	вместе с	4	8
35	до конца	3	7
36	ни в	1	7
37	точки зрения	18	7
38	никогда не	5	7
39	не менее	3	7
40	может быть	9	7
41	а не	10	7
42	как это	8	7
43	для нас	1	7
44	и все	1	7
45	также и	1	6
46	он был	1	6
47	и к	2	6
48	в себе	1	6
49	об этом	1	6
50	тем не	1	6
51	и его	3	6
52	у нас	2	6
53	то время	4	6
54	только в	10	6
55	всяком случае	1	6
56	еще и	3	6
57	прежде всего	3	6
58	о чем	2	6
59	к этому	3	6
60	жизни и	2	6
61	во всяком	2	6
62	того же	7	5
63	и то	4	5
64	с этим	3	5
65	то в	3	5
66	все эти	4	5
67	при этом	4	5
68	как и	8	5
69	в своей	2	5
70	в котором	2	5
71	по себе	7	5
72	так как	16	5
73	для себя	1	5
74	это мы	2	5
75	так и	7	5
76	с ним	5	5
77	и что	12	5
78	того что	16	5
79	тот же	5	5
80	так что	4	5
81	но что	3	5
82	как бы	5	5
83	в основном	1	5
84	все это	2	5
85	в результате	4	5
86	из этого	2	5
87	то же	8	4
88	той же	4	4
89	я не	2	4
90	то это	2	4
91	и он	1	4
92	в ней	2	4
93	и на	6	4
94	что его	1	4
95	с его	1	4
96	отношение к	11	4
97	в которой	5	4
98	что это	1	4
99	в целом	4	4
100	в этой	6	4
101	на его	2	4
102	в нем	7	4
103	он не	8	4
104	его в	2	4
105	это было	1	4
106	несмотря на	1	4
107	мы знаем	3	4
108	в этих	3	4
109	мы должны	8	4
110	не есть	4	4
111	и о	1	4
112	эти последние	1	4
113	можно сказать	5	4
114	о том	8	4
115	с которыми	2	4
116	вовсе не	2	4
117	со стороны	1	4
118	именно в	4	4
119	так же	15	4
120	с этой	4	4
121	но это	3	4
122	в начале	1	4
123	и наконец	1	4
124	на этот	4	4
125	по поводу	2	4
126	отношения к	2	3
127	нам кажется	2	3
128	и больше	1	3
129	говоря о	1	3
130	лет и	1	3
131	что можно	1	3
132	быть в	2	3
133	во всех	2	3
134	но не	10	3
135	не то	4	3
136	отличие от	2	3
137	его на	2	3
138	как в	5	3
139	и как	3	3
140	более или	1	3
141	учение о	2	3
142	таким образом	19	3
143	те же	2	3
144	должен был	1	3
145	только одно	1	3
146	в них	2	3
147	должно быть	8	3
148	или менее	1	3
149	в отношении	9	3
150	в следующем	1	3
151	с точки	9	3
152	не столько	1	3
153	в отличие	2	3
154	что я	2	3
155	но он	7	3
156	том же	1	3
157	учения о	2	3
158	к ней	1	3
159	в области	12	3
160	где он	1	3
161	и это	1	3
162	никак не	3	3
163	что и	3	3
164	вообще в	1	3
165	мы будем	2	3
166	уже в	1	3
167	в виде	1	3
168	а это	1	3
169	сказать о	1	3
170	здесь мы	1	3
171	само собой	1	3
172	или иначе	1	3
173	собой разумеется	1	3
174	под влиянием	1	3
175	в данном	1	3
176	да и	1	3
177	по существу	3	3
178	и для	1	3
179	уже на	2	3
180	еще более	5	3
181	тем более	4	3
182	хотя бы	5	3
183	в свою	4	3
184	это в	1	3
185	сам по	1	2
186	этого последнего	1	2
187	но тем	1	2
188	и есть	7	2
189	из его	1	2
190	что эти	2	2
191	приходит к	3	2
192	мы уже	1	2
193	еще на	1	2
194	на первом	1	2
195	что если	4	2
196	есть нечто	1	2
197	который был	1	2
198	время как	4	2
199	как я	3	2
200	в будущем	1	2
201	по своему	3	2
202	а он	1	2
203	в общем	1	2
204	за эти	1	2
205	как к	1	2
206	к числу	1	2
207	в самом	4	2
208	еще один	1	2
209	как он	6	2
210	на то	1	2
211	мысли и	5	2
212	которой не	1	2
213	же это	1	2
214	том чтобы	1	2
215	памяти к	1	2
216	и по	4	2
217	на этом	3	2
218	но все	2	2
219	это значит	5	2
220	и может	3	2
221	на все	5	2
222	заключается в	5	2
223	это не	4	2
224	этого не	1	2
225	с тем	3	2
226	эту тему	1	2
227	которой он	1	2
228	мы видели	3	2
229	мы не	3	2
230	еще в	3	2
231	нисколько не	1	2
232	на первый	1	2
233	ли он	1	2
234	в их	3	2
235	то его	1	2
236	он дает	1	2
237	их в	2	2
238	однако в	1	2
239	ним в	1	2
240	с которой	1	2
241	она не	1	2
242	не имеет	4	2
243	на котором	1	2
244	тогда когда	5	2
245	того как	5	2
