N	3gram	Vygotskiy__3	KulturaY
1	и т п	5	41
2	с точки зрения	9	16
3	в самом деле	18	11
4	для того чтобы	8	11
5	можно было бы	1	10
6	до сих пор	5	8
7	в том что	11	8
8	и т д	4	8
9	в зависимости от	1	7
10	в том случае	1	4
11	в данном случае	2	4
12	с одной стороны	5	4
13	и в этом	3	4
14	и в самом	10	4
15	на самом деле	2	3
16	того или иного	1	3
17	в том чтобы	1	3
18	а с другой	1	3
19	не только как	1	3
20	с другой стороны	5	3
21	не может быть	1	3
22	о том что	3	3
23	сплошь и рядом	1	3
24	смысле этого слова	2	2
25	какой мере не	1	2
26	в какой мере	2	2
27	один и тот	1	2
28	только в том	2	2
29	в отличие от	1	2
30	только то что	2	2
31	с тем чтобы	1	2
32	совершенно ясно что	5	2
33	ни в какой	1	2
34	в двух направлениях	1	2
35	и тот же	1	2
36	потому что в	1	2
37	не в том	2	2
38	в русском языке	1	2
39	более или менее	1	2
40	дело не в	1	2
41	к тому же	1	2
42	как мы видели	2	2
43	ни о каких	1	1
44	таким образом если	1	1
45	потому что он	1	1
46	ясно ли что	1	1
47	есть не более	1	1
48	мере в какой	1	1
49	в целом ряде	1	1
50	уже выше в	1	1
51	а вовсе не	2	1
52	и той же	1	1
53	так как они	1	1
54	а в известном	1	1
55	то же самое	8	1
56	в силу того	1	1
57	не так уж	1	1
58	по своему значению	1	1
59	они не могут	1	1
60	представлять себе дело	1	1
61	и вот эти	1	1
62	что он не	1	1
63	я говорю о	1	1
64	не могло бы	1	1
65	что все эти	1	1
66	и если бы	1	1
67	с тем что	1	1
68	не иначе как	1	1
69	хотя бы одно	1	1
70	обратить внимание на	1	1
71	это вовсе не	1	1
72	что если бы	1	1
73	не только не	1	1
74	с этой точки	1	1
75	вместе с тем	2	1
76	не то что	2	1
77	может быть и	1	1
78	в то время	2	1
79	на наших глазах	2	1
80	может быть не	2	1
81	это был бы	1	1
82	не потому что	1	1
83	заключается в том	6	1
84	себе дело так	1	1
85	сказать что одна	1	1
86	не зависит от	1	1
87	и при этом	1	1
88	именно на этом	1	1
89	далеко не безболезненно	1	1
90	в большом количестве	1	1
91	то что он	2	1
92	самом деле всякая	1	1
93	дело так будто	1	1
94	во всяком случае	2	1
95	то же слово	1	1
96	самом деле в	1	1
97	этой точки зрения	1	1
98	зависимость от общих	1	1
99	целом ряде случаев	1	1
100	в тех случаях	1	1
101	а в том	1	1
102	тот же вывод	1	1
103	к рассмотрению этого	1	1
104	который может быть	1	1
105	вовсе не в	2	1
106	мы не можем	2	1
107	том смысле что	1	1
108	должно быть сказано	1	1
109	заинтересован в том	1	1
110	и вместе с	2	1
111	в свою очередь	2	1
112	что в ней	1	1
113	те случаи когда	1	1
114	в частном случае	1	1
115	не ясно ли	1	1
116	видно уже из	1	1
117	но все же	1	1
118	вы увидите что	1	1
119	заключается вовсе не	1	1
120	каждый раз в	1	1
121	указывает нам на	1	1
122	и в той	1	1
123	по этому поводу	1	1
124	к тому что	2	1
125	в том смысле	2	1
126	одной и той	1	1
127	т п то	1	1
128	это не есть	1	1
129	того как мы	1	1
130	только для того	1	1
131	мы увидим что	7	1
132	не заметить что	1	1
