N	2gram	Bakhtin_Pr_4	Analitik
1	не только	14	22
2	и в	46	18
3	как и	12	14
4	так и	4	14
5	в этом	16	14
6	и его	6	13
7	но и	12	13
8	том что	4	12
9	и не	27	12
10	в частности	1	12
11	при этом	5	11
12	то есть	40	10
13	а в	2	10
14	как бы	19	10
15	что в	4	9
16	может быть	23	9
17	со стороны	1	9
18	а не	11	9
19	в том	9	9
20	со своей	1	8
21	в повестях	1	8
22	с его	5	8
23	своего рода	4	8
24	и даже	3	8
25	в первой	2	8
26	повестях белкина	1	7
27	по отношению	5	7
28	как раз	7	7
29	в его	9	7
30	с другой	3	7
31	во второй	1	7
32	но не	4	7
33	отношению к	5	7
34	еще не	7	6
35	в этой	3	6
36	он не	4	6
37	в их	4	6
38	не в	10	6
39	к тому	2	6
40	для него	2	6
41	о том	5	6
42	того же	3	5
43	той же	3	5
44	мы имеем	3	5
45	как правило	1	5
46	как нам	2	5
47	в самом	9	5
48	лишь в	2	5
49	в слове	3	5
50	однако в	1	5
51	в мире	3	5
52	или иной	2	5
53	в сущности	7	5
54	что и	3	5
55	между тем	2	5
56	уже не	4	5
57	в конце	3	5
58	никогда не	6	5
59	и т.п	14	5
60	в свою	1	5
61	прежде всего	9	5
62	я в	1	5
63	в результате	2	5
64	другой стороны	3	5
65	принадлежит к	1	4
66	и на	11	4
67	что он	6	4
68	в своем	3	4
69	и как	2	4
70	и к	9	4
71	таким образом	4	4
72	приводит к	4	4
73	по себе	7	4
74	тем самым	1	4
75	в одном	11	4
76	не менее	2	4
77	в пределах	10	4
78	шекспира и	1	4
79	и сам	5	4
80	можно сказать	4	4
81	себя в	3	4
82	не есть	1	4
83	во втором	1	4
84	далеко не	3	4
85	в данном	2	4
86	все же	4	4
87	перед нами	12	4
88	героя и	4	4
89	я и	1	3
90	здесь и	3	3
91	мы не	4	3
92	в целом	1	3
93	уже в	4	3
94	здесь не	4	3
95	но как	1	3
96	если в	2	3
97	как в	4	3
98	с этим	2	3
99	из этих	3	3
100	с их	1	3
101	роль в	1	3
102	тому же	1	3
103	у пушкина	2	3
104	то же	6	3
105	в каждом	6	3
106	его в	1	3
107	ко второму	2	3
108	лишь на	1	3
109	точки зрения	11	3
110	и без	1	3
111	не столько	1	3
112	все это	6	3
113	в то	5	3
114	дело не	1	3
115	ничего не	2	3
116	же время	5	3
117	той или	2	3
118	указывает на	2	3
119	с ее	3	3
120	в ее	1	3
121	данном случае	1	3
122	в произведении	2	3
123	так в	2	3
124	жизнь и	3	3
125	именно в	1	3
126	было бы	3	3
127	во всем	4	3
128	еще и	4	3
129	что не	1	3
130	не было	2	3
131	однако и	1	3
132	не всегда	1	3
133	он и	4	3
134	его как	2	3
135	как это	1	3
136	к жизни	2	3
137	известной степени	1	3
138	по поводу	1	3
139	к этому	1	3
140	во сне	2	3
141	только к	2	2
142	отношения к	2	2
143	например в	4	2
144	самом деле	4	2
145	от своей	1	2
146	в первом	1	2
147	по преимуществу	1	2
148	в литературу	1	2
149	на себя	4	2
150	и он	6	2
151	в ней	1	2
152	во всех	5	2
153	со всеми	1	2
154	в общем	2	2
155	отличие от	3	2
156	сама по	2	2
157	к третьему	1	2
158	как к	1	2
159	нам кажется	5	2
160	когда он	2	2
161	могли бы	1	2
162	но в	6	2
163	бы и	2	2
164	все эти	4	2
165	в тех	1	2
166	в себе	7	2
167	так сказать	5	2
168	на его	1	2
169	что она	1	2
170	в нем	17	2
171	видеть в	1	2
172	не как	3	2
173	и вот	1	2
174	свое время	2	2
175	и по	2	2
176	соответствии со	1	2
177	и ту	1	2
178	значительной степени	1	2
179	этом он	1	2
180	входит в	1	2
181	это не	5	2
182	с самим	5	2
183	авторской позиции	1	2
184	в жизни	5	2
185	а вот	1	2
186	в них	1	2
187	о которых	2	2
188	автору и	1	2
189	несмотря на	1	2
190	или точнее	1	2
191	с точки	9	2
192	в отличие	3	2
193	этих моментов	1	2
194	но они	1	2
195	даже в	1	2
196	вплоть до	1	2
197	дело в	3	2
198	одна из	2	2
199	на два	3	2
200	по своей	3	2
201	могут быть	2	2
202	в себя	4	2
203	те же	2	2
204	не с	1	2
205	в новом	1	2
206	поэтому в	1	2
207	об этом	2	2
208	произведения как	1	2
209	и здесь	4	2
210	и т.д	3	2
211	о своей	1	2
212	в значительной	1	2
213	в форме	1	2
214	один из	1	2
215	но с	2	2
216	вступить в	2	2
217	только в	6	2
218	который как	1	2
219	с одной	1	2
220	все они	1	2
221	но сам	1	2
222	с нею	2	2
223	вопроса о	1	2
224	в большинстве	9	2
225	всяком случае	1	2
226	мы можем	4	2
227	на меня	1	2
228	тем что	3	2
229	указание на	1	2
230	одной стороны	1	2
231	который не	1	2
232	всякое высказывание	2	2
233	в романе	6	2
234	в соответствии	1	2
235	там где	2	2
236	что мы	2	2
237	совершенно очевидно	1	2
238	не может	19	2
239	о себе	5	2
240	вместе с	2	2
241	и потому	1	2
242	в той	3	2
243	когда мы	1	2
244	да и	4	2
245	этого слова	2	2
246	и для	3	2
247	и следует	1	2
248	мира и	1	2
249	хотя и	6	2
250	и все	9	2
251	не должен	1	2
252	из существеннейших	1	2
253	личности и	1	2
254	то что	4	2
255	сказать что	2	2
256	совершенно не	4	2
257	себе самому	4	2
258	в свое	2	2
259	во всяком	2	2
260	а между	2	1
261	обращено к	1	1
262	человека и	3	1
263	сердце его	1	1
264	рассматривать в	1	1
265	бы развернуть	1	1
266	сам по	3	1
267	две реплики	1	1
268	молодого человека	1	1
269	получает в	1	1
270	на самом	1	1
271	в чужой	1	1
272	и есть	1	1
273	перед лицом	1	1
274	тем же	3	1
275	из самых	1	1
276	к другому	5	1
277	автора то	1	1
278	и до	3	1
279	из его	1	1
280	редуцируется до	1	1
281	знаем о	1	1
282	в доме	1	1
283	жизни здесь	1	1
284	мы уже	3	1
285	побуждает его	1	1
286	и само	2	1
287	дмитрий карамазов	1	1
288	при анализе	1	1
289	их поступки	1	1
290	собой как	1	1
291	что если	1	1
292	ни у	3	1
293	вопрос о	2	1
294	высказывания в	1	1
295	слово о	4	1
296	никак не	3	1
297	на практике	1	1
298	бы ни	2	1
299	мы и	3	1
300	не способен	1	1
301	события на	1	1
302	замысла в	1	1
303	в таком	1	1
304	целое и	1	1
305	самом наличии	1	1
306	между собой	1	1
307	он сам	2	1
308	что авторское	1	1
309	себя а	1	1
310	на их	1	1
311	время в	1	1
312	у бальзака	1	1
313	в сюжете	1	1
314	тем как	2	1
315	там и	2	1
316	иного рода	1	1
317	то мы	1	1
318	как если	2	1
319	будем рассматривать	1	1
320	мы будем	2	1
321	человеческих отношений	1	1
322	вступают в	1	1
323	отношение к	3	1
324	друг от	1	1
325	за пределы	5	1
326	диалогическим углом	1	1
327	за обладание	1	1
328	один и	1	1
329	диалога и	1	1
330	каждая из	1	1
331	одном из	2	1
332	из уст	1	1
333	первых двух	1	1
334	такое слово	4	1
335	напомним что	1	1
336	в ожидании	1	1
337	себе не	1	1
338	от этого	2	1
339	сливается с	1	1
340	в романтической	1	1
341	та же	1	1
342	и у	1	1
343	как то	1	1
344	тон в	1	1
345	так или	1	1
346	без учета	1	1
347	бы не	2	1
348	раз в	2	1
349	обычной жизненной	3	1
350	мы обратимся	1	1
351	во многих	1	1
352	на то	3	1
353	всеми остальными	1	1
354	время и	2	1
355	к миру	1	1
356	они в	1	1
357	и еще	1	1
358	первой части	1	1
359	свою собственную	1	1
360	чем у	3	1
361	каким диалогическим	1	1
362	однако он	1	1
363	в силу	1	1
364	характер в	1	1
365	отношения не	1	1
366	чтобы их	1	1
367	его можно	1	1
368	ярко выраженный	1	1
369	но дело	2	1
370	серьезность и	1	1
371	человека в	1	1
372	поэтому слово	1	1
373	здесь мы	1	1
374	а затем	1	1
375	в другом	2	1
376	авторского замысла	1	1
377	связанных с	1	1
378	есть одна	1	1
379	а по	1	1
380	высказывания и	2	1
381	большинстве случаев	8	1
382	устная интонация	1	1
383	в художественном	2	1
384	который и	1	1
385	от одного	2	1
386	и иных	1	1
387	он есть	2	1
388	этом смысле	2	1
389	пушкина в	1	1
390	есть и	2	1
391	оно стремится	1	1
392	отсюда и	1	1
393	диалогический угол	1	1
394	реальности и	1	1
395	социально определенный	1	1
396	они сопоставлены	1	1
397	рассказчика слово	1	1
398	двуголосого слова	4	1
399	рядом с	5	1
400	но лишь	1	1
401	место и	1	1
402	сопоставлены или	1	1
403	должно быть	4	1
404	прозе в	1	1
405	обратимся к	1	1
406	в один	1	1
407	остается в	2	1
408	или к	2	1
409	менее чем	1	1
410	бы на	1	1
411	сводятся к	1	1
412	этом случае	1	1
413	от своего	1	1
414	в своей	3	1
415	свою речь	1	1
416	или противопоставлены	1	1
417	князя с	1	1
418	социальных диалектов	2	1
419	место в	1	1
420	оно живет	1	1
421	себе а	2	1
422	мысли и	2	1
423	от себя	1	1
424	художественного мира	1	1
425	оно никогда	1	1
426	остается вне	1	1
427	том под	1	1
428	что было	1	1
429	в диалоге	3	1
430	войти в	3	1
431	свобода и	1	1
432	на всю	1	1
433	в устах	1	1
434	для этого	2	1
435	для нее	1	1
436	ни были	1	1
437	то с	1	1
438	этих трех	2	1
439	автора и	2	1
440	он как	2	1
441	углом они	1	1
442	с ним	2	1
443	я для	2	1
444	отчетливо и	1	1
445	с теми	1	1
446	автора он	1	1
447	уст в	1	1
448	на себе	1	1
449	этой повести	2	1
450	на него	3	1
451	совпадает с	1	1
452	отрешиться от	1	1
453	у него	5	1
454	трех случаев	1	1
455	того чтобы	1	1
456	не могло	2	1
457	себе самом	5	1
458	наличии определенных	1	1
459	общий смысл	1	1
460	слова как	3	1
461	его речи	2	1
462	у шекспира	1	1
463	и является	2	1
464	ему и	1	1
465	а лишь	1	1
466	прибегать к	1	1
467	потому что	4	1
468	голоса в	1	1
469	связи с	1	1
470	быть ни	2	1
471	слово здесь	4	1
472	типа или	1	1
473	не столь	1	1
474	как будто	1	1
475	в стиле	2	1
476	у нас	2	1
477	очень часто	4	1
478	к самому	2	1
479	не могут	3	1
480	с явным	1	1
481	и стилизации	1	1
482	бы он	1	1
483	служить и	1	1
484	рассказчиком в	1	1
485	частной жизни	1	1
486	все еще	1	1
487	слова с	7	1
488	что при	1	1
489	для себя	1	1
490	как мы	12	1
491	и о	3	1
492	от друга	1	1
493	за перегородкой	2	1
494	позицию по	1	1
495	и автор	1	1
496	самим собою	3	1
497	определенных языковых	1	1
498	для всего	1	1
499	в средневековой	1	1
500	степени и	2	1
501	не возникает	1	1
502	сознания с	1	1
503	в живых	1	1
504	что у	1	1
505	из двух	1	1
506	в одну	1	1
507	и дуни	1	1
508	особенно в	5	1
509	живет в	2	1
510	произведения не	1	1
511	иногда в	1	1
512	в чужом	4	1
513	учение о	1	1
514	является в	1	1
515	они как	1	1
516	с этого	1	1
517	пушкина не	1	1
518	если бы	3	1
519	и внешней	1	1
520	самим собой	2	1
521	в самой	5	1
522	и герой	1	1
523	т.п в	1	1
524	чего она	1	1
525	один голос	1	1
526	все его	1	1
527	языковых стилей	2	1
528	этих двух	4	1
529	одного произведения	1	1
530	каждом из	1	1
531	а у	1	1
532	жизни но	1	1
533	от них	2	1
534	как жанр	1	1
535	автор как	1	1
536	эти стороны	1	1
537	отметить что	1	1
538	и только	3	1
539	на всех	1	1
540	не обязательно	1	1
541	резко отличается	1	1
542	хочу и	1	1
543	художественном мире	1	1
544	этим можно	1	1
545	может иметь	1	1
546	как объект	1	1
547	на почве	2	1
548	себе еще	2	1
549	установок и	1	1
550	авторской интенции	1	1
551	и одновременно	2	1
552	позиции как	2	1
553	общения то	2	1
554	в стороне	1	1
555	и так	2	1
556	они могут	1	1
557	в уста	1	1
558	теперь в	1	1
559	за ней	1	1
560	человека с	1	1
561	так что	2	1
562	есть в	6	1
563	не становится	1	1
564	да еще	2	1
565	своим собственным	1	1
566	по законам	1	1
567	нормального и	1	1
568	стилей социальных	1	1
569	слова не	2	1
570	смерть и	1	1
571	его и	1	1
572	их как	2	1
573	характерно что	1	1
574	мы знаем	1	1
575	здесь двуголосое	2	1
576	себя впрочем	1	1
577	и их	3	1
578	ведь это	3	1
579	могло бы	2	1
580	слова в	13	1
581	вовсе не	9	1
582	к ним	4	1
583	при всей	1	1
584	не о	1	1
585	подлинная жизнь	1	1
586	то у	1	1
587	в широком	1	1
588	двуголосое слово	8	1
589	автора как	1	1
590	одном слове	3	1
591	и побуждает	1	1
592	что могло	1	1
593	что на	1	1
594	этой проблемы	1	1
595	следует подчеркнуть	1	1
596	до сих	8	1
597	слове рассказчика	1	1
598	или иначе	1	1
599	он ничего	2	1
600	вследствие этой	1	1
601	а именно	1	1
602	к которому	1	1
603	есть от	2	1
604	и между	6	1
605	это все	1	1
606	наконец в	1	1
607	он во	1	1
608	было и	1	1
609	а с	1	1
610	и др	1	1
611	себя и	3	1
612	героев и	1	1
613	под каким	1	1
614	что им	1	1
615	но пожалуй	1	1
616	превращается в	4	1
617	к рассказчику	1	1
618	их можно	1	1
619	он только	2	1
620	на этот	2	1
621	не знает	4	1
622	есть лишь	1	1
623	уже давно	1	1
624	отдельным его	1	1
625	в одно	2	1
626	с помощью	3	1
627	к лицу	1	1
628	на фоне	6	1
629	до этого	1	1
630	а завтра	1	1
631	к себе	6	1
632	со словом	2	1
633	лицом к	1	1
634	эстетическое отношение	1	1
635	в литературе	1	1
636	романе достоевского	1	1
637	другого человека	3	1
638	пределах одной	1	1
639	главного героя	2	1
640	к жизненному	1	1
641	и формы	1	1
642	чужой голос	2	1
643	затем и	1	1
644	сих пор	8	1
645	своей жизни	1	1
646	не будем	1	1
647	но это	6	1
648	так ли	2	1
649	и тогда	1	1
650	т.п все	1	1
651	не любил	1	1
652	преломление авторского	1	1
653	в книге	1	1
654	самого все	1	1
655	в мировой	1	1
656	живет и	1	1
657	уже на	1	1
658	в связи	1	1
659	противопоставлены в	1	1
660	отношений и	1	1
661	в пределе	1	1
662	как на	1	1
663	своей природе	2	1
664	обращается к	1	1
665	себя самого	1	1
666	нами типов	1	1
667	его собственных	2	1
668	от него	1	1
669	индивидуально-характерный образ	1	1
670	бы в	3	1
671	же есть	1	1
672	правда не	1	1
673	хотя бы	2	1
674	но если	3	1
675	здесь только	2	1
676	жизни в	1	1
677	от лица	1	1
678	наконец не	1	1
679	этот вопрос	2	1
680	между ними	10	1
681	и внутренне	1	1
682	от всех	1	1
683	по одному	1	1
684	автора в	1	1
685	осмеяние и	1	1
686	героя в	3	1
687	головой все	1	1
688	более полное	1	1
689	жизнь в	3	1
690	жизни и	5	1
691	к этой	1	1
692	которая уже	1	1
693	и другие	3	1
694	в своих	1	1
695	с чужой	1	1
696	все что	2	1
697	они не	2	1
