N	3gram	Propp_Isto_2	Myshleni
1	в этом случае	5	14
2	в том что	5	13
3	не только не	1	9
4	так же как	4	7
5	с самого начала	2	7
6	по отношению к	3	5
7	с одной стороны	3	5
8	вместе с тем	5	4
9	не может быть	2	4
10	о том что	2	4
11	на то что	2	4
12	до сих пор	6	3
13	мы не можем	1	3
14	смысле этого слова	1	3
15	и то же	1	3
16	тем не менее	1	3
17	по этому поводу	1	3
18	том что в	1	2
19	потому что он	2	2
20	одной и той	1	2
21	и той же	1	2
22	на самом деле	2	2
23	том что он	1	2
24	в отличие от	1	2
25	точно так же	6	2
26	и вместе с	2	2
27	том что они	1	2
28	нужно было бы	1	2
29	друг от друга	1	2
30	и его значения	1	2
31	друг с другом	1	2
32	в себе в	1	2
33	несмотря на то	1	1
34	что иное как	2	1
35	и есть то	1	1
36	в обоих случаях	1	1
37	мы видим в	1	1
38	что она не	1	1
39	некоторое время в	1	1
40	как только мы	1	1
41	объясняется то что	1	1
42	так как в	2	1
43	подобно тому как	3	1
44	мы обратимся к	1	1
45	должно было бы	1	1
46	совершенно то же	1	1
47	ни одно из	1	1
48	ребенок как бы	1	1
49	в зависимости от	1	1
50	сам по себе	1	1
51	есть не что	1	1
52	что он не	4	1
53	как мы увидим	1	1
54	мог бы показать	1	1
55	с которыми он	1	1
56	играет огромную роль	1	1
57	можно было бы	3	1
58	но если это	1	1
59	что дает нам	1	1
60	то что было	1	1
61	и ничего не	2	1
62	бы показать что	1	1
63	в одном случае	2	1
64	не только в	4	1
65	то что она	1	1
66	в высшей степени	1	1
67	и следовательно не	1	1
68	во всех этих	2	1
69	в одной из	1	1
70	с другой стороны	2	1
71	один из тех	1	1
72	если это так	1	1
73	но вместе с	1	1
74	что они были	1	1
75	говорят о том	1	1
76	только после того	2	1
77	и состоит в	1	1
78	в которой она	1	1
79	что у него	1	1
80	вместо того чтобы	2	1
81	потому что они	1	1
82	на вопрос о	1	1
83	собой не только	1	1
84	этого не может	1	1
85	так например в	1	1
86	мы увидим ниже	4	1
87	таким образом мы	1	1
88	сих пор в	1	1
89	это и есть	1	1
90	это значит что	1	1
91	тот момент когда	2	1
92	после того как	2	1
93	оно совершается в	1	1
94	из этих двух	1	1
95	в силу своей	1	1
96	не что иное	2	1
97	но все же	4	1
