N	2gram	Bakhtin_Pr_2	FransuaR
1	и в	45	45
2	то есть	50	25
3	и т.п	6	16
4	и не	42	15
5	в этом	20	14
6	но в	6	14
7	не только	16	14
8	во всех	4	13
9	и его	8	13
10	в его	22	13
11	как бы	15	12
12	что в	6	12
13	то же	5	11
14	в своем	5	11
15	в то	5	11
16	в романе	3	11
17	в нем	20	10
18	и с	7	10
19	как и	14	10
20	в том	8	10
21	но и	15	10
22	прежде всего	11	10
23	же время	3	9
24	в ней	7	8
25	таким образом	11	8
26	в самой	3	8
27	как мы	8	8
28	мира и	1	8
29	жизни и	15	8
30	вовсе не	7	8
31	и др	4	8
32	так же	5	8
33	с его	8	7
34	мы видели	3	7
35	том что	7	7
36	не в	8	7
37	потому что	8	7
38	в эпоху	1	7
39	что и	5	7
40	на мир	2	7
41	в конце	4	7
42	и все	1	7
43	все это	5	7
44	здесь не	2	6
45	в этой	1	6
46	он не	9	6
47	всех этих	1	6
48	в них	4	6
49	мысли и	3	6
50	в атмосфере	1	6
51	того чтобы	1	6
52	связи с	1	6
53	так и	3	6
54	что он	7	6
55	так как	5	6
56	для того	1	6
57	одним из	3	5
58	например в	2	5
59	самом деле	4	5
60	на самом	1	5
61	это и	1	5
62	здесь и	2	5
63	с ее	3	5
64	и на	7	5
65	хотя и	2	5
66	и как	2	5
67	и к	2	5
68	и у	2	5
69	все эти	4	5
70	на этом	1	5
71	его в	3	5
72	с ним	8	5
73	этом отношении	2	5
74	мы видим	2	5
75	одной из	2	5
76	человека с	2	5
77	и их	6	5
78	как раз	6	5
79	не может	24	5
80	но это	2	5
81	есть и	3	5
82	же как	4	4
83	мы уже	3	4
84	той же	1	4
85	его не	1	4
86	мы не	1	4
87	и о	2	4
88	в сущности	7	4
89	но не	6	4
90	перед нами	4	4
91	кроме того	1	4
92	в самом	13	4
93	тому же	1	4
94	об этом	3	4
95	зрения на	5	4
96	это было	2	4
97	между собою	1	4
98	точки зрения	19	4
99	в их	4	4
100	в основе	2	4
101	у него	6	4
102	очень часто	1	4
103	можно было	2	4
104	ничего не	3	4
105	и здесь	2	4
106	о том	3	4
107	образов и	1	4
108	только в	9	4
109	в первой	1	4
110	с этим	1	4
111	характерно что	2	4
112	мы находим	1	4
113	и даже	3	4
114	здесь в	2	4
115	сказать что	5	4
116	а не	10	4
117	его как	1	4
118	чем же	2	4
119	с образами	1	4
120	как это	2	4
121	и от	3	4
122	бы в	5	4
123	все они	4	4
124	а в	3	4
125	как на	2	4
126	по поводу	1	4
127	том числе	2	4
128	единство и	1	3
129	того же	1	3
130	и он	3	3
131	и возможности	1	3
132	из этих	1	3
133	менее всего	1	3
134	как в	4	3
135	дело идет	6	3
136	в одной	5	3
137	как он	4	3
138	но на	2	3
139	вообще не	1	3
140	что она	4	3
141	и вот	2	3
142	здесь нет	2	3
143	ни в	2	3
144	подчеркнем что	1	3
145	он и	4	3
146	до сих	2	3
147	в своей	6	3
148	в которых	1	3
149	от его	2	3
150	не менее	2	3
