N	2gram	Voloshinov_1	StatiiOP
1	и в	38	25
2	в этом	10	24
3	в том	2	20
4	что он	2	19
5	может быть	13	19
6	тем что	2	19
7	что в	1	19
8	что это	4	16
9	том что	3	15
10	в этой	6	14
11	и пр	4	13
12	не только	27	12
13	в г	1	12
14	в его	6	12
15	то что	8	12
16	в этих	2	11
17	так что	1	11
18	таким образом	7	10
19	прежде всего	21	10
20	и не	14	10
21	у него	1	9
22	но и	13	9
23	все это	4	8
24	о том	4	8
25	как например	2	8
26	в своих	2	8
27	с этим	2	7
28	это не	3	7
29	было бы	7	7
30	в то	9	7
31	не может	12	7
32	точки зрения	10	7
33	что такое	4	7
34	место в	2	6
35	в сцене	1	6
36	и на	6	6
37	как в	2	6
38	из этих	1	6
39	не в	6	6
40	в русской	1	6
41	между тем	3	6
42	только в	6	6
43	в конце	6	6
44	в области	5	6
45	как бы	28	6
46	а в	5	6
47	то же	14	5
48	ответ на	2	5
49	независимо от	5	5
50	но в	5	5
51	на то	1	5
52	он не	2	5
53	об этом	3	5
54	ни в	1	5
55	мы имеем	2	5
56	в котором	3	5
57	потому что	5	5
58	и это	7	5
59	так и	6	5
60	отметить что	1	5
61	с другой	1	5
62	связано с	2	5
63	а не	6	5
64	того что	4	5
65	другой стороны	1	5
66	например в	1	4
67	что эти	2	4
68	в которой	7	4
69	из которых	3	4
70	в чем	1	4
71	в общем	1	4
72	относится к	2	4
73	все же	7	4
74	не было	2	4
75	и к	4	4
76	то в	1	4
77	в целом	4	4
78	на его	5	4
79	лишь в	4	4
80	на протяжении	1	4
81	и тем	6	4
82	в жизни	2	4
83	с тем	8	4
84	как и	10	4
85	у нас	4	4
86	по крайней	1	4
87	в устах	1	4
88	с точки	5	4
89	ничего не	8	4
90	этом отношении	2	4
91	в каком	2	4
92	в ней	8	4
93	и с	5	4
94	если бы	4	4
95	можно сказать	4	4
96	к нему	2	4
97	мы видим	3	4
98	всего в	3	4
99	в качестве	4	4
100	в начале	3	4
101	отношение к	2	4
102	крайней мере	1	4
103	в особенности	1	4
104	действующих лиц	1	4
105	должна была	2	4
106	в речи	1	4
107	связь с	2	4
108	он говорит	1	4
109	в течение	1	4
110	и для	3	4
111	но это	2	4
112	сказать что	3	4
113	была бы	1	4
114	в своей	2	4
115	я и	2	3
116	говорить о	1	3
117	с его	7	3
118	кроме того	2	3
119	и наконец	5	3
120	все эти	2	3
121	и если	1	3
122	это связано	1	3
123	всех этих	1	3
124	на этом	1	3
125	что этот	1	3
126	в другом	1	3
127	нет в	1	3
128	несмотря на	2	3
129	нет никакого	1	3
130	в их	1	3
131	что я	1	3
132	на эти	2	3
133	тому что	5	3
134	же время	7	3
135	это слово	2	3
136	связи с	3	3
137	и здесь	3	3
138	в словах	3	3
139	со стороны	1	3
140	на вопрос	1	3
141	и что	1	3
142	у которого	5	3
143	и его	7	3
144	уже не	4	3
145	уже в	5	3
146	не так	3	3
147	для него	3	3
148	так как	7	3
149	как раз	1	3
150	не является	5	3
151	связан с	1	3
152	к которому	1	3
153	что для	1	3
154	что мы	11	3
155	его как	1	3
156	в связи	2	3
157	с этой	1	3
158	тем более	1	3
159	другое дело	1	3
160	находит свое	2	3
161	конце концов	3	3
162	все они	1	3
163	к этому	2	3
164	в виде	1	3
165	в какой	2	3
166	которой я	1	3
167	того времени	4	3
168	самом деле	4	2
169	он может	1	2
170	к своей	1	2
171	выражения как	2	2
172	мы имели	2	2
173	такое же	1	2
174	значение он	1	2
175	той же	5	2
176	такие стихи	1	2
177	в сущности	1	2
178	того же	1	2
179	в каждой	1	2
180	не был	1	2
181	хочет сказать	1	2
182	во всех	6	2
183	тем как	1	2
184	то он	3	2
185	но как	2	2
186	только тогда	2	2
187	если в	1	2
188	не просто	2	2
189	нет и	3	2
190	что именно	3	2
191	в самом	4	2
192	формы в	1	2
193	имеем в	1	2
194	так сказать	4	2
195	о которой	1	2
196	с нашим	1	2
197	не как	1	2
198	но все	4	2
199	он попытался	1	2
200	то есть	4	2
201	звучат в	1	2
202	общества в	2	2
203	а с	5	2
204	мы не	9	2
205	в развитии	1	2
206	и тогда	2	2
207	не мог	3	2
208	нас не	2	2
