N	3gram	Bakhtin_Fr_2	Istorich
1	не может быть	4	7
2	с другой стороны	3	5
3	до сих пор	4	5
4	в большинстве случаев	1	4
5	с одной стороны	3	4
6	на то что	1	4
7	в том что	1	4
8	дело в том	1	3
9	по отношению к	1	3
10	друг с другом	1	3
11	о том что	3	3
12	но все же	2	3
13	но и в	4	2
14	то что в	1	2
15	мы видели что	1	2
16	один и тот	1	2
17	большей или меньшей	3	2
18	и тот же	1	2
19	до наших дней	2	1
20	в другом месте	2	1
21	прежде всего в	1	1
22	это означает что	1	1
23	не только с	1	1
24	и в особенности	1	1
25	подобно тому как	2	1
26	в средние века	8	1
27	в этом случае	1	1
28	одной стороны и	1	1
29	только тогда когда	1	1
30	в силу того	1	1
31	но все это	1	1
32	в своей книге	2	1
33	на точку зрения	1	1
34	так как если	1	1
35	на самом же	1	1
36	только то что	2	1
37	к тому или	1	1
38	но он не	1	1
39	в какой степени	1	1
40	всем этим явлениям	1	1
41	в значительной степени	2	1
42	его отношения к	1	1
43	в том чтобы	1	1
44	но в то	3	1
45	не только в	5	1
46	таким образом и	1	1
47	она никогда не	1	1
48	своей книге о	1	1
49	в начале книги	1	1
50	образов и мотивов	1	1
51	шире и глубже	1	1
52	в большей или	3	1
53	там где нет	1	1
54	не могут быть	1	1
55	есть только в	1	1
56	может быть названо	1	1
57	самом же деле	1	1
58	от этого целого	1	1
59	силу того что	1	1
60	и даже в	2	1
61	таким образом в	1	1
62	в тех же	1	1
63	того или иного	1	1
64	мы знаем что	1	1
65	не только на	1	1
66	он как бы	2	1
67	не раньше чем	1	1
68	содержит в себе	2	1
69	после того как	1	1
70	и этот момент	1	1
71	для того чтобы	1	1
72	в этом отношении	3	1
73	до известной степени	1	1
