N	2gram	Vygotskiy__3	Myshleni
1	в этом	13	29
2	точки зрения	16	28
3	и в	38	26
4	не только	12	24
5	то что	35	24
6	таким образом	12	23
7	с точки	9	21
8	представляет собой	2	19
9	того чтобы	9	19
10	для того	8	18
11	в том	25	18
12	и не	10	18
13	том что	14	17
14	потому что	14	16
15	как и	8	15
16	как мы	7	14
17	того что	4	14
18	так как	6	14
19	так же	2	14
20	и его	6	12
21	вместе с	5	12
22	что в	20	12
23	мысли и	1	11
24	в которой	5	11
25	в слове	1	11
26	только не	1	11
27	но и	5	11
28	не может	7	11
29	что они	4	10
30	в сущности	10	9
31	в самом	25	9
32	в себе	4	9
33	тому что	6	9
34	мысли в	1	9
35	по сравнению	1	9
36	тем что	3	9
37	что мы	1	9
38	по своему	4	9
39	же как	1	8
40	то же	10	8
41	той же	2	8
42	что она	16	8
43	что он	11	8
44	только в	4	8
45	сравнению с	1	8
46	мы пытались	1	8
47	ее в	4	8
48	сказать что	4	8
49	тем самым	1	8
50	и то	8	7
51	мы не	5	7
52	и к	3	7
53	с самого	6	7
54	самого начала	6	7
55	к тому	6	7
56	по мере	1	7
57	может быть	19	7
58	самом деле	21	6
59	во всех	4	6
60	все же	8	6
61	и слова	1	6
62	что это	10	6
63	все эти	4	6
64	было бы	12	6
65	и тем	3	6
66	в ее	7	6
67	что эта	4	6
68	нас к	1	6
69	между собой	2	6
70	мы могли	4	6
71	и что	18	6
72	заключается в	7	6
73	в какой	5	6
74	иначе как	2	6
75	именно в	1	6
76	а не	7	6
77	как бы	14	6
78	мы должны	1	6
79	как на	3	6
80	все что	1	6
81	из всех	3	5
82	оба эти	3	5
83	оно есть	2	5
84	в целом	4	5
85	же мере	2	5
86	чем это	1	5
87	мы нашли	2	5
88	на нет	1	5
89	как говорит	1	5
90	могли бы	5	5
91	в силу	2	5
92	и с	1	5
93	и значение	3	5
94	нашего исследования	1	5
95	с тем	8	5
96	что этот	4	5
97	у нее	1	5
98	она не	6	5
99	что с	4	5
100	же самое	10	5
101	данном случае	2	5
102	никак не	7	5
103	если бы	14	5
104	в виду	4	5
105	на вопрос	1	5
106	можно сказать	1	5
107	и следовательно	2	5
108	как она	1	5
109	с одной	6	5
110	в качестве	2	5
111	если мы	6	5
112	в начале	1	5
113	одно из	2	5
114	и их	1	5
115	одной стороны	5	5
116	до конца	2	5
117	как это	6	5
118	в данном	2	5
119	с этой	2	5
120	и для	4	5
121	в речи	3	5
122	бы в	3	5
123	только что	2	5
124	переходит к	1	4
125	показать что	7	4
126	едва ли	3	4
127	еще не	1	4
128	с другой	7	4
129	это и	1	4
130	как в	4	4
131	целый ряд	2	4
132	но в	3	4
133	ситуации в	1	4
134	не можем	4	4
135	нами в	2	4
136	на то	16	4
137	и во	2	4
138	в такой	3	4
139	в котором	6	4
140	не в	12	4
141	в той	5	4
142	не по	1	4
143	никогда не	4	4
144	в момент	1	4
145	не могут	2	4
146	что оно	2	4
147	не есть	1	4
148	перейти к	1	4
149	имеет место	2	4
150	что у	7	4
151	о том	6	4
152	в пользу	1	4
153	в его	5	4
154	и только	3	4
155	по этому	1	4
156	так что	8	4
157	то и	3	4
158	в конце	2	4
159	друг друга	1	4
160	это есть	2	4
161	о чем	1	4
162	и наконец	2	4
163	этой точки	1	4
164	гораздо более	1	4
165	на самом	2	3
166	между двумя	1	3
167	в первом	1	3
168	что эти	4	3
169	мы уже	7	3
170	есть не	1	3
171	совпадает с	2	3
172	и столь	2	3
173	из ее	1	3
174	в ней	15	3
175	в чем	1	3
176	но не	1	3
177	очевидно что	2	3
178	нет и	1	3
179	из важнейших	1	3
180	в этой	13	3
181	в одной	2	3
182	как к	2	3
183	в мысли	1	3
184	имеет в	1	3
185	из этих	3	3
186	он не	6	3
187	в первой	2	3
188	нашли что	1	3
189	наших глазах	2	3
190	и по	2	3
191	одно и	3	3
192	так и	1	3
193	и заключается	1	3
194	с другими	1	3
195	не совпадает	2	3
196	мы видели	6	3
197	такой же	2	3
198	обратимся к	1	3
199	для него	2	3
200	в своей	5	3
201	мы в	2	3
202	друг другу	2	3
203	состоит в	3	3
204	том и	2	3
205	для нее	1	3
206	и другое	4	3
207	в основе	3	3
208	но только	8	3
209	в самой	4	3
210	я не	5	3
211	в другую	1	3
212	каждой из	1	3
213	этом отношении	1	3
214	нам нужно	1	3
215	отличается от	1	3
216	значения и	1	3
217	в собственном	1	3
218	ее совершенно	1	3
219	мог бы	1	3
220	для этого	2	3
221	с ним	2	3
222	мы вправе	1	3
223	но мы	2	3
224	этому поводу	1	3
225	что и	4	3
226	это не	1	3
227	все больше	2	3
228	мысль и	1	3
229	мы видим	12	3
230	есть в	2	3
231	только на	1	3
232	плана в	4	3
233	представить себе	1	3
234	мы можем	7	3
235	как раз	8	3
236	момент в	1	3
237	были бы	3	3
238	из двух	3	3
239	двух планов	2	3
240	до сих	6	3
241	же точно	2	3
242	и потому	1	3
243	тенденцию к	2	3
244	смысле этого	2	3
245	этого слова	2	3
246	и о	3	3
247	сих пор	5	3
248	но это	3	3
249	о его	1	3
250	все это	3	3
251	уяснить себе	2	3
252	не является	1	3
253	между ними	1	3
254	речи здесь	1	3
255	в то	3	3
256	и другой	1	3
257	как известно	1	2
258	не иначе	2	2
259	отношения к	2	2
260	одним из	1	2
261	мере в	1	2
262	на деле	4	2
263	и есть	1	2
264	то в	1	2
265	и до	1	2
266	выражается в	1	2
267	все те	2	2
268	и ничего	2	2
269	что если	4	2
270	становится совершенно	1	2
271	время как	4	2
272	свою особую	1	2
273	но напротив	1	2
274	и он	1	2
275	столь же	2	2
276	время в	5	2
277	что его	2	2
278	и муравей	3	2
279	можем не	2	2
280	отношение к	1	2
281	отличие от	1	2
282	относится к	1	2
283	и первый	1	2
284	идет о	4	2
285	с этим	8	2
286	остановиться на	2	2
287	перед нами	8	2
288	говорит что	8	2
289	что по	3	2
290	его к	2	2
291	в действительности	1	2
292	но эта	1	2
293	в известном	1	2
294	раз в	4	2
295	о человеке	2	2
296	не могла	2	2
297	на его	1	2
298	в нем	4	2
299	в определенном	1	2
300	переходит от	1	2
301	то как	2	2
302	одной и	2	2
303	в одну	1	2
304	а затем	1	2
305	значение в	1	2
306	поэзии и	2	2
307	его в	3	2
308	ни в	3	2
309	о которых	9	2
310	показывает что	2	2
311	на основании	1	2
312	несмотря на	5	2
313	должно быть	1	2
314	мере не	1	2
315	бы сказать	1	2
316	и ко	1	2
317	в этих	2	2
318	но если	4	2
319	и при	1	2
320	в их	1	2
321	она в	3	2
322	мы говорили	3	2
323	оказывается что	1	2
324	в отличие	1	2
325	в которых	6	2
326	признать что	2	2
327	должны были	2	2
328	и той	2	2
329	впечатления от	1	2
330	но он	2	2
331	мы упоминали	1	2
332	даже в	1	2
333	можно ли	1	2
334	чем перейти	1	2
335	сущности говоря	7	2
336	одинаковой степени	1	2
337	не имеет	6	2
338	того как	3	2
339	достигает своего	1	2
340	противоположных направлениях	1	2
341	в уме	1	2
342	это мы	1	2
343	нельзя не	2	2
344	того и	1	2
345	казалось бы	5	2
346	ничего не	2	2
347	имеет совершенно	1	2
348	эти три	1	2
349	у нас	2	2
350	есть только	2	2
351	всего в	1	2
352	и больше	2	2
353	что при	1	2
354	которой она	1	2
355	бы дать	1	2
356	с ее	2	2
357	что все	3	2
358	свою очередь	2	2
359	вывод что	1	2
360	то время	2	2
361	можно было	1	2
362	и которые	3	2
363	это внутреннее	1	2
364	и здесь	6	2
365	одновременно и	3	2
366	внимание на	2	2
367	одного из	2	2
368	нас в	1	2
369	этих двух	1	2
370	в конечном	1	2
371	всякой другой	1	2
372	образом все	1	2
373	которой мы	1	2
374	своему значению	1	2
375	слов и	2	2
376	к ней	2	2
377	в лучшем	2	2
378	и психологическое	2	2
379	для ребенка	1	2
380	показывают что	1	2
381	один из	6	2
382	говорили выше	1	2
383	которое мы	3	2
384	и ее	2	2
385	на элементы	1	2
386	со всеми	2	2
387	с которыми	1	2
388	в противоположном	1	2
389	нас и	1	2
390	не исчерпывает	1	2
391	за счет	1	2
392	и других	1	2
393	только одно	1	2
394	мы знаем	1	2
395	ведь это	1	2
396	противоречие между	2	2
397	вовсе не	8	2
398	направлений в	1	2
399	и вместе	2	2
400	ее развития	1	2
401	само собой	1	2
402	что на	1	2
403	по своим	1	2
404	в свою	4	2
405	с ней	1	2
406	себя и	1	2
407	что не	3	2
408	что для	1	2
409	больше и	3	2
410	которых мы	6	2
411	именно поэтому	1	2
412	и она	1	2
413	к его	2	2
