N	4gram	Vygotskiy__5	Formalny
1	одни и те же	1	3
2	не может быть понято	1	3
3	с таким же правом	3	2
4	в той мере в	3	1
5	мы имеем в виду	1	1
6	одного и того же	3	1
7	в том числе и	1	1
8	той мере в какой	2	1
9	но с точки зрения	1	1
10	один и тот же	3	1
11	с другой стороны сами	1	1
12	по отношению к данному	2	1
13	они на самом деле	1	1
14	с этой точки зрения	4	1
15	взаимодействии друг с другом	1	1
16	одной и той же	1	1
17	в собственном смысле слова	1	1
18	сводится к тому чтобы	1	1
19	связаны между собой но	1	1
20	все более и более	1	1
21	потому что он был	1	1
22	и по отношению к	1	1
23	в той же мере	1	1
