N	2gram	Tiupa_Lite_3	StatiiOP
1	и в	16	25
2	в этом	14	24
3	в том	12	20
4	что он	5	19
5	может быть	12	19
6	тем что	2	19
7	что в	2	19
8	том что	8	15
9	в этой	8	14
10	не только	14	12
11	в г	3	12
12	в его	6	12
13	то что	12	12
14	в этих	1	11
15	так что	1	11
16	прежде всего	3	10
17	и не	22	10
18	у него	1	9
19	но и	14	9
20	и т	1	8
21	все это	1	8
22	о том	6	8
23	как например	2	8
24	в своих	2	8
25	из его	1	7
26	с этим	1	7
27	это не	5	7
28	было бы	2	7
29	в то	9	7
30	не может	8	7
31	что касается	1	7
32	точки зрения	7	7
33	что такое	1	7
34	место в	4	6
35	и на	2	6
36	как в	5	6
37	не в	10	6
38	а а	1	6
39	в русской	1	6
40	между тем	3	6
41	только в	7	6
42	т п	1	6
43	в конце	2	6
44	в области	3	6
45	в россии	1	6
46	как бы	8	6
47	а в	5	6
48	как на	3	6
49	в году	5	5
50	то же	9	5
51	независимо от	1	5
52	но в	3	5
53	на то	2	5
54	он не	1	5
55	в котором	1	5
56	потому что	3	5
57	так и	9	5
58	в них	1	5
59	с другой	6	5
60	связано с	1	5
61	а не	12	5
62	такого рода	10	5
63	того что	9	5
64	другой стороны	2	5
65	например в	3	4
66	что эти	1	4
67	в чем	1	4
68	в общем	1	4
69	в центре	1	4
70	все же	2	4
71	не было	1	4
72	и к	3	4
73	то в	3	4
74	в целом	5	4
75	на его	3	4
76	состоит в	6	4
77	в каждом	1	4
78	лишь в	5	4
79	на протяжении	1	4
80	и тем	3	4
81	в жизни	8	4
82	с тем	1	4
83	как и	5	4
84	у нас	2	4
85	в устах	1	4
86	с точки	3	4
87	этом отношении	5	4
88	в ней	1	4
89	и с	2	4
90	если бы	2	4
91	можно сказать	2	4
92	а также	4	4
93	к нему	1	4
94	в качестве	5	4
95	в начале	4	4
96	отношение к	2	4
97	строк с	1	4
98	xix века	2	4
99	что здесь	1	4
100	и для	4	4
101	но это	1	4
102	сказать что	1	4
103	была бы	1	4
104	в своей	7	4
105	из этого	1	4
106	я и	10	3
107	по мнению	1	3
108	говорить о	1	3
109	он был	1	3
110	с его	6	3
111	своего рода	10	3
112	что по	1	3
113	и наконец	3	3
114	и если	4	3
115	в другом	6	3
116	нет в	1	3
117	о которых	1	3
118	несмотря на	2	3
119	в их	1	3
120	что я	5	3
121	но он	1	3
122	и более	1	3
123	тому что	1	3
124	во время	1	3
125	же время	7	3
126	связи с	2	3
127	и далее	1	3
128	нельзя не	1	3
129	в словах	3	3
130	со стороны	7	3
131	на вопрос	1	3
132	и его	6	3
133	уже не	3	3
134	уже в	1	3
135	для него	2	3
136	так как	1	3
137	как раз	2	3
138	что для	1	3
139	одной стороны	4	3
140	до конца	4	3
141	в связи	1	3
142	с этой	2	3
143	в стихотворении	6	3
144	все они	2	3
145	к этому	2	3
146	того времени	1	3
147	самом деле	3	2
148	и за	1	2
149	той же	3	2
150	как я	1	2
151	того же	2	2
152	в каждой	2	2
153	разумеется не	3	2
154	во всех	2	2
155	тем как	1	2
156	если в	1	2
157	не просто	1	2
158	нет и	1	2
159	что они	1	2
160	им в	2	2
161	в самом	3	2
162	за рамки	1	2
163	так сказать	1	2
164	с чувством	2	2
165	о которой	2	2
166	не как	2	2
167	том чтобы	2	2
168	чтобы в	1	2
169	а по	2	2
170	то есть	5	2
171	русской поэзии	1	2
172	ее в	2	2
173	а с	1	2
174	он и	2	2
175	жизни но	1	2
176	и тогда	2	2
177	нас не	1	2
178	не столько	1	2
179	взгляд на	3	2
180	тем не	1	2
181	для этого	1	2
182	сам он	1	2
183	в отношении	1	2
184	не менее	2	2
185	как о	2	2
186	тогда когда	1	2
187	так чтобы	2	2
188	не имеет	1	2
189	никогда не	4	2
190	на долю	1	2
191	слова как	1	2
192	х годов	15	2
193	исторического процесса	1	2
194	этот образ	1	2
195	начиная с	1	2
196	к тому	6	2
197	для его	3	2
198	для того	2	2
199	как мы	2	2
200	то она	2	2
201	с ее	3	2
202	в виду	1	2
203	что у	2	2
204	на нее	1	2
205	времени и	1	2
206	здесь нет	1	2
207	он писал	1	2
208	нас к	2	2
209	внимание на	2	2
210	одного из	2	2
211	с одной	4	2
212	борьба с	1	2
213	и только	2	2
214	и других	1	2
215	все время	3	2
216	была не	1	2
217	еще не	6	2
218	отказ от	2	2
219	за себя	1	2
220	и ее	2	2
221	есть в	1	2
222	и у	1	2
223	то и	1	2
224	в поэзии	5	2
225	во втором	2	2
226	одно из	4	2
227	а то	1	2
228	вовсе не	1	2
229	отходит от	1	2
230	при всей	1	2
231	русская поэзия	1	2
232	или иной	2	2
233	пришли к	1	2
234	в ряде	1	2
235	себя и	2	2
236	что не	2	2
237	не на	1	2
238	вместе с	5	2
239	в рамках	4	2
240	но не	4	2
241	для искусства	1	2
242	в последнем	1	2
243	стихотворений и	1	2
244	в европейской	1	2
245	быть не	2	2
246	один из	2	2
247	с по	2	2
248	его не	1	2
249	именно поэтому	1	2
250	все более	2	2
251	в стихах	6	2
252	одной из	1	2
253	в свою	2	2
254	к сожалению	1	2
255	к этой	1	2
256	как известно	1	1
257	за пределы	1	1
258	одним из	4	1
259	начинается с	1	1
260	и то	1	1
261	на самом	1	1
262	е годы	9	1
263	идет о	1	1
264	он предстает	2	1
265	перед лицом	4	1
266	в первом	2	1
267	по преимуществу	1	1
268	что несомненно	1	1
269	и до	1	1
270	свое место	3	1
271	отношения к	3	1
272	есть не	1	1
273	смотреть на	1	1
274	для своего	2	1
275	собой как	1	1
276	вопрос о	2	1
277	из своих	1	1
278	этом не	1	1
279	совпадает с	1	1
280	на себя	2	1
281	эпохи в	1	1
282	но уже	3	1
283	мы и	2	1
284	работе над	1	1
285	а благодаря	1	1
286	состоит как	1	1
287	и он	1	1
288	его основная	1	1
289	проявляется в	1	1
290	себя а	1	1
291	быть в	1	1
292	этой почве	1	1
293	или иначе	2	1
294	к жизни	2	1
295	в сторону	3	1
296	со всеми	2	1
297	тех же	1	1
298	в такого	2	1
299	остаются в	1	1
300	очевидно что	1	1
301	а и	2	1
302	и я	1	1
303	в истории	1	1
304	в своем	1	1
305	однако не	3	1
306	и где	1	1
307	склонность к	1	1
308	когда он	2	1
309	и как	3	1
310	самом начале	1	1
311	более или	1	1
312	для которого	3	1
313	духа в	1	1
314	всего лишь	5	1
315	еще на	2	1
316	так или	2	1
317	представляет собой	2	1
318	бы не	1	1
319	большей части	2	1
320	его же	1	1
321	еще один	2	1
322	в творческих	1	1
323	как он	1	1
324	по словам	1	1
325	к искусству	1	1
326	в нем	2	1
327	а просто	1	1
328	свою собственную	1	1
329	не к	1	1
330	существу это	1	1
331	а затем	3	1
332	начинается словами	1	1
333	поэзии и	2	1
334	которые вместе	1	1
335	самим собой	3	1
336	на этой	1	1
337	о в	1	1
338	творчества он	1	1
339	второй половины	1	1
340	к власти	2	1
341	они по	1	1
342	еще одно	1	1
343	который сам	1	1
344	остаться самим	1	1
345	соответствии с	5	1
346	этого не	1	1
347	говорится о	1	1
348	чем в	1	1
349	в первые	1	1
350	и того	1	1
351	именно то	1	1
352	нисколько не	1	1
353	хх века	11	1
354	данного стихотворения	1	1
355	или менее	1	1
356	с ума	1	1
357	что создает	1	1
358	и при	2	1
359	но сила	1	1
360	где мы	1	1
361	на месте	1	1
362	на фоне	1	1
363	от себя	2	1
364	одном из	2	1
365	друг другу	1	1
366	и эти	1	1
367	бы быть	1	1
368	по себе	2	1
369	даже в	4	1
370	вплоть до	2	1
371	что ему	2	1
372	без принуждения	1	1
373	к новым	1	1
374	своего существования	1	1
375	чтобы стать	1	1
376	для кого	1	1
377	что вы	1	1
378	того чтобы	2	1
379	он мог	1	1
380	обратим внимание	3	1
381	с нами	1	1
382	по своей	3	1
383	друг друга	1	1
384	а лишь	2	1
385	присутствие в	1	1
386	годов в	2	1
387	на мой	1	1
388	и со	1	1
389	вот в	2	1
390	свое собственное	1	1
391	уже о	3	1
392	нет ни	1	1
393	когда мы	1	1
394	ему все	1	1
395	же самое	2	1
396	не случайно	3	1
397	его с	1	1
398	той или	2	1
399	слова с	1	1
400	мой взгляд	1	1
401	для себя	2	1
402	он ищет	2	1
403	вещей в	2	1
404	приходит к	1	1
405	в театре	1	1
406	годы когда	1	1
407	и о	1	1
408	потому не	1	1
409	принадлежал к	1	1
410	свою очередь	1	1
411	говоря уже	4	1
412	здесь не	2	1
413	в ее	5	1
414	с каким	1	1
415	не человек	1	1
416	он с	1	1
417	во главе	1	1
418	так в	1	1
419	вопрос что	1	1
420	материала для	1	1
421	на том	1	1
422	до самого	1	1
423	и сам	2	1
424	по аналогии	2	1
425	не за	1	1
426	здесь как	2	1
427	она была	1	1
428	том как	1	1
429	разного рода	1	1
430	был не	1	1
431	о котором	1	1
432	по мере	1	1
433	трактуется как	1	1
434	быть выражено	1	1
435	уже были	1	1
436	тех кто	1	1
437	и т.д	1	1
438	влияние на	1	1
439	его поэтический	1	1
440	и который	1	1
441	времени в	1	1
442	в значительной	1	1
443	как у	4	1
444	знает что	2	1
445	произведение является	1	1
446	последнем из	1	1
447	однако с	1	1
448	эти два	1	1
449	ним и	1	1
450	что и	2	1
451	иной мере	1	1
452	времени х	1	1
453	именно в	5	1
454	которая и	1	1
455	также в	1	1
456	в свете	1	1
457	человека как	1	1
458	и она	1	1
459	к пушкину	1	1
460	темой для	1	1
461	но так	1	1
462	в двух	1	1
463	его в	2	1
464	всей жизни	1	1
465	ср у	2	1
466	согласно которой	1	1
467	который в	1	1
468	века как	1	1
469	в обществе	1	1
470	одних и	1	1
471	для всех	1	1
472	именно на	1	1
473	с двумя	1	1
474	о пушкине	1	1
475	конечно не	1	1
476	которому он	2	1
477	точно и	1	1
478	раз в	2	1
479	ее а	1	1
480	в значении	1	1
481	за счет	1	1
482	в живом	2	1
483	на пути	1	1
484	не стал	1	1
485	из них	4	1
486	только одно	1	1
487	истории для	1	1
488	свои силы	1	1
489	и их	1	1
490	с различными	1	1
491	в одном	4	1
492	столетия а	1	1
493	во всей	2	1
494	именно этой	1	1
495	но совершенно	1	1
496	к той	1	1
497	своего творчества	1	1
498	следует признать	2	1
499	чем говорят	1	1
500	где в	1	1
501	тем чем	1	1
502	с общим	1	1
503	из двух	1	1
504	не были	1	1
505	ней и	1	1
506	деятельности как	2	1
507	в обращении	1	1
508	то это	2	1
509	и тех	1	1
510	по своим	1	1
511	а именно	5	1
512	еще и	2	1
513	окружающей его	1	1
514	по большей	2	1
515	к более	1	1
516	не говоря	4	1
517	жить без	1	1
518	не означает	2	1
519	что несмотря	1	1
520	это вредно	1	1
521	о чем	3	1
522	там где	3	1
523	такое отношение	1	1
524	общественного и	1	1
525	и ему	1	1
526	если не	2	1
527	в те	1	1
528	нет ничего	1	1
529	в частности	11	1
530	внимания к	1	1
531	эти слова	2	1
532	из трех	1	1
533	в историю	1	1
534	я говорю	2	1
535	как поэт	1	1
536	в данном	4	1
537	что за	1	1
538	в той	1	1
539	тому как	3	1
540	году он	1	1
541	в литературе	1	1
542	по существу	4	1
543	это значит	1	1
544	от романтической	1	1
545	должно быть	4	1
546	в контексте	1	1
547	направления в	1	1
548	этом и	1	1
549	характерные для	1	1
550	писал в	1	1
551	в книге	1	1
552	это уже	1	1
553	совершается в	1	1
554	время его	1	1
555	это как	3	1
556	но одновременно	2	1
557	вредно для	1	1
558	для нас	1	1
559	на границах	1	1
560	особого рода	5	1
561	и все	1	1
562	собственно говоря	1	1
563	у них	1	1
564	насилия над	1	1
565	бы в	1	1
566	я хотел	1	1
567	вообще в	1	1
568	хотя бы	1	1
569	поэт в	2	1
570	отношении к	1	1
571	в период	1	1
572	какой степени	1	1
573	не знает	2	1
574	отношением к	2	1
575	от собственной	1	1
576	я это	2	1
577	и еще	1	1
578	есть и	1	1
579	читателя и	2	1
580	художественного творчества	2	1
581	жизни и	3	1
582	этой точки	1	1
583	только не	1	1
584	которая не	1	1
585	так же	2	1
586	они не	1	1
