N	3gram	Voloshinov_1	Problemy
1	то же время	3	12
2	в то же	3	12
3	на самом деле	1	10
4	с самого начала	4	8
5	в отношении к	4	7
6	не может быть	13	6
7	по отношению к	2	5
8	во всяком случае	2	5
9	в этом смысле	2	4
10	с точки зрения	20	4
11	бы то ни	8	4
12	то ни было	8	4
13	и прежде всего	2	4
14	а между тем	1	3
15	в самом деле	9	3
16	он ни был	1	3
17	слова и его	2	3
18	но в то	2	3
19	в высшей степени	3	3
20	в конце концов	3	3
21	и в самом	1	3
22	с другой стороны	5	3
23	и в нем	1	3
24	то все же	1	2
25	может войти в	1	2
26	смысле этого слова	2	2
27	вполне понятно что	3	2
28	сводится к тому	2	2
29	не может до	1	2
30	может до конца	1	2
31	подобно тому как	1	2
32	в этом случае	3	2
33	и не может	9	2
34	хотя бы и	1	2
35	сама по себе	2	2
36	в отличие от	5	2
37	как и все	2	2
38	как мы знаем	5	2
39	в другом направлении	1	2
40	все без исключения	3	2
41	а не в	1	2
42	в его целом	1	2
43	по ту сторону	1	2
44	так и в	1	2
45	выходит за пределы	1	2
46	той или иной	1	2
47	тем не менее	2	2
48	друг с другом	1	2
49	в большинстве случаев	3	2
50	для этого необходимо	1	2
51	как мы видели	1	2
52	в пределах одного	2	2
53	внутреннего и внешнего	3	2
54	для него как	1	1
55	внутренней речи как	2	1
56	как к своему	1	1
57	как она есть	1	1
58	или хотя бы	2	1
59	к своему центру	1	1
60	все это и	1	1
61	прежде всего как	1	1
62	и от него	1	1
63	в чем же	2	1
64	всех без исключения	4	1
65	в нашу задачу	3	1
66	какой бы то	1	1
67	прежде всего в	1	1
68	как и во	1	1
69	и для самого	1	1
70	большей или меньшей	1	1
71	громадное значение в	1	1
72	бы они были	1	1
73	какого бы то	2	1
74	он не поймет	1	1
75	что же касается	1	1
76	ибо как мы	1	1
77	за пределы нашей	1	1
78	оно должно быть	1	1
79	до сих пор	8	1
80	как мы сказали	1	1
81	существует для него	1	1
82	необходимо прежде всего	2	1
83	на самом же	2	1
84	в этом отношении	3	1
85	возможно лишь в	1	1
86	это вовсе не	1	1
87	как мы уже	1	1
88	рано или поздно	1	1
89	со всех сторон	2	1
90	как если бы	2	1
91	и пр в	3	1
92	к тому что	1	1
93	что почти все	1	1
94	в значительной степени	1	1
95	в большей или	1	1
96	с ними как	1	1
97	войти в мир	1	1
98	прямо противоположных направлениях	1	1
99	лежит в основе	1	1
100	в ней в	1	1
101	но при этом	2	1
102	быть и речи	2	1
103	и не было	1	1
104	в его произведениях	1	1
105	и как бы	1	1
106	все более и	1	1
107	может быть и	3	1
108	со всею отчетливостью	1	1
109	в этом направлении	1	1
110	правда и в	1	1
111	в тот же	1	1
112	и тот же	3	1
113	к одному знаменателю	2	1
114	один и тот	3	1
115	и во всяком	1	1
116	очень далек от	1	1
117	и не хочет	1	1
118	в прямо противоположных	1	1
119	между этими двумя	2	1
120	неразрывной связи с	1	1
121	они становятся как	1	1
122	в нем нет	2	1
123	чем иным как	1	1
124	там где они	1	1
125	в свою очередь	2	1
126	друг для друга	1	1
127	и того же	5	1
128	рядом с этим	1	1
129	может стать материалом	1	1
130	не чем иным	1	1
131	дело идет о	1	1
132	не только не	1	1
133	и во всякой	1	1
134	в сущности являются	1	1
135	ни о каком	1	1
136	более и более	1	1
137	таких которые в	1	1
138	но все же	3	1
139	самом же деле	2	1
140	можно сказать что	3	1
141	или во всяком	1	1
142	как бы ни	1	1
143	одного и того	5	1
144	становятся как бы	1	1
145	вопрос о том	2	1
146	прежде всего определяется	1	1
147	сознания и не	1	1
148	уже с самого	1	1
149	в узком смысле	2	1
150	его стиль и	1	1
151	переходим к другому	1	1
152	для того чтобы	3	1
153	в том что	3	1
154	сознанию и его	1	1
155	и в другом	1	1
