N	2gram	Bakhtin_Fr_5	Analitik
1	в этом	14	18
2	не только	14	16
3	и в	45	16
4	в частности	1	16
5	так и	6	15
6	как и	10	14
7	своего рода	4	12
8	но и	10	12
9	и не	15	12
10	том что	7	12
11	в том	10	12
12	в качестве	2	11
13	при этом	2	10
14	в эпизоде	9	10
15	а не	4	10
16	как бы	12	10
17	в этой	6	9
18	лишь в	2	9
19	ничего не	4	9
20	в пределах	2	9
21	и даже	4	9
22	то есть	25	9
23	в целом	2	8
24	в данном	2	8
25	не случайно	1	8
26	и т.п	16	8
27	в игре	1	7
28	к тому	2	7
29	а также	4	7
30	о том	4	7
31	в себе	1	7
32	то что	2	7
33	в самом	4	6
34	и на	5	6
35	но в	14	6
36	в мире	1	6
37	говорить о	2	6
38	может быть	2	6
39	как это	4	6
40	в сторону	2	5
41	и к	5	5
42	данном случае	2	5
43	говорит о	1	5
44	того же	3	4
45	в сущности	4	4
46	столь же	1	4
47	но не	4	4
48	по отношению	1	4
49	за пределы	1	4
50	как в	3	4
51	в своем	11	4
52	хотя и	5	4
53	в себя	5	4
54	он в	2	4
55	тому же	4	4
56	на этом	5	4
57	то же	11	4
58	для него	3	4
59	точки зрения	4	4
60	в ходе	1	4
61	не в	7	4
62	в конце	7	4
63	и является	1	4
64	не менее	3	4
65	во второй	2	4
66	можно сказать	2	4
67	времени в	1	4
68	во всех	13	4
69	только в	4	4
70	и его	13	4
71	у него	4	4
72	как раз	5	4
73	игры и	1	4
74	не может	5	4
75	и смерти	2	4
76	о его	1	4
77	все это	7	4
78	отношению к	1	4
79	в их	4	3
80	в конечном	1	3
81	со смертью	1	3
82	ему в	1	3
83	проявляется в	1	3
84	самом начале	1	3
85	на его	1	3
86	и если	2	3
87	и сам	1	3
88	главного героя	1	3
89	несмотря на	2	3
90	не мог	4	3
91	в эту	2	3
92	не столько	2	3
93	на фоне	2	3
94	тем не	1	3
95	никогда не	1	3
96	казалось бы	1	3
97	со своим	1	3
98	тем что	1	3
99	как будто	1	3
100	этом отношении	5	3
101	что на	3	3
102	ни о	1	3
103	той или	1	3
104	как мы	8	3
105	в организации	1	3
106	приводит к	1	3
107	можно было	4	3
108	если бы	1	3
109	и т.д	2	3
110	борьба с	2	3
111	что и	7	3
112	и все	7	3
113	одной из	5	3
114	с ними	1	3
115	есть в	3	3
116	из них	1	3
117	при всей	1	3
118	или иной	1	3
119	именно в	3	3
120	было бы	2	3
121	в рамках	1	3
122	из трех	1	3
123	и за	2	3
124	в первой	4	3
125	этого слова	1	3
126	и одновременно	3	3
127	бы в	4	3
128	прежде всего	10	3
129	а в	4	3
130	не знает	1	3
131	по поводу	4	3
132	и до	2	2
133	из его	2	2
134	ведь и	3	2
135	той же	4	2
136	а как	1	2
137	во времени	2	2
138	из своих	2	2
139	целого в	1	2
140	и он	3	2
141	еще не	1	2
142	он был	7	2
143	конечном счете	1	2
144	в общем	4	2
145	отличие от	2	2
146	в значительной	2	2
147	о жизни	1	2
148	на то	1	2
149	вообще не	3	2
150	он не	6	2
151	что она	3	2
152	таким образом	8	2
153	значительной степени	1	2
154	в одну	1	2
155	а затем	1	2
156	что все	2	2
157	битвы с	1	2
158	них не	1	2
159	на этой	1	2
160	это было	4	2
161	на протяжении	1	2
162	он и	3	2
163	жизни но	1	2
164	еще в	2	2
165	в своей	3	2
166	в котором	1	2
167	с точки	2	2
168	в отличие	2	2
169	о себе	1	2
170	но эта	2	2
171	для нее	1	2
172	даже в	2	2
173	как смерть	1	2
174	что с	1	2
175	в то	11	2
176	не имеет	3	2
177	на котором	2	2
178	на него	2	2
179	же время	9	2
180	так например	2	2
181	о гибели	1	2
182	роль в	2	2
183	с ее	5	2
184	те же	1	2
185	это только	1	2
186	нас к	1	2
187	с ним	5	2
188	и смерть	1	2
189	что в	12	2
190	в произведении	1	2
191	никак не	1	2
192	не позволяет	1	2
193	его в	5	2
194	и во	4	2
195	на всех	2	2
196	между тем	2	2
197	в его	13	2
198	того что	3	2
199	один из	2	2
200	и свободы	1	2
201	себя в	1	2
202	разыгрывается в	2	2
203	для всех	3	2
204	в поэзии	3	2
205	свидетельствует о	1	2
206	одно из	2	2
207	и их	5	2
208	ведь это	2	2
209	в одном	3	2
210	вовсе не	8	2
211	не о	1	2
212	уже и	2	2
213	здесь в	4	2
214	вслед за	1	2
215	превращается в	2	2
216	и стал	1	2
217	на этот	3	2
218	борясь с	1	2
219	его как	4	2
220	о чем	3	2
221	и слово	2	2
222	должна была	1	2
223	вместе с	3	2
224	так же	8	2
225	к своему	1	2
226	по существу	3	2
227	и для	3	2
228	еще одна	1	2
229	этого рода	1	2
230	и другими	1	2
231	он по	1	2
232	в двух	1	2
233	еще более	1	2
234	сказать что	4	2
235	и внутренне	1	2
236	речи и	1	2
237	к этому	2	2
238	в таком	1	2
239	и наиболее	2	1
240	ко всем	1	1
241	неотделима от	1	1
242	также и	7	1
243	с жизнью	1	1
244	выражения в	1	1
245	самом деле	5	1
246	и сюжет	1	1
247	между всеми	1	1
248	здесь и	5	1
249	и больше	2	1
250	другой жизни	1	1
251	по его	1	1
252	покойника в	1	1
253	мы уже	4	1
254	полагает что	1	1
255	есть не	1	1
256	почти все	3	1
257	это всегда	1	1
258	налагает на	1	1
259	что иное	1	1
260	в полной	1	1
261	после игры	1	1
262	и сами	1	1
263	иное как	1	1
264	в чем	2	1
265	и мира	1	1
266	же самые	1	1
267	тем как	1	1
268	и всего	1	1
269	особенно если	1	1
270	почти до	1	1
271	не все	1	1
272	себя его	1	1
273	рассказывает как	1	1
274	и будет	1	1
275	тут же	2	1
276	образ смерти	2	1
277	в акте	5	1
278	независимо от	2	1
279	это ни	1	1
280	в приведенном	3	1
281	когда он	2	1
282	и наконец	2	1
283	дается в	4	1
284	тем же	1	1
285	имеет в	1	1
286	следует говорить	1	1
287	бы и	1	1
288	черта в	1	1
289	все эти	5	1
290	бы не	1	1
291	из этих	3	1
292	которые в	1	1
293	в главе	1	1
294	что автор	1	1
295	еще один	2	1
296	раз в	2	1
297	свободы но	1	1
298	сливаются в	1	1
299	как он	3	1
300	в наших	1	1
301	но на	3	1
302	так сказать	1	1
303	сам автор	1	1
304	в нем	10	1
305	время и	1	1
306	а скорее	1	1
307	всех этих	6	1
308	первой части	4	1
309	и появляется	1	1
310	не как	1	1
311	на свободу	3	1
312	характер в	1	1
313	чтобы в	1	1
314	никому не	1	1
315	и по	1	1
316	человека в	1	1
317	в каждом	2	1
318	начинается словами	1	1
319	самого автора	2	1
320	об этом	4	1
321	и неизбежно	1	1
322	самим собой	1	1
