1	по отношению к	6	11
2	не может быть	5	7
3	можно сказать что	4	5
4	дело в том	1	4
5	в том что	8	4
6	до сих пор	1	3
7	то ни было	3	3
8	тем не менее	3	3
9	может быть и	1	3
10	бы то ни	3	3
11	и не в	4	3
12	этой точки зрения	2	3
13	то же самое	1	2
14	не довлеет себе	1	2
15	с одной стороны	7	2
16	в данном случае	4	2
17	на самом деле	1	2
18	с другой стороны	4	2
19	это не так	1	2
20	с точки зрения	2	2
21	до известной степени	1	2
22	в этом отношении	3	1
23	он еще не	1	1
24	имеем дело с	1	1
25	и с героем	1	1
26	к тому же	4	1
27	более или менее	2	1
28	и должна быть	1	1
29	к нему в	1	1
30	включает в себя	1	1
31	в то же	3	1
32	но уже в	1	1
33	как это бывает	1	1
34	точки зрения как	1	1
35	точки зрения не	1	1
36	в этом смысле	1	1
37	или хотя бы	1	1
38	следует отметить что	1	1
39	но в своем	1	1
40	что не только	1	1
41	на передний план	1	1
42	так же как	2	1
43	в основе своей	4	1
44	то же время	3	1
45	далеко не всегда	1	1
46	по себе не	1	1
47	в самом деле	1	1
48	в свою очередь	3	1
49	в неразрывное единство	1	1
50	или может быть	1	1
51	не сливаются в	1	1
52	но все же	4	1
53	и тот же	1	1
54	как мы уже	1	1
55	отношению к которому	2	1
56	и прежде всего	1	1
57	в конечном счете	2	1
58	мы имеем дело	2	1
59	он думает и	1	1
60	по аналогии с	1	1
61	сами по себе	2	1
62	же как и	1	1
63	подобно тому как	2	1
64	какой бы то	1	1
65	никогда не бывает	1	1
66	о том что	6	1
67	том что в	1	1
68	в значительной степени	2	1
69	в русской литературе	1	1
70	как и в	1	1
71	какая бы то	1	1
72	может быть только	1	1
73	можно было бы	2	1
74	один и тот	1	1
75	в том же	1	1
76	все же не	4	1
77	тех или иных	1	1
78	по крайней мере	1	1
79	только то что	1	1
80	сам по себе	1	1
