N	2gram	Propp_Isto_4	Komedia
1	и в	26	22
2	т е	18	13
3	том что	3	12
4	но и	12	11
5	в том	3	11
6	не только	15	10
7	в то	1	10
8	из них	2	10
9	и т	27	9
10	как и	7	9
11	может быть	14	9
12	таким образом	10	8
13	должны были	1	8
14	о том	4	8
15	и его	10	8
16	в одном	5	8
17	и не	9	8
18	в этой	2	7
19	и других	3	7
20	то же	8	6
21	и по	5	6
22	не в	5	6
23	ни в	2	6
24	одного из	1	6
25	что он	10	6
26	такого рода	2	6
27	к тому	1	6
28	а в	8	6
29	что в	14	6
30	до нас	1	5
31	в истории	2	5
32	как в	7	5
33	то время	1	5
34	на его	3	5
35	при этом	3	5
36	войны и	1	5
37	во время	7	5
38	потому что	6	5
39	со своим	1	5
40	так и	10	5
41	и даже	4	5
42	один из	1	5
43	уже в	2	5
44	в его	5	5
45	прежде всего	1	5
46	о которых	1	5
47	с другой	4	5
48	все это	2	5
49	другой стороны	4	5
50	из его	1	4
51	время как	1	4
52	что они	6	4
53	но в	5	4
54	в нем	2	4
55	т д	24	4
56	и вот	2	4
57	в другом	5	4
58	известно что	2	4
59	точки зрения	1	4
60	в котором	1	4
61	так как	9	4
62	как мы	5	4
63	на него	3	4
64	так в	4	4
65	ясно что	1	4
66	а также	3	4
67	что и	9	4
68	в качестве	7	4
69	мы можем	6	4
70	тем что	5	4
71	именно в	1	4
72	в результате	1	4
73	же в	3	4
74	подземного царства	2	4
75	по поводу	1	4
76	к этому	5	4
77	же как	13	3
78	в тех	4	3
79	мы не	1	3
80	и на	2	3
81	в чем	1	3
82	как правило	1	3
83	в этом	7	3
84	все же	9	3
85	хотя и	2	3
86	и как	5	3
87	в целом	2	3
88	и и	3	3
89	на то	3	3
90	главным образом	2	3
91	он не	7	3
92	здесь мы	2	3
93	и с	5	3
94	его в	9	3
95	чаще всего	1	3
96	в них	1	3
97	вопрос о	4	3
98	не менее	2	3
99	однако в	2	3
100	даже в	4	3
101	того как	4	3
102	к этим	2	3
103	ничего не	5	3
104	у нас	2	3
105	могут быть	6	3
106	во второй	1	3
107	после того	2	3
108	по содержанию	1	3
109	в частности	2	3
110	в образе	3	3
111	тот же	1	3
112	одной из	1	3
113	только в	3	3
114	и у	5	3
115	в виде	2	3
116	в начале	1	3
117	отношение к	2	3
118	у него	5	3
119	как раз	1	3
120	к которому	1	3
121	так же	18	3
122	как это	3	3
123	не мог	3	3
124	здесь в	1	3
125	в более	1	3
126	и все	2	3
127	тех же	2	2
128	почти всегда	1	2
129	видеть в	2	2
130	в доме	4	2
131	принадлежит к	1	2
132	на себя	4	2
133	большей частью	3	2
134	он был	1	2
135	относится к	3	2
136	наряду с	3	2
137	независимо от	1	2
138	что по	1	2
139	полагают что	1	2
140	и хотя	1	2
141	право на	2	2
142	в себе	2	2
143	не следует	1	2
144	не к	2	2
145	в силу	5	2
146	на этом	2	2
147	связанные с	3	2
148	на все	1	2
149	было бы	2	2
150	и тем	2	2
151	ни одной	2	2
152	мы видели	6	2
153	восходят к	1	2
154	такой же	1	2
155	почти не	1	2
156	и самого	1	2
157	но он	4	2
158	тем не	2	2
159	власть в	1	2
160	одна из	2	2
161	к ней	1	2
162	по своей	2	2
163	ссылаясь на	1	2
164	как будто	1	2
165	в области	2	2
166	одному из	1	2
167	же самое	2	2
168	указывает на	4	2
169	с ее	1	2
170	на нем	5	2
171	только при	1	2
172	что у	3	2
173	поэтому мы	1	2
174	мог бы	1	2
175	для этого	1	2
176	собой и	1	2
177	нашей эры	1	2
178	и здесь	5	2
179	нас в	1	2
180	и во	2	2
181	путь к	1	2
182	от них	2	2
183	в форме	2	2
184	указывает что	2	2
185	еще не	6	2
186	по свидетельству	2	2
187	даже если	1	2
188	в эти	1	2
189	из которых	5	2
190	вернуться к	1	2
191	мы знаем	8	2
192	вовсе не	4	2
193	в других	2	2
194	со стороны	1	2
195	до сих	5	2
196	а сам	2	2
197	то и	1	2
198	у других	1	2
199	этой же	1	2
200	не может	6	2
201	вместе с	6	2
202	или по	1	2
203	но не	5	2
204	к нему	6	2
205	сих пор	5	2
206	но это	3	2
207	между прочим	2	2
208	или в	3	2
209	а к	1	2
210	будто бы	1	2
211	только что	3	2
212	то что	16	2
213	е в	3	2
214	где он	1	2
215	в своих	1	2
216	все что	4	2
217	он получает	3	1
218	в этот	4	1
219	от голода	1	1
220	не что	3	1
221	такое же	4	1
222	между двумя	12	1
223	и всем	1	1
224	его же	1	1
225	встречаются на	1	1
226	в зависимости	1	1
227	и за	2	1
228	по его	2	1
229	одним из	1	1
230	мы уже	5	1
231	той же	1	1
232	землей и	1	1
233	по мнению	1	1
234	ответить на	1	1
235	совпадает с	1	1
236	что иное	3	1
237	ему в	2	1
238	то это	5	1
239	и заставляет	1	1
240	зависимости от	1	1
241	мы здесь	2	1
242	и он	3	1
243	землю из	1	1
244	в ней	1	1
245	собой в	2	1
246	подняться на	1	1
247	с двумя	1	1
248	иное как	3	1
249	прибавляет к	1	1
250	а только	1	1
251	во всех	1	1
252	общих чертах	2	1
253	сказать и	1	1
254	полет на	1	1
255	как у	1	1
256	о существе	1	1
257	он может	2	1
258	при жизни	2	1
259	это видно	2	1
260	к которой	1	1
261	друг на	1	1
262	же она	1	1
263	не все	1	1
264	очевидно что	1	1
265	а и	1	1
266	в наиболее	1	1
267	нам право	2	1
268	была большая	1	1
269	под его	1	1
270	с этим	2	1
271	с собой	5	1
272	дает нам	4	1
273	в своем	2	1
274	к категории	1	1
275	есть что-то	1	1
276	всей этой	1	1
277	тех случаях	2	1
278	смысле этого	2	1
279	когда он	6	1
280	целый ряд	1	1
281	некоторый свет	1	1
282	говорит что	2	1
283	силами и	1	1
284	его к	3	1
285	примером этого	2	1
286	и к	1	1
287	говорится в	1	1
288	нему с	1	1
289	и этим	2	1
290	от хозяина	2	1
291	что это	2	1
292	ногах ср	1	1
293	его распоряжение	1	1
294	рано утром	1	1
295	представляет собой	2	1
296	он в	4	1
297	что же	1	1
298	тут и	2	1
299	все по	1	1
300	из этих	3	1
301	одном случае	3	1
302	приводит к	1	1
303	только на	1	1
304	и тот	2	1
305	другом случае	2	1
306	роль в	1	1
307	и те	1	1
308	ее как	1	1
309	как он	6	1
310	не могла	1	1
311	что эти	1	1
312	к совершенно	1	1
313	к миру	1	1
314	от которого	2	1
315	и почему	1	1
316	до нашей	1	1
317	сравнивается с	1	1
318	по существу	3	1
319	не попали	1	1
320	из него	1	1
321	его от	2	1
322	подобно тому	1	1
323	людей и	1	1
324	что она	3	1
325	но все	5	1
326	такого же	2	1
327	человека в	1	1
328	в совершенно	1	1
329	им как	1	1
330	об этом	7	1
331	а его	1	1
332	на этой	1	1
333	дома и	1	1
334	за уничтожение	1	1
335	на путь	1	1
336	что эту	2	1
337	уже знаем	1	1
338	перед нами	3	1
339	должен был	3	1
340	книги из	1	1
341	эти же	1	1
342	и каждый	1	1
343	поставил под	1	1
344	героя или	1	1
345	а с	1	1
346	крылатого коня	1	1
347	к которым	5	1
348	в самую	2	1
349	в наследство	1	1
350	отсюда видно	1	1
351	с тем	2	1
352	и уже	1	1
353	которой он	2	1
354	с такой	1	1
355	как целое	1	1
356	в этих	7	1
357	но если	1	1
358	можно найти	2	1
359	а как	2	1
360	очевидна для	1	1
361	попасть в	2	1
362	он дает	1	1
363	в которых	4	1
364	особое место	1	1
365	и содержится	1	1
366	свет на	1	1
367	друг другу	1	1
368	однако не	1	1
369	и один	1	1
370	и эти	1	1
371	видно что	1	1
372	на небо	7	1
373	и более	3	1
374	таких случаев	2	1
375	он испытывал	1	1
376	iii и	1	1
377	по себе	2	1
378	не была	1	1
379	тому что	1	1
380	и очень	1	1
381	уже выше	2	1
382	с развитием	1	1
383	вплоть до	1	1
384	не знающих	1	1
385	и другое	1	1
386	герою в	2	1
387	в русской	3	1
388	если в	1	1
389	не по	2	1
390	между небом	1	1
391	которого он	1	1
392	небом и	2	1
393	что только	1	1
394	под этим	1	1
395	которые и	1	1
396	они являются	1	1
397	он иногда	2	1
398	в тексте	2	1
399	во всем	3	1
400	не сохранилась	1	1
401	так например	2	1
402	мы бы	1	1
403	до того	1	1
404	мы и	1	1
405	что на	2	1
406	ему не	1	1
407	вот в	1	1
408	духов не	1	1
409	действует в	1	1
410	по своим	1	1
411	один раз	1	1
412	к себе	3	1
413	не могут	2	1
414	с полной	1	1
415	его с	2	1
416	даже и	2	1
417	вероятно к	1	1
418	и это	1	1
419	это только	1	1
420	данном случае	3	1
421	особенно в	1	1
422	не единственные	1	1
423	см а	1	1
424	во главе	1	1
425	в дальнейшем	6	1
426	ли есть	1	1
427	лучше понять	1	1
428	те же	3	1
429	в борьбе	1	1
430	отождествляется с	1	1
431	иногда в	2	1
432	к первому	1	1
433	наше внимание	1	1
434	жизнь и	1	1
435	и трудно	1	1
436	в последней	1	1
437	и способ	1	1
438	мира а	1	1
439	предположить что	6	1
440	один человек	1	1
441	с ним	1	1
442	них не	1	1
443	различных животных	1	1
444	о нем	1	1
445	или от	2	1
446	еще при	1	1
447	за свое	1	1
448	на вопрос	3	1
449	у нашего	1	1
450	именно с	1	1
451	и что	5	1
452	в глаза	1	1
453	все его	1	1
454	с целью	2	1
455	в греческой	1	1
456	три раза	2	1
457	и власть	1	1
458	на ее	1	1
459	говорит он	1	1
460	и только	5	1
461	но нельзя	1	1
462	в середине	1	1
463	достигает вершины	1	1
464	и следовательно	1	1
465	в лице	2	1
466	жизнь или	1	1
467	того что	2	1
468	этой силы	1	1
469	доходит до	1	1
470	взят из	1	1
471	нет собственно	1	1
472	хотя бы	2	1
473	к их	1	1
474	он действует	1	1
475	этот факт	2	1
476	себя в	2	1
477	так что	2	1
478	в большинстве	1	1
479	конь в	1	1
480	птиц и	2	1
481	не дает	2	1
482	предположение что	2	1
483	на эту	1	1
484	как вы	1	1
485	животных или	1	1
486	представить себе	1	1
487	среди которых	1	1
488	друг друга	1	1
489	не случайно	2	1
490	заметить что	1	1
491	не говорит	2	1
492	в руки	3	1
493	от того	2	1
494	на том	2	1
495	очень осторожно	1	1
496	в особенности	2	1
497	и толстой	2	1
498	представление о	1	1
499	ты не	1	1
500	в исторической	2	1
501	возможно что	2	1
502	или иначе	1	1
503	не один	1	1
504	на этот	2	1
505	говорить и	1	1
506	эти две	1	1
507	лица в	1	1
508	в ряде	1	1
509	близок к	1	1
510	в пути	2	1
511	и др	5	1
512	на которых	1	1
513	его из	1	1
514	что им	1	1
515	превращается в	7	1
516	материал в	1	1
517	именно так	1	1
518	его как	2	1
519	долгое время	1	1
520	о чем	3	1
521	впрочем в	1	1
522	большинстве случаев	1	1
523	связь с	12	1
524	этот же	1	1
525	и она	1	1
526	в кости	1	1
