N	2gram	Potebnia_M_2	Istorich
1	и т	6	27
2	и в	24	26
3	т д	3	24
4	так же	2	18
5	то что	20	16
6	не только	15	15
7	может быть	23	14
8	что в	16	14
9	между двумя	6	12
10	но и	9	12
11	связь с	1	12
12	так и	5	10
13	таким образом	11	10
14	и его	2	10
15	что он	4	10
16	при помощи	1	10
17	все же	5	9
18	его в	3	9
19	что и	11	9
20	так как	10	9
21	и не	19	9
22	то же	12	8
23	мы знаем	2	8
24	а в	8	8
25	в этом	8	7
26	он не	1	7
27	об этом	1	7
28	как и	7	7
29	в этих	3	7
30	во время	4	7
31	знаем что	1	7
32	их в	2	7
33	как в	10	7
34	что здесь	1	7
35	превращается в	2	7
36	и то	3	6
37	еще не	4	6
38	что они	5	6
39	как он	4	6
40	мы видели	1	6
41	не всегда	1	6
42	таким же	1	6
43	мы можем	12	6
44	могут быть	8	6
45	к нему	1	6
46	мы видим	2	6
47	потому что	49	6
48	а не	18	6
49	не может	12	6
50	вместе с	11	6
51	мы уже	1	5
52	то это	3	5
53	но не	12	5
54	и как	6	5
55	но в	4	5
56	уже не	4	5
57	и только	6	5
58	и по	2	5
59	но все	2	5
60	в другом	2	5
61	и с	1	5
62	это не	3	5
63	не в	13	5
64	точно так	9	5
65	ничего не	1	5
66	и у	3	5
67	как мы	1	5
68	на нем	1	5
69	и здесь	2	5
70	и что	4	5
71	в его	2	5
72	с ними	3	5
73	в одном	6	5
74	у него	2	5
75	тем что	7	5
76	до сих	4	5
77	и др	1	5
78	в некоторых	4	5
79	сих пор	4	5
80	мы должны	2	5
81	к этому	2	5
82	вопрос о	2	4
83	животное в	1	4
84	в которых	1	4
85	тогда как	10	4
86	его на	2	4
87	дает нам	1	4
88	в этот	1	4
89	он в	1	4
90	но он	2	4
91	некоторых случаях	2	4
92	но эта	1	4
93	того как	7	4
94	указывает на	2	4
95	здесь не	1	4
96	огонь и	1	4
97	так в	4	4
98	о том	5	4
99	прибавить что	2	4
100	вовсе не	9	4
101	с другой	6	4
102	такое же	2	4
103	а на	1	4
104	все что	3	4
105	в человеческом	1	4
106	другой стороны	2	4
107	например в	3	3
108	и действительно	1	3
109	не сразу	2	3
110	из этих	4	3
111	видели что	1	3
112	только тогда	3	3
113	относится к	3	3
114	в одной	1	3
115	перед нами	1	3
116	его к	1	3
117	все эти	2	3
118	одном случае	1	3
119	и и	1	3
120	на то	5	3
121	и если	4	3
122	что она	3	3
123	связанные с	2	3
124	при этом	13	3
125	он должен	1	3
126	что у	2	3
127	на земле	1	3
128	что ни	2	3
129	те же	3	3
130	в огонь	1	3
131	том что	8	3
132	в связь	1	3
133	от своего	1	3
134	и при	3	3
135	по сравнению	1	3
136	и животным	1	3
137	и более	1	3
138	как это	2	3
139	не имеет	6	3
140	на котором	1	3
141	на него	3	3
142	во всем	2	3
143	связи с	6	3
144	к себе	1	3
145	есть только	6	3
146	это для	1	3
147	на вопрос	3	3
148	но мы	3	3
149	чтобы вызвать	1	3
150	в другой	1	3
151	в том	18	3
152	только в	11	3
153	как нечто	1	3
154	или же	7	3
155	человека с	1	3
156	переходит в	1	3
157	и других	2	3
158	а именно	1	3
159	не на	2	3
160	там где	4	3
161	что мы	11	3
162	к своему	1	3
163	сравнению с	1	3
164	как бы	9	3
165	многих других	1	3
166	этом случае	1	3
167	указать на	1	3
168	или в	2	3
169	для нас	31	3
170	всякого рода	1	3
171	но это	3	3
172	только что	3	3
173	же в	5	3
174	между ними	2	3
175	он может	1	2
176	такую же	1	2
177	и есть	2	2
178	имеем и	1	2
179	должна быть	1	2
180	видеть в	1	2
181	между человеком	1	2
182	и за	1	2
183	а как	1	2
184	эта форма	1	2
185	только это	1	2
186	случаи когда	2	2
187	или от	2	2
188	то мы	2	2
189	понятно почему	1	2
190	они имеют	2	2
191	это видно	1	2
192	тех же	1	2
193	к ним	1	2
194	отношение к	1	2
195	в истории	1	2
196	с этим	7	2
197	указывают на	2	2
198	хотя и	3	2
199	конечно не	1	2
200	сливается с	1	2
201	что это	3	2
202	в целом	3	2
203	и тот	2	2
204	в себе	10	2
205	имеем в	1	2
206	в нем	9	2
207	от которого	1	2
208	же это	1	2
209	не к	1	2
210	его от	1	2
211	на этом	2	2
212	так например	3	2
213	такого же	2	2
214	главным образом	4	2
215	связанных с	1	2
216	лишь в	1	2
217	хотя бы	2	2
218	было бы	13	2
219	известно что	1	2
220	из них	5	2
221	и тем	3	2
222	этого не	2	2
223	с тем	4	2
224	можно считать	1	2
225	и их	5	2
226	можно найти	1	2
227	человеком и	1	2
228	таких случаях	1	2
229	что я	1	2
230	выше мы	1	2
231	тем не	6	2
232	все это	2	2
233	и наоборот	5	2
234	по себе	15	2
235	случае мы	1	2
236	что есть	2	2
237	не менее	5	2
238	в таких	1	2
239	к этим	1	2
240	который при	1	2
241	не могло	1	2
242	одна из	4	2
243	показывает как	1	2
244	по своей	1	2
245	что на	3	2
246	от того	5	2
247	у нас	2	2
248	к отдельным	1	2
249	не могут	7	2
250	во все	2	2
251	его с	2	2
252	не есть	6	2
253	формы и	1	2
254	на том	1	2
255	никогда не	4	2
256	вопрос этот	1	2
257	том как	3	2
258	и на	8	2
259	если бы	11	2
260	после того	2	2
261	связь между	2	2
262	от них	3	2
263	и во	3	2
264	того что	7	2
265	несколько примеров	1	2
266	меня и	1	2
267	их не	1	2
268	так что	10	2
269	уже в	5	2
270	и они	2	2
271	есть в	2	2
272	не дает	2	2
273	его и	1	2
274	посредником между	1	2
275	ни в	1	2
276	могло бы	1	2
277	в языке	3	2
278	с этими	1	2
279	только с	1	2
280	не говорит	1	2
281	в других	4	2
282	даже и	2	2
283	в особенности	1	2
284	его как	1	2
285	отразилось в	1	2
286	этих предметов	1	2
287	этого слова	6	2
288	смысле этого	3	2
289	с этой	1	2
290	есть и	1	2
291	между прочим	4	2
292	но для	1	2
293	это уже	1	2
294	в связи	2	2
295	от него	4	2
296	и все	3	2
297	сказать что	2	2
298	мы считаем	1	2
299	на это	1	2
300	к другой	2	1
301	вряд ли	3	1
302	говоря о	3	1
303	предполагает что	2	1
304	не видим	1	1
305	переход от	1	1
306	чего не	2	1
307	к другому	4	1
308	которое выражается	2	1
309	не имеют	2	1
310	которое может	2	1
311	и могут	1	1
312	той же	3	1
313	полагает что	3	1
314	есть не	5	1
315	им самим	1	1
316	на двенадцати	1	1
317	мы не	11	1
318	что между	1	1
319	что если	6	1
320	уже более	1	1
321	содержания в	1	1
322	не была	1	1
323	и первоначально	1	1
324	есть нечто	3	1
325	время как	4	1
326	но она	3	1
327	принадлежит к	1	1
328	они были	1	1
329	но даже	3	1
330	не совсем	3	1
331	себе что	1	1
332	в ней	3	1
333	и самого	1	1
334	не от	5	1
335	а еще	1	1
336	на них	1	1
337	что по	1	1
338	есть форма	1	1
339	в чем	7	1
340	во всех	7	1
341	только после	2	1
342	ними в	1	1
343	его так	1	1
344	подобных случаев	1	1
345	мы будем	1	1
346	но как	1	1
347	друг на	1	1
348	не все	2	1
349	если в	3	1
350	а и	5	1
351	себе и	1	1
352	независимо от	9	1
353	общего с	2	1
354	что именно	1	1
355	как к	1	1
356	этого развития	1	1
357	что как	1	1
358	бы при	2	1
359	что нет	2	1
360	однако не	1	1
361	и наконец	1	1
362	духа и	1	1
363	мир и	1	1
364	имеет в	1	1
365	часть этого	1	1
366	ясно и	1	1
367	на руку	1	1
368	здесь сам	1	1
369	к чему	1	1
370	животных и	2	1
371	что так	1	1
372	думать что	3	1
373	то и	9	1
374	нами в	1	1
375	ее как	1	1
376	дальше и	1	1
377	но на	2	1
378	например как	1	1
379	не следует	1	1
380	выражается в	2	1
381	красный цвет	2	1
382	в нашей	2	1
383	всех этих	2	1
384	есть та	1	1
385	разве в	1	1
386	не как	3	1
387	том чтобы	1	1
388	и связанные	1	1
389	предмет и	1	1
390	но вместе	2	1
391	когда с	1	1
392	из него	1	1
393	подобно тому	4	1
394	никому не	1	1
395	дом и	1	1
396	в нее	4	1
397	одно и	2	1
398	и может	3	1
399	им как	1	1
400	чем состоит	2	1
401	них не	3	1
402	на все	3	1
403	на каком	1	1
404	или наконец	1	1
405	и которые	1	1
406	может стать	2	1
407	то все	4	1
408	он есть	1	1
409	того места	1	1
410	известным образом	1	1
411	этом мы	1	1
412	в них	5	1
413	о которых	3	1
414	животных так	1	1
415	они между	1	1
416	на друга	1	1
417	и уже	5	1
418	есть явление	3	1
419	перестает быть	2	1
420	легче всего	1	1
421	б не	3	1
422	духи но	1	1
423	в развитии	1	1
424	мы до	1	1
425	такой же	4	1
426	и тогда	3	1
427	так ясно	1	1
428	в царстве	1	1
429	новое к	1	1
430	лошадей и	1	1
431	или вообще	1	1
432	что была	1	1
433	или точнее	1	1
434	но сила	1	1
435	с развитием	1	1
436	представить себе	1	1
437	что дело	1	1
438	в котором	4	1
439	должны были	1	1
440	весьма сходные	1	1
441	он представляется	2	1
442	не будем	1	1
443	друг другу	1	1
444	и эти	1	1
445	действительно есть	1	1
446	не должно	2	1
447	того кто	3	1
448	сам он	1	1
449	тому что	2	1
450	это его	1	1
451	а от	3	1
452	что происходит	1	1
453	чем перейти	1	1
454	и другое	4	1
455	в то	6	1
456	только частное	1	1
457	это дает	1	1
458	тогда когда	10	1
459	и имеет	1	1
460	можем предположить	1	1
461	найти в	1	1
462	именно с	1	1
463	находятся в	1	1
464	близки к	2	1
465	два различных	1	1
466	к ней	2	1
467	можно сказать	1	1
468	есть такой	1	1
469	это слово	1	1
470	мы бы	2	1
471	своей цели	1	1
472	до того	1	1
473	отсюда понятно	1	1
474	доказать что	1	1
475	мы и	1	1
476	однако это	1	1
477	не потому	1	1
478	одним из	1	1
479	очень часто	1	1
480	являются уже	1	1
481	когда мы	2	1
482	и заставляет	1	1
483	сравнительно с	4	1
484	и другой	1	1
485	него по	1	1
486	его за	1	1
487	должны быть	4	1
488	к тому	1	1
489	представляют для	1	1
490	их происхождения	1	1
491	что при	1	1
492	как новое	1	1
493	где он	1	1
494	ничего общего	1	1
495	на предмет	2	1
496	с образом	1	1
497	и это	2	1
498	как не	3	1
499	на другой	2	1
500	только при	1	1
501	то время	4	1
502	как с	1	1
503	на нее	1	1
504	не всякий	1	1
505	во второй	1	1
506	это только	1	1
507	наше внимание	1	1
508	не за	1	1
509	между собой	1	1
510	по мере	5	1
511	предметам и	1	1
512	с ним	5	1
513	все его	1	1
514	а к	2	1
515	можно бы	2	1
516	слова а	3	1
517	от животного	1	1
518	то они	1	1
519	внимание на	2	1
520	и весь	2	1
521	одного из	1	1
522	мог бы	3	1
523	на что	1	1
524	можно заметить	3	1
525	этих двух	1	1
526	на следующее	1	1
527	образом мы	2	1
528	нас в	2	1
529	пространственных представлений	1	1
530	и легче	1	1
531	которые мы	3	1
532	мы ни	1	1
533	бы в	2	1
534	же процесс	1	1
535	тем более	1	1
536	современным человеком	1	1
537	и следовательно	2	1
538	его силы	1	1
539	как вообще	2	1
540	этих и	1	1
541	предмета и	4	1
542	но так	1	1
543	один из	2	1
544	но с	1	1
545	что только	2	1
546	человека в	3	1
547	тот же	5	1
548	могло быть	1	1
549	к их	1	1
550	и так	1	1
551	по мнению	1	1
552	а только	8	1
553	б мы	1	1
554	не можем	6	1
555	и сказать	1	1
556	в большинстве	1	1
557	только на	1	1
558	большинстве случаев	1	1
559	одного предмета	1	1
560	какую они	1	1
561	он имеет	1	1
562	очевидно что	3	1
563	одно из	3	1
564	пока не	1	1
565	цели и	1	1
566	с животным	1	1
567	по одним	1	1
568	не для	1	1
569	друг друга	2	1
570	заметить что	6	1
571	и вместе	4	1
572	они становятся	1	1
573	и делать	2	1
574	перейти к	1	1
575	имеет только	1	1
576	со стороны	3	1
577	на ее	1	1
578	не один	1	1
579	этом как	1	1
580	нельзя сказать	1	1
581	именно в	1	1
582	по своим	1	1
583	к которому	2	1
584	а с	2	1
585	иначе мы	1	1
586	если мы	3	1
587	однако что	1	1
588	происходит при	1	1
589	и затем	2	1
590	что не	5	1
591	разумеется мы	1	1
592	прежде всего	7	1
593	связано с	2	1
594	только по	3	1
595	притом не	1	1
596	не было	6	1
597	которые не	3	1
598	ничем не	2	1
599	зависит от	2	1
600	именно так	1	1
601	если этот	1	1
602	понятие о	1	1
603	для человека	1	1
604	могут служить	1	1
605	от животных	1	1
606	под влиянием	8	1
607	для чего	1	1
608	есть одно	1	1
609	виде в	1	1
610	мог быть	1	1
611	уже давно	1	1
612	не исключительно	1	1
613	даже при	2	1
614	на который	1	1
615	два вопроса	1	1
616	есть следствие	1	1
617	значение мы	1	1
618	или по	2	1
619	не удается	1	1
620	например если	1	1
621	не знал	1	1
622	что за	2	1
623	на тот	1	1
624	на которое	1	1
625	тому как	4	1
626	что же	1	1
627	а потом	1	1
628	второй более	1	1
629	быть только	2	1
630	ли эта	1	1
631	близких к	1	1
632	кто такой	1	1
633	а вернее	1	1
634	в мертвых	1	1
635	происходит с	1	1
636	как предмет	1	1
637	я от	1	1
638	от нас	1	1
639	мере того	4	1
640	в более	1	1
641	основаны на	1	1
642	жизни и	1	1
643	не представляет	1	1
644	или нет	3	1
645	которое можно	1	1
646	и ни	1	1
647	в большей	1	1
648	на одно	1	1
649	или не	5	1
650	бы на	1	1
651	но если	2	1
652	к ее	1	1
653	здесь только	1	1
654	нем самом	1	1
655	иначе чем	1	1
656	теперь он	1	1
657	две стороны	1	1
658	живые существа	1	1
659	только как	6	1
660	это легко	1	1
661	легко заметить	1	1
662	но эти	2	1
663	это так	1	1
664	что вообще	2	1
665	в своих	1	1
666	везде где	1	1
667	по поводу	6	1
668	тем самым	4	1
669	который не	1	1
670	им и	1	1
671	как на	3	1
672	они не	4	1
