N	3gram	Vygotskiy__6	Istorich
1	с другой стороны	2	8
2	с одной стороны	1	7
3	в этом случае	2	6
4	в том что	19	5
5	до сих пор	3	4
6	не только в	1	4
7	о том как	1	3
8	вместе с тем	2	3
9	в данном случае	1	3
10	то время как	5	3
11	но так как	1	3
12	мы видели что	3	3
13	в то время	6	3
14	не может быть	2	3
15	потому что он	4	2
16	том что в	1	2
17	на первый план	1	2
18	мы можем установить	1	2
19	только то что	2	2
20	точно так же	1	2
21	сих пор мы	1	2
22	по отношению к	10	2
23	после того как	1	2
24	можем установить что	1	2
25	можно было бы	5	2
26	как и в	1	2
27	что и в	1	2
28	как мы видели	4	2
29	была сделана попытка	1	1
30	что иное как	1	1
31	мы видим в	2	1
32	если таким образом	1	1
33	в меньшей мере	2	1
34	в том числе	1	1
35	и в меньшей	2	1
36	таким образом оказывается	1	1
37	же как и	1	1
38	из которых одна	1	1
39	то и другое	1	1
40	и не может	2	1
41	в зависимости от	5	1
42	что все эти	2	1
43	иначе обстоит дело	1	1
44	по аналогии с	1	1
45	с тем что	2	1
46	том числе и	1	1
47	кроме того что	1	1
48	на этот вопрос	2	1
49	с этой точки	1	1
50	и то что	2	1
51	на этой стадии	2	1
52	так же как	6	1
53	не потому что	1	1
54	можем заключить что	1	1
55	чтобы ответить на	1	1
56	образом мы можем	1	1
57	обстоит дело с	1	1
58	на первых порах	2	1
59	но вместе с	1	1
60	это не значит	1	1
61	в этом направлении	1	1
62	как бы в	1	1
63	в том смысле	2	1
64	состоят в том	1	1
65	этой точки зрения	1	1
66	есть не что	1	1
67	надо сказать что	1	1
68	независимо от того	2	1
69	от того что	6	1
70	таким образом мы	2	1
71	том смысле что	2	1
72	ней таким образом	1	1
73	и тем самым	5	1
74	к выводу что	1	1
75	подобно тому как	1	1
76	это приводит нас	1	1
77	можно сказать что	6	1
78	на то что	4	1
79	не значит что	1	1
80	не что иное	1	1
81	первый план выдвигается	1	1
82	так как по	1	1
83	тем не менее	1	1
84	друг с другом	5	1
85	для того чтобы	8	1
86	развития начиная от	1	1
87	смысле этого слова	1	1
88	как бы он	1	1
89	знаем что в	2	1
