N	2gram	Bakhtin_Pr_4	FransuaR
1	и в	46	49
2	то есть	40	32
3	прежде всего	9	19
4	в его	9	18
5	и на	11	17
6	не только	14	17
7	и его	6	17
8	в этом	16	15
9	рабле в	1	15
10	и не	27	15
11	в них	1	13
12	в эпоху	1	13
13	только в	6	13
14	но и	12	13
15	во время	1	12
16	как и	12	11
17	и т.п	14	11
18	как бы	19	11
19	в этой	3	10
20	смех и	2	10
21	вовсе не	9	10
22	в средние	1	9
23	в нем	17	9
24	для него	2	9
25	и др	1	9
26	все это	6	9
27	в романе	6	9
28	в сущности	7	8
29	отношение к	3	8
30	средние века	1	8
31	то же	6	7
32	смех не	1	7
33	все же	4	7
34	все эти	4	7
35	таким образом	4	7
36	как мы	12	7
37	один из	1	7
38	не может	19	7
39	о мире	1	7
40	жизни и	5	7
41	мы уже	3	6
42	именно в	1	6
43	во всех	5	6
44	смех как	1	6
45	с их	1	6
46	смеха в	1	6
47	так и	4	6
48	и с	7	6
49	времени и	2	6
50	рядом с	5	6
51	точки зрения	11	6
52	но он	3	6
53	в то	5	6
54	же время	5	6
55	в себя	4	6
56	у рабле	2	6
57	в литературе	1	6
58	и обновления	1	6
59	то что	4	6
60	здесь в	2	6
61	так как	5	6
62	сказать что	2	6
63	с точки	9	5
64	с его	5	5
65	из этих	3	5
66	но не	4	5
67	в своем	3	5
68	при этом	5	5
69	в своей	3	5
70	никогда не	6	5
71	роль в	1	5
72	уже в	4	5
73	может быть	23	5
74	и потому	1	5
75	и смерти	1	5
76	отношения к	2	4
77	и до	3	4
78	и к	9	4
79	но в	6	4
80	в себе	7	4
81	но все	2	4
82	лишь в	2	4
83	в жизни	5	4
84	в этих	4	4
85	с ним	2	4
86	и смех	1	4
87	одна из	2	4
88	в области	1	4
89	характер и	1	4
90	с другой	3	4
91	и во	3	4
92	в известной	2	4
93	мы находим	5	4
94	а в	2	4
95	тем что	3	4
96	в форме	1	4
97	до сих	8	4
98	не было	2	4
99	там где	2	4
100	благодаря этому	1	4
101	и о	3	4
102	сих пор	8	4
103	том что	4	4
104	в духе	2	4
105	в свое	2	4
106	в своих	1	4
107	значение в	2	4
108	как на	1	4
109	также и	3	3
110	человека и	3	3
111	в самом	9	3
112	место в	1	3
113	меньшей степени	2	3
114	не был	1	3
115	точка зрения	1	3
116	менее всего	1	3
117	он пишет	1	3
118	духа и	1	3
119	раз в	2	3
120	да и	4	3
121	но именно	3	3
122	но прежде	1	3
123	и вот	1	3
124	свое время	2	3
125	в плане	1	3
126	карнавального типа	2	3
127	можно было	2	3
128	а затем	1	3
129	на все	2	3
130	и других	4	3
131	было бы	3	3
132	ни в	6	3
133	далеко не	3	3
134	несмотря на	1	3
135	это ощущение	1	3
136	во всем	4	3
137	в одном	11	3
138	их в	3	3
139	и под	1	3
140	даже в	1	3
141	но они	1	3
142	xix веке	1	3
143	к этим	1	3
144	только с	1	3
145	и это	3	3
146	с ее	3	3
147	в ее	1	3
148	в собственном	1	3
149	так в	2	3
150	в xix	1	3
151	в последующих	3	3
152	связанных с	1	3
153	известной мере	1	3
154	и вообще	1	3
155	но здесь	3	3
156	в виду	4	3
157	о том	5	3
158	смены и	2	3
159	в значительной	1	3
160	к нему	5	3
161	наконец в	1	3
162	века и	1	3
163	смех в	3	3
164	большей или	2	3
165	образов и	2	3
166	что он	6	3
167	с одной	1	3
168	не дает	2	3
169	и особенно	1	3
170	или меньшей	2	3
171	что для	1	3
172	превращается в	4	3
173	одной стороны	1	3
174	например у	2	3
175	в книге	1	3
176	его творчества	3	3
177	и перед	1	3
178	но эти	4	3
179	и все	9	3
180	в большей	2	3
181	в том	9	3
182	жизни в	1	3
183	другой стороны	3	3
184	традиция эта	1	3
185	одним из	3	2
186	мы здесь	2	2
187	на самом	1	2
188	смех это	1	2
189	перед лицом	1	2
190	по преимуществу	1	2
191	в какой-то	1	2
192	собственном смысле	1	2
193	видеть в	1	2
194	на материале	1	2
195	со смертью	1	2
196	он как	2	2
197	в ней	1	2
198	литературы и	1	2
199	еще не	7	2
200	себе и	3	2
201	за пределы	5	2
202	в произведениях	2	2
203	как к	1	2
204	ограниченным и	1	2
205	целый ряд	2	2
206	та же	1	2
207	есть для	1	2
208	в нашем	1	2
209	учение о	1	2
210	отчасти и	2	2
211	имеем в	3	2
212	на то	3	2
213	мы наблюдаем	1	2
214	на его	1	2
215	на площади	5	2
216	и еще	1	2
217	значительной степени	1	2
218	в мире	3	2
219	на этой	1	2
220	в художественном	2	2
221	должен был	1	2
222	речь и	2	2
223	автора и	2	2
224	по поводу	1	2
225	не во	1	2
226	затем и	1	2
227	в отношении	3	2
228	и без	1	2
229	в их	4	2
230	жизнь и	3	2
231	на фоне	6	2
232	в условиях	3	2
233	нельзя понять	1	2
234	точку зрения	1	2
235	что в	4	2
236	в устах	1	2
237	диалога в	3	2
238	вплоть до	1	2
239	того как	2	2
240	весь роман	1	2
241	того чтобы	1	2
242	ничего не	2	2
243	в самой	5	2
244	к ней	2	2
245	связи с	1	2
246	могут быть	2	2
247	в одну	1	2
248	здесь не	4	2
249	без всякого	2	2
250	в пределах	10	2
251	особенно в	5	2
252	еще в	1	2
253	по сравнению	1	2
254	связанная с	1	2
255	в произведении	2	2
256	и т.д	3	2
257	в другом	2	2
258	произведение это	1	2
259	можно сказать	4	2
260	смертью и	1	2
261	и следовательно	2	2
262	в формах	3	2
263	проникнуть в	1	2
264	всяком случае	1	2
265	здесь с	2	2
266	именно на	1	2
267	со всеми	1	2
268	есть в	6	2
269	характерно что	1	2
270	никто не	1	2
271	в конце	3	2
272	мы можем	4	2
273	у него	5	2
274	даже и	1	2
275	эти явления	3	2
276	и даже	3	2
277	эпоху возрождения	1	2
278	нельзя сказать	1	2
279	связано с	1	2
280	смысла и	1	2
281	линии развития	1	2
282	до конца	4	2
283	дух и	1	2
284	человек в	1	2
285	в связи	1	2
286	вместе с	2	2
287	так же	3	2
288	в него	6	2
289	сравнению с	1	2
290	в тех	1	2
291	вокруг себя	1	2
292	по существу	3	2
293	для понимания	2	2
294	мы сказали	3	2
295	эти два	1	2
296	хоть раз	1	2
297	но это	6	2
298	в самые	1	2
299	пределах одной	1	2
300	сознания и	2	2
301	еще раз	1	2
302	хотя и	6	2
303	лишь как	2	2
304	и другие	3	2
305	очень хорошо	1	2
306	французский язык	1	2
307	совершенно не	4	2
308	из своей	1	2
309	и эта	1	2
