1	в том что	6	11
2	так или иначе	1	8
3	в отличие от	3	5
4	в то же	8	5
5	то же время	8	5
6	в связи с	7	4
7	не только в	1	4
8	в конечном счете	1	4
9	и прежде всего	2	3
10	при этом как	1	3
11	в русской литературе	1	3
12	не сводится к	1	3
13	в этом отношении	1	2
14	с одной стороны	3	2
15	дело в том	1	2
16	не говоря уже	1	2
17	с точки зрения	13	2
18	одним из наиболее	1	2
19	тем не менее	1	2
20	во всяком случае	2	2
21	по отношению к	8	2
22	о том что	3	2
23	чуть ли не	1	2
24	и тем более	1	1
25	говоря уже о	1	1
26	в том числе	1	1
27	а с другой	1	1
28	тот или иной	1	1
29	а как бы	1	1
30	быть не может	1	1
31	в равной степени	1	1
32	то ни было	4	1
33	не нуждается в	1	1
34	лишь в той	1	1
35	и тем же	2	1
36	в этом качестве	1	1
37	с самого начала	5	1
38	может быть от	1	1
39	том что не	1	1
40	однако и здесь	1	1
41	мы никогда не	2	1
42	здесь как и	1	1
43	том что он	2	1
44	в отношении к	4	1
45	какой бы то	2	1
46	в зависимости от	2	1
47	одного и того	4	1
48	в значительной степени	2	1
49	по крайней мере	2	1
50	в этом и	1	1
51	не может быть	10	1
52	все более и	2	1
53	к тому же	2	1
54	в соответствии с	1	1
55	того же слова	3	1
56	и того же	4	1
57	в сущности только	1	1
58	в основе всех	1	1
59	для него в	1	1
60	текста но и	1	1
61	на самом деле	4	1
62	в самом деле	5	1
63	в свою очередь	5	1
64	в этом последнем	2	1
65	только при условии	1	1
66	но все же	1	1
67	на том что	1	1
68	как и всякое	1	1
69	в другом месте	1	1
70	более и более	2	1
71	бы то ни	4	1
72	в последнее время	1	1
73	с другой стороны	1	1
74	а не в	2	1
75	на то что	2	1
76	но в то	5	1
77	жизни и в	1	1
78	внутреннего и внешнего	1	1
79	в большинстве случаев	5	1
80	как мы знаем	1	1
81	до сих пор	3	1
82	одним и тем	2	1
