N	2gram	Vygotskiy__1	Dialekti
1	и не	9	30
2	по себе	5	25
3	и т	1	21
4	т д	1	19
5	и в	23	18
6	точки зрения	26	17
7	ничего не	3	17
8	может быть	14	17
9	в нем	1	16
10	ни в	4	15
11	не имеет	2	15
12	так что	1	15
13	потому что	6	14
14	значит что	1	14
15	а не	3	14
16	не только	16	13
17	и даже	2	13
18	то что	17	13
19	что в	14	13
20	в этом	17	12
21	было бы	4	12
22	с точки	18	12
23	если бы	5	12
24	и что	5	12
25	не может	12	12
26	что это	3	11
27	учение о	3	11
28	в себе	6	11
29	что он	7	11
30	так как	7	11
31	как бы	11	11
32	это значит	1	11
33	все это	6	11
34	то же	8	10
35	несмотря на	2	10
36	прежде всего	10	10
37	сказать что	11	10
38	и то	3	9
39	отнюдь не	1	9
40	так и	5	9
41	это не	1	9
42	том что	21	9
43	никогда не	2	9
44	в том	24	9
45	сама по	1	8
46	ясно что	2	8
47	в каком	3	8
48	совершенно не	1	8
49	также и	1	7
50	и как	5	7
51	то в	1	7
52	что она	4	7
53	что не	1	7
54	той или	1	7
55	не существует	1	7
56	мы находим	3	7
57	вовсе не	3	7
58	не просто	1	7
59	но и	14	7
60	сам по	3	6
61	его не	3	6
62	хотя бы	4	6
63	в чем	4	6
64	не то	1	6
65	но в	5	6
66	с другой	10	6
67	и вот	2	6
68	не в	4	6
69	она не	3	6
70	в то	7	6
71	никак не	1	6
72	можно сказать	5	6
73	не было	1	6
74	науки и	1	5
75	говорить о	2	5
76	я не	3	5
77	в своем	3	5
78	все же	3	5
79	в противоположность	2	5
80	на то	5	5
81	и с	9	5
82	что оно	3	5
83	и мы	3	5
84	в этих	2	5
85	но если	1	5
86	в отношении	10	5
87	в виду	1	5
88	в дальнейшем	1	5
89	можно было	3	5
90	не с	2	5
91	мы должны	5	5
92	само по	1	5
93	и пр	2	5
94	есть и	1	5
95	об отношении	12	5
96	а в	2	5
97	мы говорим	1	4
98	почти всегда	2	4
99	то это	1	4
100	как он	3	4
101	одно и	2	4
102	тут не	1	4
103	об этом	3	4
104	как таковой	2	4
105	нисколько не	1	4
106	по крайней	1	4
107	и более	5	4
108	что эта	2	4
109	наука и	1	4
110	только и	1	4
111	же время	2	4
112	к тому	4	4
113	как мы	5	4
114	не могу	3	4
115	только то	1	4
116	о том	6	4
117	крайней мере	1	4
118	мы видим	4	4
119	но не	4	4
120	с какой	1	4
121	в котором	4	4
122	в конце	2	4
123	мы можем	6	4
124	как раз	4	4
125	больше того	2	4
126	как это	2	4
127	хотя и	2	4
128	или другой	1	4
129	так же	16	4
130	другой стороны	9	4
131	во всяком	3	4
132	отношения к	3	3
133	самом деле	3	3
134	действительности и	1	3
135	есть не	2	3
136	в ней	1	3
137	мысли и	6	3
138	на самом	1	3
139	что они	3	3
140	если она	1	3
141	стороны и	1	3
142	говорит что	4	3
143	от этого	2	3
144	но эта	1	3
145	в самом	7	3
146	та же	1	3
147	он не	5	3
148	которой не	1	3
149	всех этих	2	3
150	и еще	1	3
151	то как	1	3
152	содержит в	1	3
153	но все	2	3
154	этом смысле	1	3
155	в них	2	3
156	всегда и	3	3
157	должно быть	2	3
158	в их	3	3
159	что я	1	3
160	точку зрения	2	3
161	друг другу	3	3
162	даже в	2	3
163	тому что	5	3
164	вплоть до	1	3
165	что наука	1	3
166	в основе	8	3
167	в сознании	1	3
168	только с	1	3
169	могут быть	3	3
170	указывает на	2	3
171	стороны не	1	3
172	сознания и	3	3
173	и та	1	3
174	нуждается в	2	3
175	что и	1	3
176	может иметь	1	3
177	один из	2	3
178	но с	1	3
179	только в	6	3
180	но что	1	3
181	или иной	1	3
182	и из	1	3
183	что для	5	3
184	по направлению	1	3
185	ничем не	1	3
186	и потому	2	3
187	нет еще	1	3
188	в данном	2	3
189	что же	1	3
190	в его	14	3
191	не является	9	3
192	и все	5	3
193	у них	1	3
194	бы в	5	3
195	конце концов	1	3
196	только что	4	3
197	отношении к	1	3
198	жизни и	2	3
199	гораздо более	1	3
200	кто его	1	2
201	же как	6	2
202	он всегда	1	2
203	и больше	1	2
204	что если	2	2
205	вопрос о	7	2
206	время как	4	2
207	оно есть	2	2
208	мы и	3	2
209	и говорить	1	2
210	быть в	1	2
211	качестве примера	1	2
212	говоря не	1	2
213	как таковая	2	2
214	друг к	1	2
215	из этих	3	2
216	себе и	2	2
217	что именно	3	2
218	с этим	6	2
219	что как	2	2
220	этой стороны	1	2
221	что касается	1	2
222	просто как	1	2
223	не свойственна	1	2
224	бы и	2	2
225	образом и	3	2
226	все эти	4	2
227	тоже не	1	2
228	содержат в	1	2
229	связанные с	1	2
230	если для	1	2
231	в первую	3	2
232	в виде	2	2
233	на этом	2	2
234	является не	1	2
235	могла бы	1	2
236	к другу	2	2
237	с другими	2	2
238	с этой	6	2
239	как и	14	2
240	для чего	1	2
241	до сих	4	2
242	со всей	4	2
243	и при	2	2
244	в своей	4	2
245	то он	1	2
246	всяком случае	3	2
247	почти не	1	2
248	во всем	3	2
249	в которых	3	2
250	и от	3	2
251	и осмысления	1	2
252	того кто	2	2
253	раз и	1	2
254	не менее	1	2
255	как о	1	2
256	мысли в	5	2
257	в какую-то	1	2
258	к ним	1	2
259	учения о	6	2
260	бы все	1	2
261	заметить что	2	2
262	и является	1	2
263	из того	5	2
264	этом отношении	4	2
265	как только	1	2
266	отличается от	1	2
267	и это	3	2
268	о которых	1	2
269	как не	1	2
270	как с	1	2
271	в другом	7	2
272	речь как	3	2
273	по сравнению	6	2
274	существенно не	2	2
275	для этого	5	2
276	по мере	4	2
277	но к	1	2
278	на точку	1	2
279	эти два	1	2
280	для того	15	2
281	вслед за	2	2
282	и следовательно	3	2
283	о своих	1	2
284	того что	15	2
285	в современной	2	2
286	чем он	2	2
287	мы увидим	1	2
288	с одной	8	2
289	в качестве	9	2
290	уже не	2	2
291	и у	1	2
292	если мы	2	2
293	то и	3	2
294	только тогда	2	2
295	из них	1	2
296	для него	2	2
297	ее на	4	2
298	именно как	1	2
299	со стороны	1	2
300	что человек	1	2
301	именно в	6	2
302	с той	2	2
303	стать на	1	2
304	а с	4	2
305	с ней	2	2
306	только как	1	2
307	о чем	2	2
308	если это	2	2
309	стороны в	1	2
310	в частности	2	2
311	или по	1	2
312	как в	4	2
313	одной стороны	9	2
314	сравнению с	5	2
315	еще не	1	2
316	как например	1	2
317	такой же	3	2
318	сих пор	4	2
319	она ни	1	2
320	она должна	4	2
321	и для	1	2
322	тем более	5	2
323	не будучи	1	2
324	ни к	1	2
325	и сейчас	1	2
326	что даже	1	2
327	точно так	1	2
328	как результат	1	2
329	я могу	1	2
330	к этому	4	2
331	этой точки	1	2
332	которая не	1	2
333	и наиболее	2	1
334	как известно	3	1
335	таковы в	1	1
336	не иначе	1	1
337	речь идет	2	1
338	например в	1	1
339	не остается	3	1
340	и без	1	1
341	она ничего	1	1
342	при чтении	1	1
343	показаться что	1	1
344	бы для	1	1
345	показать что	2	1
346	чего не	1	1
347	и до	2	1
348	что эти	2	1
349	зрения той	1	1
350	чем именно	1	1
351	той же	2	1
352	им самим	1	1
353	вскрыть и	1	1
354	учения об	1	1
355	мы не	7	1
356	не содержат	1	1
357	связаны между	1	1
358	бы что	2	1
359	из этого	5	1
360	только благодаря	1	1
361	он как	2	1
362	его только	1	1
363	основания и	1	1
364	почти исключительно	2	1
365	вместо этого	1	1
366	но даже	1	1
367	самый термин	1	1
368	же что	1	1
369	виде но	1	1
370	частный случай	1	1
371	себе что	1	1
372	и реальным	1	1
373	разумеется не	1	1
374	привести нас	3	1
375	столько же	1	1
376	на их	2	1
377	столь же	6	1
378	в различных	1	1
379	бы мы	1	1
380	во всех	3	1
381	такого что	1	1
382	с реальной	1	1
383	во внешнем	1	1
384	в ее	2	1
385	все больше	1	1
386	мы будем	1	1
387	с самой	1	1
388	в сторону	1	1
389	не говорят	1	1
390	всякую возможность	1	1
391	мы сейчас	1	1
392	друг от	3	1
393	один и	1	1
394	которые могли	1	1
395	чем же	1	1
396	его на	2	1
397	только ее	1	1
398	мы имели	1	1
399	что ее	1	1
400	итак в	1	1
401	что нет	1	1
402	когда он	2	1
403	сознания в	2	1
404	могли бы	6	1
405	я должен	1	1
406	и наконец	2	1
407	говорит об	1	1
408	его к	1	1
409	и к	4	1
410	но просто	1	1
411	становится все	1	1
412	понятие которое	1	1
413	этой теории	1	1
414	и говорит	1	1
415	еще на	3	1
416	ней и	1	1
