N	4gram	Vygotskiy__4	KulturaY
1	в том что он	1	3
2	состоит в том что	3	3
3	одного и того же	5	2
4	а с другой стороны	1	2
5	заключается в том что	13	2
6	одно и то же	6	1
7	и во многих других	1	1
8	является то обстоятельство что	1	1
9	убеждает нас в том	2	1
10	точно так же как	1	1
11	можно было бы сказать	1	1
12	свидетельствуют о том что	1	1
13	оно заключается в том	1	1
14	не что иное как	1	1
15	можно было бы назвать	2	1
16	в том случае если	1	1
17	что с точки зрения	1	1
18	но во всяком случае	1	1
19	с этой точки зрения	4	1
20	которую можно было бы	2	1
21	в собственном смысле слова	1	1
22	также и тогда когда	1	1
23	в том смысле что	1	1
24	стадию в историческом развитии	1	1
25	нас в том что	2	1
26	и то же слово	3	1
27	что они разумеют под	1	1
28	в том что на	1	1
