N	2gram	Bakhtin_Fr_5	Analitik
1	в качестве	2	31
2	может быть	2	29
3	в том	10	27
4	не может	5	22
5	и не	15	21
6	в частности	1	19
7	и в	45	18
8	но и	10	17
9	а не	4	17
10	не только	14	15
11	не в	7	14
12	в этом	14	13
13	как и	10	13
14	в его	13	13
15	при этом	2	12
16	том что	7	12
17	в себе	1	11
18	то есть	25	11
19	но не	4	10
20	то же	11	9
21	в то	11	9
22	а в	4	9
23	есть не	1	8
24	в мире	1	8
25	но в	14	8
26	нуждается в	3	8
27	в той	1	8
28	к тому	2	7
29	этого слова	1	7
30	в сущности	4	6
31	по отношению	1	6
32	отличие от	2	6
33	в самом	4	6
34	это не	3	6
35	далеко не	1	6
36	точки зрения	4	6
37	в своей	3	6
38	в отличие	2	6
39	в основе	4	6
40	той или	1	6
41	должен быть	2	6
42	в себя	5	6
43	времени и	1	6
44	же время	9	6
45	только в	4	6
46	себя в	1	6
47	то что	2	6
48	или иной	1	6
49	прежде всего	10	6
50	в их	4	5
51	что иное	1	5
52	и на	5	5
53	иное как	1	5
54	и как	5	5
55	в произведении	1	5
56	в целом	2	5
57	в этой	6	5
58	лишь в	2	5
59	и его	13	5
60	о том	4	5
61	и того	1	5
62	между тем	2	5
63	и т.п	16	5
64	как бы	12	5
65	отношению к	1	5
66	что в	12	5
67	того же	3	4
68	не что	1	4
69	целого в	1	4
70	столь же	1	4
71	более чем	1	4
72	все же	2	4
73	сознания в	1	4
74	тому же	4	4
75	с точки	2	4
76	и более	1	4
77	в области	1	4
78	ни в	3	4
79	так и	6	4
80	с ним	5	4
81	в другом	3	4
82	на вопрос	1	4
83	в конечном	1	4
84	того что	3	4
85	конечном счете	1	4
86	для того	6	4
87	именно в	3	4
88	себя и	2	4
89	во времени	2	4
90	вместе с	3	4
91	истории литературы	1	4
92	одним из	5	3
93	и есть	2	3
94	это всегда	1	3
95	в полной	1	3
96	если в	2	3
97	в наиболее	2	3
98	в рамках	1	3
99	и к	5	3
100	как он	3	3
101	в нем	10	3
102	он не	6	3
103	таким образом	8	3
104	не будет	1	3
105	полной мере	1	3
106	даже в	2	3
107	смысл и	1	3
108	в ходе	1	3
109	в котором	1	3
110	своего рода	4	3
111	того чтобы	6	3
112	о нем	1	3
113	в таком	1	3
114	как будто	1	3
115	не могут	2	3
116	в состав	1	3
117	если бы	1	3
118	а также	4	3
119	к нему	2	3
120	с его	7	3
121	еще не	1	3
122	что и	7	3
123	не случайно	1	3
124	а именно	2	3
125	что не	1	3
126	более того	1	3
127	которая в	1	3
128	и одновременно	3	3
129	и все	7	3
130	хотя бы	2	3
131	что он	6	3
132	том числе	4	3
133	не остается	1	2
134	самом деле	5	2
135	на самом	5	2
136	он может	1	2
137	также и	7	2
138	той же	4	2
139	а как	1	2
140	данном случае	2	2
141	не все	1	2
142	не просто	1	2
143	нет и	2	2
144	за пределы	1	2
145	в акте	5	2
146	то в	1	2
147	все эти	5	2
148	бы не	1	2
149	из этих	3	2
150	и до	2	2
151	на его	1	2
152	свидетельствует о	1	2
153	смертью в	2	2
154	и по	1	2
155	на этом	5	2
156	и с	10	2
157	самим собой	1	2
158	на все	2	2
159	из них	1	2
160	вовсе не	8	2
161	так как	6	2
162	несмотря на	2	2
163	жизни но	1	2
164	такой же	4	2
165	одного и	1	2
166	для него	3	2
167	отрыве от	2	2
168	не столько	2	2
169	только для	2	2
170	которые в	1	2
171	для этого	1	2
172	тогда когда	1	2
173	в эпизоде	9	2
174	в процессе	1	2
175	никогда не	1	2
176	в коем	1	2
177	и является	1	2
178	потому что	7	2
179	же самое	2	2
180	как мы	8	2
181	роль в	2	2
182	и о	4	2
183	ни одно	1	2
184	здесь не	6	2
185	говорит и	2	2
186	в пределах	2	2
187	и сам	1	2
188	еще в	2	2
189	основе своей	1	2
190	но к	1	2
191	и та	2	2
192	можно сказать	2	2
193	один из	2	2
194	в отрыве	2	2
195	в двух	1	2
196	ли он	2	2
197	коем случае	1	2
198	оказывается в	1	2
199	есть чисто	1	2
200	с позиций	1	2
201	в начале	2	2
202	его и	1	2
203	себе в	1	2
204	при всей	1	2
205	не о	1	2
206	случае не	1	2
207	этом отношении	5	2
208	было бы	2	2
209	мира в	1	2
210	на фоне	2	2
211	и потому	1	2
212	в присутствии	1	2
213	жизни прежде	1	2
214	в данном	2	2
215	произведение в	2	2
216	тем более	1	2
217	мире и	1	2
218	понимать как	1	2
219	культуры в	1	2
220	в свое	1	2
221	то на	1	1
222	неотделима от	1	1
223	например в	5	1
224	мысли или	1	1
225	что произведение	1	1
226	целое как	1	1
227	сам автор	1	1
228	не имеют	1	1
229	в какой-то	1	1
230	все те	1	1
231	и больше	2	1
232	в году	3	1
233	по его	1	1
234	мы уже	4	1
235	и была	1	1
236	мы не	4	1
237	со смертью	1	1
238	он как	1	1
239	за несколько	1	1
240	принадлежит к	1	1
241	как я	1	1
242	здесь как	4	1
243	в ней	8	1
244	свою очередь	1	1
245	над ним	1	1
246	по этому	1	1
247	он был	7	1
248	за столом	1	1
249	в различных	2	1
250	в чем	2	1
251	служит для	1	1
252	художественном творчестве	1	1
253	во всех	13	1
254	тем как	1	1
255	и всего	1	1
256	какой-то степени	1	1
257	они имеют	1	1
258	но как	1	1
259	в сторону	2	1
260	это произведение	1	1
261	всех участников	1	1
262	только тогда	1	1
263	же деле	1	1
264	течение всего	1	1
265	независимо от	2	1
266	его на	1	1
267	как в	3	1
268	о жизни	1	1
269	это единство	1	1
270	есть в	3	1
271	этот аспект	1	1
272	и той	1	1
273	и наконец	2	1
274	та же	1	1
275	что это	2	1
276	часть мира	1	1
277	он в	2	1
278	при приближении	1	1
279	романа но	1	1
280	но его	3	1
281	не обходится	1	1
282	времена и	1	1
283	творца и	1	1
284	которые обычно	1	1
285	здесь имеются	1	1
286	всех этих	6	1
287	которая является	1	1
288	первой части	4	1
289	в виде	1	1
290	не как	1	1
291	из него	1	1
292	через край	1	1
293	ни был	1	1
294	в основу	1	1
295	но все	1	1
296	взаимодействие с	1	1
297	а затем	1	1
298	что все	2	1
299	и внутренняя	1	1
300	в будущее	2	1
301	его в	5	1
302	полноте и	1	1
303	с вопросом	1	1
304	из первых	1	1
305	смерть и	2	1
306	от процесса	1	1
307	этом мы	1	1
308	для них	2	1
309	в них	6	1
310	с тем	2	1
311	одна и	1	1
312	он и	3	1
313	между собою	4	1
314	только во	1	1
315	сосредоточиться на	1	1
316	во время	12	1
317	и при	1	1
318	она сама	1	1
319	этой связи	3	1
320	и ее	1	1
321	том же	2	1
322	в отношении	2	1
323	из настоящего	3	1
324	оказывается для	1	1
325	знает и	1	1
326	понять в	1	1
327	не от	1	1
328	в которых	3	1
329	жизни с	1	1
330	него не	2	1
331	точку зрения	2	1
332	но он	3	1
333	мире все	1	1
334	не его	1	1
335	их в	1	1
336	не должно	1	1
337	мере и	1	1
338	нас к	1	1
339	тому что	1	1
340	раз и	1	1
341	о будущем	1	1
342	между людьми	1	1
343	с миром	8	1
344	не менее	3	1
345	из евангелия	1	1
346	все три	1	1
347	себе целью	1	1
348	одна из	1	1
349	первая часть	2	1
350	к этим	1	1
351	на него	2	1
352	было не	1	1
353	не вызывает	1	1
354	одной и	1	1
355	на котором	2	1
356	ничего не	4	1
357	этих двух	1	1
358	из древнейших	1	1
359	к концу	1	1
360	сложнее и	1	1
361	на природу	1	1
362	но это	5	1
363	дистанции между	2	1
364	с другом	2	1
365	в специальном	1	1
366	начиная с	2	1
367	здесь совершенно	1	1
368	числе и	2	1
369	этот путь	2	1
370	говорит о	1	1
371	и художественное	1	1
372	пролог и	1	1
373	и сами	1	1
374	проявляется в	1	1
375	нашей работы	1	1
376	и внутреннее	3	1
377	своей полноте	1	1
378	этой части	1	1
379	чтобы быть	1	1
380	встреча с	2	1
381	на том	2	1
382	те же	1	1
383	в последующих	1	1
384	том как	2	1
385	высокой ступени	1	1
386	его новое	1	1
387	этой жизни	3	1
388	собой и	1	1
389	образом в	1	1
390	это рассуждение	1	1
391	и т.д	2	1
392	в самой	8	1
393	и делается	1	1
394	говорит об	1	1
395	но мы	2	1
396	и что	2	1
397	и эпилог	1	1
398	не поддается	1	1
399	себя самого	1	1
400	времени в	1	1
401	и во	4	1
402	на всех	2	1
403	связь между	1	1
404	и каждого	1	1
405	во всей	1	1
406	и только	2	1
