N	3gram	Losev_Prob_4	FransuaR
1	в то же	2	6
2	с точки зрения	11	5
3	не только в	4	5
4	до сих пор	1	4
5	на первом плане	1	3
6	с одной стороны	1	3
7	о том что	3	3
8	с другой стороны	6	3
9	в эпоху возрождения	1	2
10	имеем в виду	3	2
11	но даже и	4	2
12	только то что	1	2
13	в себе и	2	2
14	и даже в	1	2
15	содержит в себе	8	2
16	и в то	1	2
17	по сравнению с	1	2
18	во всяком случае	4	2
19	но все же	1	2
20	мы здесь имеем	1	1
21	еще далеко не	1	1
22	только потому что	1	1
23	то есть не	3	1
24	прежде всего в	1	1
25	дело в том	1	1
26	перед нами здесь	3	1
27	одной из этих	1	1
28	в настоящее время	1	1
29	эти образы и	1	1
30	и не может	1	1
31	коем случае нельзя	1	1
32	ни в коем	3	1
33	в первую очередь	1	1
34	на самом же	2	1
35	но все это	1	1
36	то что в	1	1
37	дело вовсе не	1	1
38	из них как	1	1
39	начало и конец	1	1
40	не относится к	1	1
41	следовательно не только	1	1
42	в значительной мере	2	1
43	есть то что	1	1
44	даже и не	2	1
45	в коем случае	3	1
46	не подлежит никакому	1	1
47	в том чтобы	2	1
48	прежде всего как	1	1
49	подлежит никакому сомнению	1	1
50	в конце концов	1	1
51	в предисловии к	1	1
52	в чем же	1	1
53	так и в	1	1
54	то есть чисто	1	1
55	только в самом	1	1
56	в самой жизни	1	1
57	мы говорили выше	1	1
58	то есть только	1	1
59	в виде одной	1	1
60	того или иного	3	1
61	все эти образы	2	1
62	на самом деле	3	1
63	не только не	4	1
64	таковы прежде всего	1	1
65	выходит за пределы	1	1
66	как мы сказали	1	1
67	здесь имеем в	1	1
68	и прежде всего	2	1
69	самом же деле	2	1
70	в новое время	1	1
71	мы имеем в	1	1
72	на то что	1	1
73	мы вовсе не	1	1
74	к действительности и	1	1
75	в буквальном и	1	1
76	и на этой	1	1
77	они могут быть	1	1
78	вовсе не является	2	1
79	для того чтобы	2	1
80	в том что	8	1
81	как и в	1	1
82	то есть в	6	1
83	именно в области	1	1
84	не теряет своей	1	1
