N	2gram	Potebnia_M_3	Problemy
1	и в	30	35
2	как бы	3	31
3	и не	15	27
4	что он	6	24
5	в его	4	21
6	но в	1	19
7	как и	10	18
8	не может	6	18
9	в нем	9	16
10	то есть	34	16
11	то же	23	15
12	с самим	1	15
13	и все	3	15
14	в сущности	1	14
15	в этом	10	14
16	и его	4	14
17	для него	9	14
18	может быть	28	14
19	но и	19	14
20	все это	4	14
21	он не	4	13
22	что я	5	13
23	к нему	3	13
24	и с	2	12
25	прежде всего	3	12
26	в то	10	11
27	слова и	5	11
28	самом деле	2	10
29	не только	21	10
30	не в	15	10
31	же время	5	10
32	то что	18	10
33	на самом	1	9
34	мы уже	2	8
35	все же	2	8
36	как мы	7	8
37	с самого	1	8
38	так и	11	8
39	себя и	4	8
40	и слово	6	8
41	потому что	46	8
42	еще не	5	7
43	на них	1	7
44	с его	1	7
45	себе и	1	7
46	и наконец	2	7
47	лишь в	1	7
48	там где	3	7
49	таким образом	14	7
50	для себя	3	7
51	в виде	2	7
52	вовсе не	7	7
53	так же	3	7
54	что же	2	7
55	точки зрения	2	7
56	с ним	6	7
57	а в	12	7
58	отношении к	2	7
59	отношению к	5	7
60	и на	3	6
61	он сам	1	6
62	но не	7	6
63	по отношению	5	6
64	отношение к	2	6
65	что они	2	6
66	в самом	8	6
67	что у	1	6
68	в каждом	3	6
69	в слове	32	6
70	у меня	2	6
71	к тому	7	6
72	он с	1	6
73	в одном	2	6
74	и что	10	6
75	слово с	2	6
76	только в	21	6
77	слова в	7	6
78	на меня	1	6
79	и т.п	1	6
80	стремится к	1	6
81	но это	6	6
82	от него	2	6
83	не знает	3	6
84	что в	17	6
85	и то	8	5
86	как в	10	5
87	в себе	16	5
88	даже в	2	5
89	во время	2	5
90	на него	3	5
91	себе самом	1	5
92	да и	1	5
93	его с	2	5
94	и это	4	5
95	в глаза	1	5
96	в том	32	5
97	с ними	1	5
98	так что	7	5
99	к самому	1	5
100	и даже	2	5
101	к своему	2	5
102	этого слова	11	5
103	самому и	1	5
104	бы уже	1	4
105	он как	2	4
106	в мире	1	4
107	в чем	3	4
108	нет и	1	4
109	же и	3	4
110	сливается с	2	4
111	та же	2	4
112	что это	4	4
113	но на	1	4
114	на его	2	4
115	и вот	1	4
116	друг с	1	4
117	но все	2	4
118	из своего	1	4
119	его в	3	4
120	в них	5	4
121	его слово	1	4
122	в эту	1	4
123	в своей	2	4
124	в такой	1	4
125	его отношение	1	4
126	но он	1	4
127	друг другу	1	4
128	ли я	1	4
129	по себе	16	4
130	меня не	1	4
131	и без	7	4
132	во всем	1	4
133	это слово	4	4
134	его за	1	4
135	сознания и	1	4
136	все его	1	4
137	между тем	9	4
138	другого в	1	4
139	только на	3	4
140	так как	13	4
141	у него	2	4
142	тем что	7	4
143	с другой	7	4
144	с другом	1	4
145	что не	8	4
146	а не	15	4
147	с которым	1	4
148	но как	2	4
149	по своему	2	4
150	человек и	1	4
151	бы в	2	4
152	я в	1	4
153	тот же	1	4
154	во всяком	1	4
155	а между	2	3
156	если б	5	3
157	как его	1	3
158	это и	2	3
159	говорить о	3	3
160	и со	1	3
161	в виду	1	3
162	как символ	1	3
163	бы то	1	3
164	во всех	1	3
165	совсем не	1	3
166	за пределы	2	3
167	в одной	1	3
168	с этим	6	3
169	когда он	1	3
170	его к	2	3
171	в целом	3	3
172	все эти	1	3
173	тому же	1	3
174	одно и	5	3
175	знает что	1	3
176	было бы	9	3
177	эту минуту	1	3
178	этого не	3	3
179	с тем	7	3
180	в котором	4	3
181	к одному	5	3
182	не как	2	3
183	раз и	1	3
184	с миром	1	3
185	которого он	1	3
186	но только	2	3
187	ничего не	1	3
188	и мысли	1	3
189	и т.д	1	3
190	в ее	2	3
191	и говорит	1	3
192	под влиянием	1	3
193	сводится к	1	3
194	что и	13	3
195	это не	1	3
196	в форме	2	3
197	того что	18	3
198	словом и	5	3
199	он уже	1	3
200	человека с	1	3
201	уже не	6	3
202	уже в	5	3
203	из них	6	3
204	его и	1	3
205	а с	2	3
206	другому и	1	3
207	слова которое	1	3
208	эти слова	2	3
209	со словом	4	3
210	слов в	2	3
211	должно быть	5	3
212	в начале	3	3
213	которой он	1	3
214	и от	4	3
215	я как	5	3
216	мы должны	4	3
217	только что	8	3
218	ни было	1	3
219	том что	18	3
220	сказать что	5	3
221	другой стороны	4	3
222	я и	3	2
223	например в	6	2
224	чтобы не	1	2
225	сам по	5	2
226	его внутреннюю	2	2
227	в первом	3	2
228	из его	1	2
229	а как	2	2
230	время как	1	2
231	в каждой	4	2
232	слово не	5	2
233	в ней	8	2
234	в которых	2	2
235	быть в	1	2
236	столь же	4	2
237	со словами	1	2
238	бы не	4	2
239	именно тем	1	2
240	в голове	1	2
241	эта особенность	1	2
242	отличие от	1	2
243	теперь не	2	2
244	однако в	1	2
245	по которому	5	2
246	в своем	5	2
247	в душу	1	2
248	мы можем	3	2
249	и слова	2	2
250	хотя и	1	2
251	и как	5	2
252	увидим что	1	2
253	в которой	3	2
254	бы с	1	2
255	другого как	1	2
256	еще один	1	2
257	как он	1	2
258	так сказать	2	2
259	при этом	3	2
260	но именно	1	2
261	другим что	1	2
262	внутреннего и	1	2
263	с таким	2	2
264	их в	2	2
265	и по	4	2
266	ни был	1	2
267	такого же	1	2
268	что все	3	2
269	сознание и	1	2
270	той же	2	2
271	это было	3	2
272	было в	1	2
273	с другими	5	2
274	то все	1	2
275	кажется что	1	2
276	ни в	2	2
277	если я	1	2
278	все равно	4	2
279	в этих	1	2
280	места в	1	2
281	как все	1	2
282	с точки	1	2
283	и другого	1	2
284	но эта	1	2
285	речи в	1	2
286	тому что	3	2
287	вопрос о	1	2
288	что с	2	2
289	не менее	5	2
290	его внутренняя	1	2
291	но что	2	2
292	тогда и	3	2
293	слово и	3	2
294	подобно тому	2	2
295	и внешнего	1	2
296	к ней	5	2
297	такая же	2	2
298	и речь	1	2
299	есть только	5	2
300	про себя	1	2
301	для его	1	2
302	слова с	3	2
303	и он	1	2
304	и самое	2	2
305	без всякого	1	2
306	так в	2	2
307	на нее	1	2
308	конечно в	1	2
309	те же	6	2
310	времени и	1	2
311	особенно в	1	2
312	мог бы	1	2
313	последним словом	1	2
314	жизнь и	1	2
315	понятно что	1	2
316	для этого	1	2
317	и вообще	3	2
318	именно потому	1	2
319	о том	2	2
320	и та	2	2
321	на которой	3	2
322	слове и	5	2
323	вне себя	2	2
324	одной из	2	2
325	что даже	4	2
326	то в	1	2
327	сырой материал	1	2
328	в произведении	3	2
329	себя в	1	2
330	конечно не	1	2
331	в жизни	1	2
332	к слову	2	2
333	в душе	10	2
334	за ним	3	2
335	мы знаем	1	2
336	друг друга	3	2
337	каждый из	1	2
338	уже и	1	2
339	одном слове	1	2
340	один в	1	2
341	что на	1	2
342	такое же	3	2
343	от другого	3	2
344	на этот	1	2
345	у человека	1	2
346	слова не	2	2
347	точек зрения	1	2
348	одна и	1	2
349	становится для	1	2
350	какое мы	1	2
351	мы видели	4	2
352	вместе с	12	2
353	нет ни	2	2
354	несколько раз	1	2
355	смысле этого	7	2
356	чем теперь	1	2
357	тому как	5	2
358	себя то	1	2
359	с этой	2	2
360	него прежде	1	2
361	или в	3	2
362	что оно	11	2
363	в силах	1	2
364	обращается к	1	2
365	в речи	2	2
366	на одно	1	2
367	слово в	4	2
368	в последнем	3	2
369	но эти	1	2
370	это в	2	2
371	мысль и	1	2
372	же нам	2	1
373	кто его	1	1
374	одним из	1	1
375	без них	1	1
376	такой форме	1	1
377	мы здесь	1	1
378	от простой	1	1
379	самим по	1	1
380	не имел	1	1
381	он может	1	1
382	даже из	1	1
383	в стороне	1	1
384	но тем	2	1
385	в приведенном	2	1
386	нам кажется	2	1
387	делая его	1	1
388	по преимуществу	1	1
389	непосредственной близости	1	1
390	и до	2	1
391	в нашу	1	1
392	что эти	1	1
393	этого он	1	1
394	нашего по	1	1
395	слов с	1	1
396	собою в	1	1
397	отношения к	1	1
398	уже по	1	1
399	входящих в	2	1
400	в их	2	1
401	по его	1	1
402	сказать с	1	1
403	есть не	7	1
404	со всех	1	1
405	или наоборот	1	1
406	мы не	9	1
407	которую мы	1	1
408	что уже	2	1
409	есть нечто	4	1
410	оно вообще	1	1
411	как я	1	1
412	которое не	2	1
413	ему в	2	1
414	один пример	1	1
415	то это	6	1
416	сказать о	1	1
417	и заставляет	1	1
418	себе что	2	1
419	того же	1	1
420	с большим	1	1
421	всех сторон	1	1
422	собою и	1	1
423	свою очередь	3	1
424	массою а	1	1
425	он был	1	1
426	а еще	1	1
427	до и	1	1
428	ни одно	1	1
429	мысль что	1	1
430	бы она	1	1
431	сказать и	1	1
432	то он	2	1
433	всего он	1	1
434	тех же	1	1
435	не все	4	1
436	чтоб не	1	1
437	его душе	1	1
438	тут же	2	1
439	друг от	1	1
440	когда например	2	1
441	явления что	1	1
442	сама по	2	1
443	который однако	1	1
444	чем же	1	1
445	его я	3	1
446	независимо от	5	1
447	из уст	1	1
448	тем более	4	1
449	что действительно	1	1
450	самим предметом	1	1
451	совершенно другой	1	1
452	что касается	1	1
453	перед нами	2	1
454	могли бы	1	1
455	что по	2	1
456	и внутреннюю	2	1
457	и словом	1	1
458	и каждое	2	1
459	вследствие своей	1	1
460	это определение	1	1
461	что слово	7	1
462	сами себя	1	1
463	не дано	1	1
464	к чему	1	1
465	же слово	2	1
466	тоже не	1	1
467	есть как	1	1
468	в этой	2	1
469	о слове	2	1
470	бы только	1	1
471	говорит не	1	1
472	мы чувствуем	1	1
473	во многих	1	1
474	слово это	2	1
475	не могла	2	1
476	человек не	2	1
477	не следует	5	1
478	в первых	1	1
479	к миру	1	1
480	он должен	1	1
481	идеи и	2	1
482	как увидим	1	1
483	справедливо в	1	1
484	и если	2	1
485	из виду	2	1
486	свое время	1	1
487	языком и	1	1
488	из него	2	1
489	так например	2	1
490	заключает в	5	1
491	в нее	1	1
492	о таком	1	1
493	здесь мы	1	1
494	что этот	1	1
495	действует на	5	1
496	об этом	2	1
497	и внутренняя	1	1
498	них не	1	1
499	на все	2	1
500	себя не	1	1
501	своей стороны	1	1
502	входит в	2	1
503	его личности	1	1
504	понять его	1	1
505	может стать	2	1
506	в непосредственном	1	1
507	и мы	2	1
508	приходит в	1	1
509	любовь к	1	1
510	по целым	1	1
511	только одно	1	1
512	само собою	1	1
513	друга что	1	1
514	она и	1	1
515	далеко не	4	1
516	словом слово	1	1
517	она действительно	1	1
518	нигде не	1	1
519	для чего	1	1
520	из груди	1	1
521	здесь можно	1	1
522	находится под	1	1
523	слова есть	3	1
524	строгом смысле	1	1
525	такою же	1	1
526	и было	1	1
527	в один	4	1
528	нисколько не	1	1
529	и видит	2	1
530	мы как	1	1
531	время своих	1	1
532	что сознание	1	1
533	том как	3	1
534	или точнее	1	1
535	что такое	2	1
536	таким же	1	1
537	и ее	1	1
538	живет только	1	1
539	с первой	1	1
540	мысли и	2	1
541	которые в	1	1
542	иначе как	1	1
543	другом и	1	1
544	с такою	1	1
545	над всеми	3	1
546	не поймет	1	1
547	тем не	3	1
548	по крайней	5	1
549	есть именно	1	1
550	без его	1	1
551	своим я	1	1
552	без всяких	1	1
553	и более	1	1
554	есть еще	3	1
555	с такими	1	1
556	том же	2	1
557	в устах	1	1
558	бы быть	2	1
559	мною в	2	1
560	мир он	1	1
561	собою но	1	1
562	существует для	3	1
563	в таких	1	1
564	она не	2	1
565	от нас	3	1
566	на котором	2	1
567	на себе	1	1
568	в процессе	1	1
569	и именно	1	1
570	для целой	1	1
571	того чтобы	3	1
572	чем не	1	1
573	только не	2	1
574	отчасти к	1	1
575	развивается в	1	1
576	не говорит	1	1
577	но слово	3	1
578	и после	2	1
579	этом рассказе	1	1
580	есть это	1	1
581	значит для	1	1
582	связи с	2	1
583	мы бы	1	1
584	здесь же	1	1
585	и при	4	1
586	этом отношении	2	1
587	слов одного	1	1
588	не могут	5	1
589	когда мы	2	1
590	сравнительно с	5	1
591	или слово	1	1
592	отличается от	1	1
593	же самое	1	1
594	и другим	1	1
595	как для	1	1
596	мысли о	2	1
597	хотя именно	1	1
598	для того	4	1
599	и слияние	1	1
600	оно не	4	1
601	него как	1	1
602	мы привели	1	1
603	и которая	1	1
604	приходит к	1	1
605	от друга	1	1
606	здесь не	1	1
607	данном случае	1	1
608	даны уже	1	1
609	него самого	3	1
610	сознания то	1	1
611	слове мы	1	1
612	но мы	2	1
613	то время	4	1
614	она только	1	1
615	и может	3	1
616	речи то	1	1
617	котором мы	2	1
618	за то	1	1
619	здесь как	3	1
620	определение слова	1	1
621	во многом	2	1
622	говорить с	1	1
623	бы слово	1	1
624	даны в	1	1
625	если бы	12	1
626	слова ни	1	1
627	и действий	1	1
628	но здесь	1	1
629	находится в	1	1
630	можно бы	4	1
631	не найдем	1	1
632	и человека	1	1
633	каждый раз	2	1
634	мы могли	1	1
635	не перед	1	1
636	никак не	3	1
637	или на	2	1
638	образом в	3	1
639	после того	1	1
640	ли она	4	1
641	нас в	1	1
642	должно было	2	1
643	такими же	1	1
644	все в	2	1
645	отражением в	1	1
646	связь между	2	1
647	это может	1	1
648	от них	2	1
649	но очень	1	1
650	на одном	1	1
651	что человек	2	1
652	ними в	1	1
653	других но	1	1
654	крайней мере	5	1
655	каков бы	1	1
656	в ту	1	1
657	но она	1	1
658	из средств	1	1
659	бы вполне	1	1
660	следовало бы	1	1
661	есть субъект	1	1
662	меня так	1	1
663	происходит в	1	1
664	эти последние	2	1
665	что здесь	1	1
666	как например	1	1
667	что будет	1	1
668	один из	4	1
669	в большей	2	1
670	что только	6	1
671	еще и	1	1
672	впрочем и	2	1
673	тому какое	2	1
674	образа в	4	1
675	между этими	1	1
676	бы ни	3	1
677	содержание его	1	1
678	это с	1	1
679	на мир	2	1
680	хотя во	1	1
681	с одной	7	1
682	есть ни	4	1
683	не то	3	1
684	без этого	1	1
685	из которого	1	1
686	есть в	3	1
687	не входит	1	1
688	то и	6	1
689	мысли нет	1	1
690	или не	1	1
691	равнодушие к	1	1
692	есть уже	11	1
693	это несправедливо	1	1
694	на свое	3	1
695	рано или	1	1
696	и получает	2	1
697	а то	1	1
698	вызывают в	1	1
699	или даже	1	1
700	слова если	2	1
701	ответ на	3	1
702	и навсегда	1	1
703	слово как	5	1
704	на душу	1	1
705	для меня	4	1
706	меня то	2	1
707	и столь	1	1
708	почему не	2	1
709	и вместе	3	1
710	в других	2	1
711	другой и	2	1
712	принять и	2	1
713	в очень	1	1
714	предмету но	1	1
715	оно способно	1	1
716	или поздно	1	1
717	устранить из	1	1
718	не были	2	1
719	со всем	1	1
720	мы нашли	1	1
721	до сих	3	1
722	уже при	1	1
723	и суждения	1	1
724	по своим	1	1
725	чем он	1	1
726	при всей	1	1
727	в сознание	7	1
728	и быть	1	1
729	и между	4	1
730	на которые	1	1
731	мы еще	1	1
732	голоса его	1	1
733	предмет и	2	1
734	слияния с	1	1
735	превращается в	1	1
736	может ли	1	1
737	мы так	1	1
738	не на	1	1
739	его собственной	1	1
740	или с	2	1
741	если не	4	1
742	но оно	6	1
743	на который	1	1
744	него в	1	1
745	ко всем	2	1
746	нигде нет	1	1
747	и потому	4	1
748	что другой	2	1
749	в строгом	1	1
750	первые слова	1	1
751	мысли но	1	1
752	в человеке	3	1
753	какого бы	1	1
754	что первая	1	1
755	он говорит	2	1
756	в данном	1	1
757	на глаз	2	1
758	черты выступают	1	1
759	если оно	1	1
760	и следует	2	1
761	находятся в	1	1
762	самого себя	3	1
763	некоторое время	1	1
764	образ и	6	1
765	в тот	1	1
766	как средство	2	1
767	ко мне	1	1
768	этим другим	1	1
769	одно только	3	1
770	всего то	1	1
771	еще раз	2	1
772	художественное произведение	6	1
773	внутренняя жизнь	1	1
774	что тогда	1	1
775	можно сказать	3	1
776	сих пор	3	1
777	только для	1	1
778	не видит	1	1
779	это последнее	2	1
780	не является	1	1
781	пор еще	1	1
782	в результате	1	1
783	может но	1	1
784	между ними	1	1
785	в другой	1	1
786	которая в	1	1
787	бы даже	1	1
788	в двух	1	1
789	мысль о	5	1
790	главным образом	1	1
791	предполагало бы	1	1
792	же в	2	1
793	очень хорошо	1	1
794	не я	3	1
795	давно уже	1	1
796	самосознание и	1	1
797	все только	1	1
798	над собою	1	1
799	здесь только	3	1
800	может и	1	1
801	в свою	3	1
802	во-вторых если	2	1
803	своего мира	1	1
804	был у	1	1
805	но этот	2	1
806	сам в	1	1
807	в свое	2	1
808	было быть	1	1
809	себе не	4	1
810	переносит в	1	1
811	как слово	3	1
812	и эта	1	1
813	к этому	3	1
814	как на	5	1
