N	2gram	Bakhtin_Pr_2	FransuaR
1	и в	45	65
2	то есть	50	45
3	и др	4	24
4	как бы	15	22
5	и не	42	22
6	вовсе не	7	18
7	и т.п	6	17
8	в сущности	7	16
9	в том	8	16
10	в этом	20	15
11	но в	6	14
12	в нем	20	13
13	в условиях	2	13
14	нового времени	3	13
15	мы уже	3	12
16	и на	7	11
17	прежде всего	11	11
18	все эти	4	10
19	не только	16	10
20	и его	8	10
21	так и	3	10
22	но и	15	10
23	и потому	6	10
24	том числе	2	10
25	во всех	4	9
26	в эпоху	1	9
27	в его	22	9
28	все это	5	9
29	за пределы	5	8
30	всех этих	1	8
31	в своем	5	8
32	в основе	2	8
33	в дальнейшем	2	8
34	карнавальное мироощущение	2	8
35	и даже	3	8
36	здесь в	2	8
37	и другие	4	8
38	его в	3	7
39	точки зрения	19	7
40	уже говорили	2	7
41	в области	2	7
42	только в	9	7
43	числе и	2	7
44	жизни и	15	7
45	на самом	1	6
46	в году	1	6
47	они были	1	6
48	в ней	7	6
49	еще не	9	6
50	все же	4	6
51	и у	2	6
52	при этом	2	6
53	том что	7	6
54	в отношении	1	6
55	никогда не	17	6
56	как мы	8	6
57	нашей работы	2	6
58	в литературе	6	6
59	одно из	1	6
60	так как	5	6
61	может быть	18	6
62	не знает	4	6
63	сказать что	5	6
64	связана с	1	5
65	в последующих	2	5
66	меньшей степени	2	5
67	литературы и	1	5
68	с его	8	5
69	отличие от	1	5
70	как в	4	5
71	с их	4	5
72	на протяжении	3	5
73	в них	4	5
74	рядом с	3	5
75	как и	14	5
76	есть в	8	5
77	в своей	6	5
78	между людьми	1	5
79	потому что	8	5
80	той или	3	5
81	тело и	2	5
82	и одновременно	2	5
83	на мир	2	5
84	для него	9	5
85	в одном	6	5
86	или иной	3	5
87	и пр	2	5
88	превращается в	4	5
89	связь с	2	5
90	в частности	1	5
91	xix века	1	5
92	в той	3	5
93	и все	1	5
94	почти вовсе	3	5
95	еще более	1	5
96	в большей	1	5
97	в своих	4	5
98	жизни в	2	5
99	здесь и	2	4
100	и до	4	4
101	и к	2	4
102	поэтому и	3	4
103	в самом	13	4
104	в этой	1	4
105	так сказать	7	4
106	и еще	1	4
107	на всю	1	4
108	входит в	9	4
109	в их	4	4
110	в отличие	1	4
111	мысли и	3	4
112	не понимает	1	4
113	не в	8	4
114	до сих	2	4
115	мы остановимся	2	4
116	можно только	1	4
117	карнавальным мироощущением	3	4
118	большей или	1	4
119	связи с	1	4
120	в жизни	3	4
121	из них	9	4
122	отношение к	8	4
123	и оценки	1	4
124	или меньшей	1	4
125	нужно сказать	1	4
126	сих пор	2	4
127	это уже	1	4
128	мира и	1	4
129	это как	2	4
130	между ними	4	4
131	совершенно не	1	4
132	это в	1	4
133	карнавального мироощущения	4	4
134	новое время	1	3
135	в обычном	1	3
136	самом деле	4	3
137	мы и	3	3
138	конечно и	2	3
139	нем только	3	3
140	мы будем	1	3
141	жить и	1	3
142	менее всего	1	3
143	уже не	6	3
144	но все	4	3
145	то что	5	3
146	в себе	5	3
147	но на	2	3
148	перестает быть	3	3
149	понимания и	1	3
150	и с	7	3
151	и других	3	3
152	это не	3	3
153	в новое	1	3
154	далеко не	4	3
155	в ее	3	3
156	он и	4	3
157	с точки	9	3
158	но это	2	3
159	даже в	6	3
160	на котором	1	3
161	всей их	1	3
162	самой жизни	1	3
163	ничего не	3	3
164	у шекспира	1	3
165	этом отношении	2	3
166	и здесь	2	3
167	не могут	1	3
168	и прежде	2	3
169	в виду	2	3
170	она была	1	3
171	с ним	8	3
172	о нем	6	3
173	в самой	3	3
174	с другой	1	3
175	к нему	11	3
176	вся эта	1	3
177	во всей	1	3
178	в форме	2	3
179	что он	7	3
180	до нас	1	3
181	но как	2	3
182	где они	1	3
183	мир в	2	3
184	друг друга	7	3
185	как раз	6	3
186	в других	1	3
187	даже и	2	3
188	связан с	2	3
189	характерно для	1	3
190	и эта	3	3
191	и их	6	3
192	нужно отметить	1	3
193	но для	1	3
194	в более	1	3
195	не является	3	3
196	пор еще	1	3
197	и ни	1	3
198	не может	24	3
199	что в	6	3
200	отношения к	2	2
201	одним из	3	2
202	например в	2	2
203	нам кажется	1	2
204	это очень	2	2
205	смерть в	1	2
206	всего того	1	2
207	на тех	1	2
208	не была	1	2
209	бы ни	1	2
210	очень характерно	1	2
211	подчеркнуть что	3	2
212	и он	3	2
213	литературе и	2	2
214	на них	2	2
215	именно эти	1	2
216	в чем	2	2
217	и карнавального	1	2
218	и человеческой	2	2
219	но не	6	2
220	не входит	2	2
221	человеческих отношений	2	2
222	нет и	3	2
223	античности и	1	2
224	и наконец	1	2
225	в чисто	2	2
226	из этих	1	2
227	на некоторых	1	2
228	с традициями	2	2
229	он не	9	2
230	они в	1	2
231	и вот	2	2
232	на его	5	2
233	свое время	2	2
234	и по	2	2
235	так например	1	2
236	конечно в	2	2
237	слов о	1	2
238	большинстве случаев	2	2
239	это было	2	2
240	истории и	1	2
241	веселой относительности	1	2
242	всегда и	2	2
243	в этих	4	2
244	от своего	1	2
245	их в	7	2
246	и почти	1	2
247	бы быть	2	2
248	и очень	1	2
249	раз и	1	2
250	а иногда	1	2
251	дело в	1	2
252	на него	2	2
253	в процессе	2	2
254	образом в	2	2
255	нем в	1	2
256	они являются	1	2
257	жанры и	1	2
258	во всем	1	2
259	литературного развития	1	2
260	уже очень	1	2
261	в мир	1	2
262	есть только	4	2
263	могут быть	4	2
264	к тому	1	2
265	особый тип	1	2
266	которого мы	1	2
267	друг в	3	2
268	говорили что	1	2
269	приводит к	1	2
270	и романтический	1	2
271	но у	3	2
272	понятно что	1	2
273	знает и	1	2
274	своей книге	1	2
275	о том	3	2
276	можно сказать	2	2
277	три основных	1	2
278	воспринимается как	2	2
279	отметить что	2	2
280	представления о	1	2
281	в свете	1	2
282	еще только	1	2
283	но с	3	2
284	для романтизма	1	2
285	образов и	1	2
286	мы видим	2	2
