N	2gram	Vygotskiy__7	Vladivir
1	и в	26	31
2	не только	24	24
3	а к	1	22
4	но и	11	19
5	то что	24	18
6	и не	18	17
7	у него	1	15
8	в этом	29	14
9	том что	17	14
10	и с	5	14
11	что в	12	14
12	но в	4	12
13	в его	4	12
14	что он	8	12
15	по поводу	1	12
16	о том	4	11
17	в том	18	11
18	потому что	16	11
19	и то	7	10
20	также и	2	10
21	он не	3	10
22	так что	4	10
23	как мы	14	9
24	никогда не	4	9
25	в конце	4	9
26	только в	8	9
27	а в	2	9
28	и по	3	8
29	в то	3	8
30	так как	14	8
31	кроме того	1	7
32	мы уже	3	7
33	как это	5	7
34	и его	12	7
35	для него	3	7
36	об этом	3	7
37	о нем	1	7
38	м и	1	7
39	уже в	2	7
40	как раз	3	7
41	сказать что	8	7
42	того же	1	6
43	то же	8	6
44	и к	7	6
45	это было	1	6
46	он и	1	6
47	в котором	4	6
48	у нас	2	6
49	так и	3	6
50	и что	6	6
51	можно сказать	5	6
52	в качестве	5	6
53	может быть	7	6
54	на этот	1	6
55	и потому	3	6
56	не может	11	6
57	к этому	2	6
58	не был	1	5
59	но как	1	5
60	на то	4	5
61	которой он	1	5
62	не в	4	5
63	что и	3	5
64	вовсе не	2	5
65	но он	2	5
66	не было	1	5
67	а с	1	5
68	что же	2	5
69	все это	3	5
70	и от	4	5
71	с ним	3	5
72	в период	2	5
73	в своих	2	5
74	я не	3	4
75	мы и	2	4
76	что его	2	4
77	совсем не	1	4
78	в этой	3	4
79	в своем	1	4
80	хотя и	1	4
81	и как	1	4
82	говорит что	2	4
83	в этот	3	4
84	в которой	11	4
85	в нашем	4	4
86	в себе	9	4
87	в нем	2	4
88	что у	4	4
89	этом смысле	1	4
90	как и	15	4
91	несмотря на	2	4
92	еще в	1	4
93	в своей	3	4
94	мысли и	11	4
95	и вообще	1	4
96	не раз	2	4
97	к ней	2	4
98	во всем	3	4
99	никак не	5	4
100	к нему	3	4
101	по своей	10	4
102	один из	2	4
103	для меня	1	4
104	что для	2	4
105	и все	1	4
106	и особенно	1	4
107	для нас	2	4
108	увидим ниже	1	3
109	он как	1	3
110	но она	1	3
111	и он	2	3
112	но не	3	3
113	отношение к	2	3
114	и речи	19	3
115	за пределы	1	3
116	что они	10	3
117	отнюдь не	1	3
118	как в	4	3
119	все же	6	3
120	в целом	5	3
121	все эти	6	3
122	что к	1	3
123	но на	1	3
124	о которой	1	3
125	едва ли	4	3
126	на его	2	3
127	со своими	1	3
128	мы хотели	1	3
129	не мог	2	3
130	во время	2	3
131	в лет	2	3
132	но это	3	3
133	что этот	5	3
134	раз и	1	3
135	в отношении	2	3
136	на него	1	3
137	но только	3	3
138	ничего не	2	3
139	таким образом	23	3
140	к тому	7	3
141	здесь не	1	3
142	к его	2	3
143	и здесь	2	3
144	и просто	1	3
145	конце концов	1	3
146	мы увидим	1	3
147	только на	3	3
148	в виде	1	3
149	и из	1	3
150	с другой	4	3
151	по своим	2	3
152	только к	2	3
153	под влиянием	1	3
154	если не	1	3
155	в связи	1	3
156	вместе с	12	3
157	по своему	9	3
158	н и	1	3
159	в начале	5	3
160	на одной	1	3
161	но я	1	3
162	другой стороны	1	3
163	но этот	2	3
164	и т	1	2
165	одним из	2	2
166	к своей	1	2
167	это и	4	2
168	и до	2	2
169	в меру	7	2
170	той же	8	2
171	нет возможности	1	2
172	на первом	2	2
173	ее название	1	2
174	ему в	1	2
175	еще не	4	2
176	он сам	1	2
177	в чем	3	2
178	мы будем	1	2
179	ответ на	2	2
180	нет и	3	2
181	некоторое время	1	2
182	как к	3	2
183	его к	2	2
184	конечно не	1	2
185	из этих	3	2
186	учение о	3	2
187	и тот	1	2
188	равно нулю	1	2
189	тому же	1	2
190	что она	8	2
191	при этом	1	2
192	время и	1	2
193	по всем	1	2
194	на этом	1	2
195	так например	1	2
196	от нее	2	2
197	что все	2	2
198	а по	2	2
199	на ту	1	2
200	лишь в	2	2
201	было бы	6	2
202	известно что	1	2
203	ни в	2	2
204	в них	1	2
205	все было	1	2
206	на основании	2	2
207	с тем	5	2
208	года и	1	2
209	точки зрения	28	2
210	что такое	1	2
211	почти не	1	2
212	место в	1	2
213	что я	1	2
214	тем не	3	2
215	и почти	1	2
216	для нее	3	2
217	даже в	2	2
218	сам с	1	2
219	этой области	1	2
220	не менее	4	2
221	тем самым	8	2
222	что с	5	2
223	дело не	1	2
224	удивительным образом	1	2
225	не по	4	2
226	к изучению	3	2
227	с и	1	2
228	того чтобы	19	2
229	того и	2	2
230	не имели	1	2
231	и весь	2	2
232	всего на	1	2
233	что на	2	2
234	в каком	1	2
235	у меня	1	2
236	в момент	4	2
237	для его	1	2
238	для того	18	2
239	для себя	24	2
240	и о	3	2
241	то время	2	2
242	это мы	2	2
243	то как	2	2
244	ясно что	1	2
245	о котором	1	2
246	образом в	2	2
247	на все	1	2
248	но мы	3	2
249	которой мы	2	2
250	того в	1	2
251	у одного	1	2
252	а именно	1	2
253	и мы	1	2
254	того что	14	2
255	всяком случае	1	2
256	этот факт	2	2
257	по этому	4	2
258	одной из	4	2
259	то и	4	2
260	а это	1	2
261	и других	2	2
262	из них	1	2
263	мы знаем	2	2
264	тем что	9	2
265	в очень	1	2
266	не были	1	2
267	только что	5	2
268	было сказано	3	2
269	с которым	1	2
270	что мы	9	2
271	еще на	1	2
272	он говорит	1	2
273	он будет	1	2
274	в ответ	1	2
275	знания в	2	2
276	по существу	1	2
277	о его	3	2
278	этом и	2	2
279	с небывалой	1	2
280	и для	5	2
281	в результате	1	2
282	того с	1	2
283	речи с	7	2
284	мы должны	6	2
285	но зато	1	2
286	совершенно не	2	2
287	из этого	2	2
288	в самом	9	2
289	к этой	2	2
290	и это	1	2
291	в частности	1	2
292	как на	6	2
293	во всяком	2	2
294	все что	6	2
295	всегда в	1	1
296	как известно	2	1
297	что отношение	1	1
298	отношении к	1	1
299	которого в	1	1
300	а из	2	1
301	на самом	3	1
302	только потому	3	1
303	некоторой степени	1	1
304	и есть	2	1
305	отношений в	1	1
306	то в	2	1
307	уже один	1	1
308	и внешних	1	1
309	особого исследования	1	1
310	можно говорить	2	1
311	от всяких	1	1
312	и больше	2	1
313	не пошел	1	1
314	отношения к	2	1
315	в их	2	1
316	сказать с	1	1
317	есть не	3	1
318	детском возрасте	1	1
319	что если	2	1
320	что уже	1	1
321	рассказывается о	1	1
322	на место	1	1
323	время как	2	1
324	гораздо больший	1	1
325	то новое	2	1
326	через которые	1	1
327	с большим	1	1
328	в ней	3	1
329	иное как	1	1
330	столь же	2	1
331	во всех	6	1
332	а следовательно	1	1
333	она стояла	1	1
334	еще от	1	1
335	для других	15	1
336	значение и	2	1
337	по отношению	6	1
338	факты из	1	1
339	как трудно	2	1
340	быть никакой	1	1
341	на вопрос	5	1
342	в отсутствие	1	1
343	его развития	1	1
344	относится к	2	1
345	тем больше	1	1
346	что во	1	1
347	дает нам	1	1
348	что как	1	1
349	ней в	1	1
350	что по	2	1
351	период в	1	1
352	и декарта	1	1
353	с детьми	1	1
354	стороны мы	1	1
355	момент его	1	1
356	представляет собой	19	1
357	нами и	1	1
358	всем его	2	1
359	говорят о	1	1
360	и те	1	1
361	целом однако	1	1
362	не могла	2	1
363	так сказать	1	1
364	строгой и	1	1
365	быть мы	1	1
366	в переводе	1	1
367	а скорее	1	1
368	чем у	3	1
369	но гораздо	1	1
370	не к	1	1
371	в силу	5	1
372	новое и	1	1
373	содержит в	3	1
374	чтобы в	1	1
375	одной и	2	1
376	одно и	3	1
377	поскольку она	1	1
378	но все	1	1
379	всяких других	1	1
380	том же	2	1
381	для всей	1	1
382	факт что	1	1
383	поэзии и	2	1
384	и второй	1	1
385	этого мы	3	1
386	заключается в	6	1
387	которого не	2	1
388	с другими	3	1
389	это не	3	1
390	платона как	1	1
391	с вопросом	1	1
392	именно что	1	1
393	и тем	6	1
394	из первых	1	1
395	только одно	2	1
396	этом мы	1	1
397	для них	1	1
398	о которых	2	1
399	в высшей	1	1
400	и беззаботность	1	1
401	мы имеем	1	1
402	тому что	9	1
403	и уже	1	1
404	не связанной	1	1
405	сказал он	2	1
406	чем в	4	1
407	это совершенно	1	1
408	мы не	7	1
409	стороны с	1	1
410	выражение в	6	1
411	и ничего	2	1
412	и тогда	1	1
413	остается в	1	1
414	что могли	1	1
415	в этих	2	1
416	и одно	1	1
417	с годами	1	1
418	таким же	1	1
419	ни у	1	1
420	заключать в	1	1
421	и без	1	1
422	где мы	1	1
423	м о	1	1
424	на месте	1	1
425	она в	2	1
426	из анализа	1	1
427	еще с	1	1
428	представление о	7	1
429	этого вопроса	1	1
430	бы мы	1	1
431	от его	1	1
432	вопрос о	6	1
433	для объяснения	2	1
434	и той	2	1
435	но эта	2	1
436	везде в	1	1
437	нам в	1	1
438	их в	1	1
439	том и	3	1
440	не для	1	1
441	она не	5	1
442	приводят к	2	1
443	деле это	1	1
444	таков был	1	1
445	с теми	1	1
446	что ему	3	1
447	которая почти	1	1
448	одной плоскости	1	1
449	на себе	1	1
450	и сама	1	1
451	он еще	1	1
452	случае не	2	1
453	что иное	1	1
454	не могло	1	1
455	только не	11	1
456	следовательно и	1	1
457	он написал	1	1
458	его от	2	1
459	правда в	1	1
460	одна из	1	1
461	на два	1	1
462	имеем дело	1	1
463	этих двух	2	1
464	или как	1	1
465	и после	1	1
466	убедиться в	1	1
467	и мысли	1	1
468	связи с	4	1
469	целом и	1	1
470	этом отношении	3	1
471	за ними	1	1
472	в области	4	1
473	больше того	1	1
474	если у	1	1
475	деятельности и	3	1
476	значит и	1	1
477	не могут	4	1
478	есть только	2	1
479	сказать только	2	1
480	же самое	5	1
481	раз навсегда	1	1
482	слова с	4	1
483	однако по	1	1
484	из всего	1	1
485	которого мы	2	1
486	с ее	2	1
487	свою очередь	2	1
488	всего этого	1	1
489	учении о	6	1
490	факт не	1	1
491	уже с	1	1
492	с самого	7	1
493	всей своей	1	1
494	этом факте	1	1
495	эти факты	1	1
496	и которые	2	1
497	во второй	5	1
498	поэтому в	1	1
499	если бы	5	1
500	которые казались	1	1
501	в разных	1	1
502	пор пока	1	1
503	было не	1	1
504	вот почему	1	1
505	увидел что	1	1
506	но к	1	1
507	и поэтому	1	1
508	внимание на	2	1
509	частности для	1	1
510	нем с	1	1
511	не содержит	1	1
512	одного из	2	1
513	этой работе	1	1
514	учения о	4	1
515	любви к	1	1
516	нас в	2	1
517	а во	1	1
518	связь между	6	1
519	от них	1	1
520	которые мы	4	1
521	и во	4	1
522	за другим	1	1
523	ко всей	1	1
524	почти всегда	2	1
525	во всей	2	1
526	в другой	1	1
527	укажем только	1	1
528	сомнения в	1	1
529	если это	1	1
530	условия для	1	1
531	в литературе	1	1
532	еще несколько	1	1
533	тех пор	1	1
534	развития эта	1	1
535	этот метод	1	1
536	на которой	1	1
537	но раз	1	1
538	мог понять	1	1
539	но с	2	1
540	если сравнить	1	1
541	уже читала	1	1
542	не как	1	1
543	отцу и	1	1
544	которое мы	2	1
545	который в	1	1
546	жить и	1	1
547	не мешает	1	1
548	нам возможность	1	1
549	это же	1	1
550	с одной	5	1
551	со всеми	2	1
552	к которой	1	1
553	человека с	1	1
554	самом деле	6	1
555	этому поводу	3	1
556	объяснения его	1	1
557	в сторону	1	1
558	раз в	2	1
559	и которая	1	1
560	же в	1	1
561	что не	2	1
562	целого ряда	1	1
563	от других	1	1
564	слова не	1	1
565	психологии в	3	1
566	одного предмета	1	1
567	их как	1	1
568	сказано в	1	1
569	менее всего	3	1
570	одно из	5	1
571	ту же	2	1
572	в одном	1	1
573	по одним	1	1
574	у нее	5	1
575	объясняется то	1	1
576	друг друга	4	1
577	мы можем	3	1
578	как его	1	1
579	бытия и	1	1
580	них мы	1	1
581	заметить что	1	1
582	ни до	1	1
583	от того	1	1
584	и вместе	2	1
585	ее на	1	1
586	в других	1	1
587	ближайшим образом	1	1
588	своего объяснения	1	1
589	и только	4	1
590	же деле	1	1
591	не переставал	1	1
592	но мне	1	1
593	и против	2	1
594	именно в	6	1
595	которых мы	2	1
596	вообще и	1	1
597	с той	1	1
598	в свою	2	1
599	от общей	1	1
600	себя и	2	1
601	воспоминания о	1	1
602	слово но	1	1
603	прежде всего	7	1
604	месте и	1	1
605	по тем	2	1
606	самом же	1	1
607	одной стороны	5	1
608	которые не	1	1
609	декарта и	2	1
610	до конца	5	1
611	а не	6	1
612	оно представляет	2	1
613	как ни	1	1
614	фантазии и	1	1
615	подобного рода	2	1
616	о чем	4	1
617	его как	1	1
618	и написала	1	1
619	с помощью	13	1
620	в точности	1	1
621	входить в	1	1
622	раннего детства	1	1
623	понимания его	1	1
624	так же	14	1
