N	2gram	Medvedev_F_1	KulturaY
1	и т	12	39
2	потому что	1	25
3	т п	4	24
4	и в	24	23
5	т е	34	22
6	не только	7	20
7	в том	6	19
8	в этом	15	18
9	и не	20	16
10	было бы	6	15
11	так как	1	15
12	может быть	14	15
13	ни к	1	15
14	т д	8	14
15	точки зрения	16	14
16	все эти	6	12
17	если бы	4	12
18	у нас	5	12
19	в самом	5	12
20	но в	5	11
21	том что	1	11
22	того чтобы	1	11
23	в области	3	11
24	по себе	5	10
25	в русском	1	10
26	в языке	1	10
27	а не	10	10
28	что в	4	10
29	самом деле	6	9
30	вопрос о	2	9
31	хотя бы	5	9
32	то что	8	9
33	вовсе не	10	9
34	не может	16	9
35	с точки	13	8
36	не в	8	8
37	языка и	1	8
38	и что	2	8
39	уже не	2	8
40	прежде всего	22	8
41	с другой	5	8
42	и пр	17	8
43	все же	3	7
44	в нашем	2	7
45	в силу	1	7
46	и с	8	7
47	не менее	11	7
48	но и	7	7
49	с помощью	3	7
50	другой стороны	1	7
51	то же	10	6
52	и на	8	6
53	но не	3	6
54	в этой	6	6
55	это не	2	6
56	тем не	1	6
57	ту же	1	6
58	между тем	2	6
59	слова в	1	6
60	что не	1	6
61	также и	1	5
62	зависимости от	3	5
63	еще не	6	5
64	целый ряд	3	5
65	не следует	1	5
66	должна быть	7	5
67	по существу	2	5
68	и вот	2	5
69	лишь в	8	5
70	и тем	1	5
71	несмотря на	1	5
72	и здесь	6	5
73	не могут	1	5
74	ясно что	3	5
75	приводит к	2	5
76	в его	23	5
77	один из	3	5
78	что он	3	5
79	только в	2	5
80	должен быть	5	5
81	всяком случае	4	5
82	там где	1	5
83	вместе с	2	5
84	как это	6	5
85	что же	1	5
86	этого слова	3	5
87	все это	9	5
88	этом смысле	1	5
89	таким образом	13	5
90	во всяком	4	5
91	в зависимости	2	4
92	говорить о	1	4
93	в данном	1	4
94	со стороны	5	4
95	отнюдь не	6	4
96	однако не	2	4
97	перед нами	1	4
98	хотя и	1	4
99	бы и	1	4
100	если мы	2	4
101	на то	1	4
102	широком смысле	1	4
103	в нем	14	4
104	так и	18	4
105	но все	2	4
106	на этой	1	4
107	должно быть	11	4
108	своего рода	1	4
109	в то	9	4
110	но только	1	4
111	не имеет	1	4
112	ничего не	2	4
113	что на	1	4
114	к тому	3	4
115	и о	1	4
116	в пределах	6	4
117	от того	2	4
118	или в	1	4
119	могут быть	1	4
120	можно сказать	1	4
121	для нас	1	4
122	мы знаем	1	4
123	ни в	2	4
124	в них	3	4
125	в особенности	3	4
126	не было	3	4
127	в связи	4	4
128	как бы	6	4
129	в результате	2	4
130	сказать что	1	4
131	была бы	2	4
132	к этому	1	4
133	так же	4	4
134	это и	3	3
135	в первый	1	3
136	а только	2	3
137	или иное	1	3
138	как в	8	3
139	с этим	2	3
140	так в	1	3
141	главным образом	4	3
142	в статье	1	3
143	он не	3	3
144	всех этих	3	3
145	этой книге	1	3
146	ни были	2	3
147	и по	1	3
148	на этом	1	3
149	этого не	1	3
150	нисколько не	2	3
151	смысл и	1	3
152	что такое	2	3
153	знаем что	1	3
154	в процессе	9	3
155	же время	8	3
156	п в	1	3
157	и его	10	3
158	связи с	3	3
159	уже о	1	3
160	отличается от	3	3
161	всего в	3	3
162	что оно	1	3
163	как мы	5	3
164	в ней	10	3
165	здесь не	3	3
166	последнее время	1	3
167	а в	6	3
168	для этого	4	3
169	сводится к	3	3
170	а также	1	3
171	аналогии с	3	3
172	языке как	1	3
173	что и	2	3
174	в форме	1	3
175	в лучшем	3	3
176	того что	5	3
177	же в	3	3
178	до конца	7	3
179	у него	1	3
180	как раз	2	3
181	или иначе	2	3
182	именно в	8	3
183	на фоне	3	3
184	из которых	1	3
185	следует еще	1	3
186	лучшем случае	3	3
187	но для	3	3
188	к вопросу	1	3
189	живет и	1	3
190	зрения в	1	3
191	этом отношении	1	3
192	но это	3	3
193	не знает	1	3
194	совершенно не	1	3
195	к этой	4	3
196	и это	2	3
197	смысле слова	1	2
198	также что	1	2
199	отношения к	6	2
200	же как	2	2
201	чтобы не	2	2
202	и потому	9	2
203	на самом	7	2
204	тех же	2	2
205	и есть	1	2
206	можно говорить	1	2
207	по преимуществу	1	2
208	и до	5	2
209	в году	2	2
210	той же	1	2
211	что между	1	2
212	что если	1	2
213	но даже	1	2
214	так или	1	2
215	меньше чем	1	2
216	в широком	3	2
217	же основную	1	2
218	первый период	1	2
219	отличие от	1	2
220	что они	1	2
221	и выражения	1	2
222	не хватает	1	2
223	в своем	11	2
224	что касается	1	2
225	этой цели	1	2
226	от этого	2	2
227	быть только	1	2
228	и если	2	2
229	при этом	5	2
230	не как	4	2
231	состоит в	1	2
232	лишь с	1	2
233	за счет	1	2
234	это конечно	1	2
235	могла бы	2	2
236	в другом	1	2
237	на все	3	2
238	того или	2	2
239	заключается в	1	2
240	данном случае	1	2
241	но уже	1	2
242	это положение	1	2
243	с тем	2	2
244	как и	11	2
245	мы видели	2	2
246	мы с	1	2
247	как некоторое	1	2
248	в своей	11	2
249	таким же	2	2
250	никаких оснований	1	2
251	почти ни	1	2
252	в их	11	2
253	в отличие	1	2
254	установка на	1	2
255	на средства	1	2
256	и более	2	2
257	тем самым	3	2
258	в современном	2	2
259	не должно	1	2
260	в отношении	3	2
261	она не	6	2
262	но что	1	2
263	но здесь	1	2
264	следовательно и	2	2
265	всякой иной	1	2
266	под этим	1	2
267	в самой	2	2
268	за ними	1	2
269	должны быть	5	2
270	понять что	1	2
271	оно не	4	2
272	свою очередь	6	2
273	говоря уже	1	2
274	характер и	1	2
275	и всякой	1	2
276	роль в	1	2
277	привести в	1	2
278	что у	1	2
279	что для	1	2
280	по сравнению	1	2
281	язык и	1	2
282	одного из	1	2
283	как у	1	2
284	партии и	1	2
285	к нему	1	2
286	вся эта	1	2
287	а именно	1	2
288	для самого	1	2
289	в современной	1	2
290	тех пор	1	2
291	или же	3	2
292	с одной	4	2
293	конечно не	4	2
294	за этим	1	2
295	а это	1	2
296	большинстве случаев	2	2
297	е на	1	2
298	был бы	1	2
299	даже и	2	2
300	никогда не	4	2
301	и даже	3	2
302	выходит за	1	2
303	в живом	6	2
304	но есть	2	2
305	смысла и	1	2
306	а на	1	2
307	не на	2	2
308	однако и	1	2
309	он и	1	2
310	для этой	2	2
311	и вовсе	1	2
312	в частности	4	2
313	ни на	3	2
314	представить себе	1	2
315	sui generis	1	2
316	в той	1	2
317	смысле этого	3	2
318	материал для	1	2
319	с этой	4	2
