N	2gram	Bakhtin_Pr_2	Istorich
1	и в	43	25
2	вместе с	1	22
3	что он	13	22
4	и т	13	20
5	т д	4	18
6	может быть	23	17
7	т е	26	16
8	не только	11	13
9	но и	14	13
10	в его	10	12
11	так как	4	11
12	уже не	3	11
13	и не	29	11
14	в этом	13	10
15	тем что	3	10
16	все же	3	10
17	и его	8	9
18	его в	3	9
19	в виде	3	9
20	с другой	4	9
21	таким образом	5	9
22	героя в	3	9
23	еще не	9	8
24	и на	10	8
25	все эти	5	8
26	что в	4	8
27	на него	3	8
28	связи с	1	8
29	и что	5	8
30	мы видим	1	8
31	мы знаем	1	8
32	другой стороны	3	8
33	этих случаях	2	8
34	том что	2	8
35	в нем	12	7
36	а затем	2	7
37	как и	14	7
38	во время	4	7
39	о том	5	7
40	и здесь	3	7
41	то что	7	7
42	только в	4	7
43	с одной	1	7
44	в качестве	1	7
45	превращается в	2	7
46	одной стороны	1	7
47	но это	4	7
48	как в	2	6
49	это не	3	6
50	не может	18	6
51	в этих	6	6
52	не в	11	6
53	и он	5	6
54	что и	3	6
55	там где	4	6
56	себя в	3	6
57	прежде всего	10	6
58	могут быть	3	6
59	или в	8	6
60	в том	6	6
61	например в	2	5
62	и действительно	1	5
63	мы не	4	5
64	но не	5	5
65	с этим	2	5
66	что это	2	5
67	но все	2	5
68	здесь мы	2	5
69	входит в	2	5
70	живет в	1	5
71	как мы	10	5
72	в образе	2	5
73	мы увидим	5	5
74	него и	1	5
75	связано с	1	5
76	так же	2	5
77	в него	7	5
78	для нас	2	5
79	же как	1	4
80	и это	4	4
81	то же	8	4
82	мы уже	3	4
83	мы здесь	2	4
84	в ее	1	4
85	от этого	1	4
86	он не	9	4
87	не как	6	4
88	что все	1	4
89	на этой	1	4
90	с другими	1	4
91	и тем	1	4
92	не всегда	1	4
93	тем не	2	4
94	не менее	3	4
95	того как	2	4
96	все еще	1	4
97	в пределах	16	4
98	что у	2	4
99	с ним	3	4
100	за ним	1	4
101	а именно	1	4
102	в основном	1	4
103	все это	5	4
104	в связи	1	4
105	в которых	2	3
106	на себя	2	3
107	ему в	1	3
108	то это	2	3
109	если в	1	3
110	герой не	2	3
111	и как	2	3
112	его к	2	3
113	в целом	2	3
114	в этой	1	3
115	только один	1	3
116	их в	4	3
117	на этом	1	3
118	человека в	4	3
119	в ином	1	3
120	но уже	1	3
121	имеется и	2	3
122	в таких	1	3
123	в то	7	3
124	друг друга	1	3
125	вид что	2	3
126	но эти	4	3
127	как человек	2	3
128	здесь еще	1	3
129	того чтобы	1	3
130	в себя	3	3
131	на том	2	3
132	никогда не	9	3
133	и с	5	3
134	и вообще	1	3
135	после того	1	3
136	о нем	6	3
137	но мы	1	3
138	к нему	5	3
139	в форме	2	3
140	в другой	1	3
141	что здесь	1	3
142	и др	2	3
143	он живет	1	3
144	и из	1	3
145	сюда же	1	3
146	но оно	1	3
147	и пр	2	3
148	и все	6	3
149	в европе	1	3
150	над ним	1	3
151	в книге	1	3
152	не знаем	1	3
153	а в	5	3
154	е в	1	3
155	героя и	5	3
156	они не	1	3
157	ту же	2	2
158	о герое	1	2
159	того же	3	2
