N	3gram	Vygotskiy__4	Stilisti
1	в то же	1	9
2	то же время	1	7
3	для того чтобы	19	7
4	мы никогда не	3	5
5	с точки зрения	4	5
6	то же самое	6	4
7	то что мы	3	4
8	в свою очередь	1	4
9	с самого начала	5	4
10	на самом деле	5	3
11	в той же	1	3
12	построения и в	1	3
13	не только в	1	3
14	в конце концов	3	3
15	не забудем что	1	3
16	как мы уже	1	3
17	но об этом	1	2
18	или хотя бы	1	2
19	та же самая	1	2
20	и той же	2	2
21	равно как и	1	2
22	и в то	1	2
23	никогда не сумеем	1	2
24	вместе с тем	2	2
25	точном смысле этого	2	2
26	не было бы	1	2
27	на первый взгляд	1	2
28	смысле этого слова	3	2
29	как бы в	1	2
30	не может быть	1	2
31	не что иное	1	2
32	в точном смысле	1	2
33	о том что	10	2
34	что иное как	1	2
35	мы будем говорить	1	2
36	можно сказать что	1	2
37	с тем и	1	2
38	к тому что	5	2
39	мы видим что	2	2
40	одной и той	2	2
41	все то что	11	2
42	иметь дело с	1	1
43	его со всех	1	1
44	и к тому	1	1
45	прежде всего на	1	1
46	по отношению к	1	1
47	все же должно	1	1
48	в этом сложном	1	1
49	в самом деле	7	1
50	мы должны перейти	1	1
51	в одной и	1	1
52	что могло бы	1	1
53	какое значение имеет	2	1
54	точку зрения на	1	1
55	до сих пор	3	1
56	если бы нам	1	1
57	по самой своей	1	1
58	при этом мы	1	1
59	и та же	2	1
60	хотя бы одного	1	1
61	в каком направлении	1	1
62	можно было бы	4	1
63	видим что и	1	1
64	на этот вопрос	1	1
65	если мы прибавим	1	1
66	и здесь мы	1	1
67	которая могла бы	2	1
68	и в каком	1	1
69	в своем развитии	1	1
70	того как перейти	1	1
71	с целым рядом	2	1
72	приходится иметь дело	1	1
73	у нас на	1	1
74	в которой мы	1	1
75	и в этом	3	1
76	и не было	1	1
77	как перейти к	1	1
78	и никак не	1	1
79	тем же самым	1	1
80	которое существует между	1	1
81	одна и та	2	1
82	это только одна	1	1
83	и вот это	1	1
84	же самое и	2	1
85	если мы будем	2	1
86	но и вообще	1	1
87	таким образом в	2	1
88	что эти три	1	1
89	мы не можем	1	1
90	только одна из	1	1
91	и уже в	1	1
92	всего того что	1	1
93	как и всякий	1	1
94	и никогда не	1	1
95	в конечном счете	1	1
96	не только не	2	1
97	и не может	1	1
98	до того как	1	1
99	ни в какой	1	1
100	мысль о том	1	1
101	этом мы условно	1	1
102	с другой стороны	2	1
103	они как бы	1	1
104	нам придется еще	1	1
105	это как бы	1	1
106	мы приходим к	1	1
107	в каком порядке	2	1
108	тем самым мы	1	1
109	мы легко можем	1	1
110	мы уже знаем	2	1
111	как и искусства	1	1
112	в том что	12	1
113	что оно является	1	1
114	но если бы	2	1
115	в душе человека	1	1
116	мы увидим что	1	1
117	в жизни и	1	1
118	тот факт что	1	1
119	как в зеркале	1	1
