N	3gram	Vygotskiy__4	Hudozhes
1	о том что	3	9
2	по отношению к	1	8
3	в том что	31	6
4	в самом деле	6	4
5	можно было бы	5	4
6	к тому что	1	4
7	с точки зрения	11	3
8	в этом отношении	7	3
9	в связи с	3	3
10	в следующей главе	2	3
11	тем не менее	1	3
12	как и в	1	3
13	том что в	1	2
14	в тот момент	1	2
15	такой же мере	1	2
16	по своей природе	1	2
17	о том как	1	2
18	только в том	2	2
19	что он не	1	2
20	в первую очередь	4	2
21	до сих пор	1	2
22	то и другое	1	2
23	в равной мере	3	2
24	не только в	1	2
25	в такой же	1	2
26	вместо того чтобы	1	2
27	не может быть	1	2
28	речь идет о	3	2
29	тот момент когда	1	2
30	на то что	4	2
31	на том что	1	1
32	этом не только	1	1
33	не может не	2	1
34	одних и тех	1	1
35	том смысле как	1	1
36	состоит в том	3	1
37	прежде всего в	1	1
38	мы узнаем что	1	1
39	на самом деле	1	1
40	в этом смысле	8	1
41	что принято называть	1	1
42	том что он	1	1
43	то же самое	7	1
44	одной стороны и	2	1
45	же как и	4	1
46	верно и то	1	1
47	том случае если	1	1
48	с самого начала	1	1
49	вступает в противоречие	1	1
50	что все эти	1	1
51	и та же	1	1
52	в себе и	3	1
53	в отличие от	2	1
54	мы узнаем из	1	1
55	при этом не	1	1
56	заключает в себе	1	1
57	с этой точки	4	1
58	в том случае	1	1
59	и тех же	1	1
60	положение при котором	1	1
61	и что в	2	1
62	не чем иным	1	1
63	содержит в себе	2	1
64	в противоречие с	2	1
65	оказывается как бы	1	1
66	в высшей степени	2	1
67	по своему происхождению	1	1
68	в конце концов	1	1
69	а также и	1	1
70	по нашему мнению	2	1
71	не представляется нам	1	1
72	потому что именно	1	1
73	равной мере и	1	1
74	мы уже говорили	2	1
75	убеждает нас в	2	1
76	во всяком случае	3	1
77	одна и та	1	1
78	не только на	1	1
79	как бы в	1	1
80	не имеет ничего	1	1
81	в свое время	2	1
82	речь идет об	1	1
83	смысле как мы	1	1
84	при этом мыслит	1	1
85	друг друга как	1	1
86	в данном случае	2	1
87	между этими двумя	2	1
88	только в качестве	1	1
89	чем иным как	1	1
90	и они не	1	1
91	в свою очередь	2	1
92	ничего общего с	1	1
93	этой точки зрения	4	1
94	с тем что	3	1
95	никогда не бывает	2	1
96	не только не	5	1
97	но все же	1	1
98	друг от друга	1	1
99	главным образом благодаря	1	1
100	все же не	1	1
101	в том смысле	2	1
102	с одной стороны	9	1
103	нас в том	2	1
104	друг с другом	7	1
105	что мы узнаем	1	1
