N	2gram	Tiupa_Hudo_1	Istorich
1	и в	14	26
2	т е	4	22
3	так как	1	18
4	никогда не	6	13
5	потому что	5	13
6	и на	3	12
7	в этом	11	12
8	в том	12	12
9	что в	6	12
10	может быть	5	11
11	и т	11	10
12	не только	12	10
13	том что	16	10
14	в образе	1	10
15	с другой	1	10
16	и не	2	10
17	еще не	7	9
18	что он	9	9
19	но и	5	9
20	и это	4	8
21	все эти	3	8
22	все же	3	8
23	в нем	3	8
24	т д	3	8
25	на том	2	8
26	с ним	4	8
27	например в	2	7
28	но в	5	7
29	и его	5	7
30	о том	12	7
31	с одной	1	7
32	уже не	7	7
33	у него	9	7
34	превращается в	3	7
35	одной стороны	1	7
36	мы уже	4	6
37	мы не	2	6
38	как в	8	6
39	как он	2	6
40	так в	2	6
41	в русской	4	6
42	и с	4	6
43	то что	8	6
44	и там	1	6
45	не может	7	6
46	то же	9	5
47	в ней	4	5
48	за собой	1	5
49	как и	9	5
50	и что	2	5
51	в то	8	5
52	так и	13	5
53	нас к	1	5
54	в его	8	5
55	только в	5	5
56	тем что	3	5
57	там где	1	5
58	как это	1	5
59	его в	3	5
60	как мы	3	4
61	и он	5	4
62	с его	5	4
63	что оно	1	4
64	но как	2	4
65	этого мотива	1	4
66	из этих	1	4
67	на его	2	4
68	на земле	1	4
69	и по	3	4
70	это не	7	4
71	и тем	1	4
72	с тем	1	4
73	но здесь	1	4
74	а также	3	4
75	до сих	2	4
76	прежде всего	11	4
77	связано с	1	4
78	как бы	7	4
79	в это	2	4
80	сих пор	2	4
81	но это	1	4
82	все что	1	4
83	же как	2	3
84	связана с	1	3
85	и то	1	3
86	там же	2	3
87	из которых	1	3
88	это еще	1	3
89	когда он	1	3
90	та же	4	3
91	в себе	11	3
92	вообще не	1	3
93	что она	4	3
94	главным образом	1	3
95	при этом	12	3
96	если бы	3	3
97	и вот	1	3
98	него и	1	3
99	такой же	3	3
100	в своей	10	3
101	таким же	1	3
102	и ее	1	3
103	в одном	1	3
104	не в	7	3
105	их в	1	3
106	она не	4	3
107	к концу	1	3
108	не потому	1	3
109	могут быть	1	3
110	приходит к	1	3
111	и другие	1	3
112	данном случае	1	3
113	от него	3	3
114	но так	1	3
115	один из	4	3
116	том как	3	3
117	в качестве	9	3
118	так что	2	3
119	ее не	1	3
120	и только	1	3
121	со стороны	3	3
122	далеко не	1	3
123	от этого	1	3
124	не было	4	3
125	в частности	5	3
126	в него	2	3
127	к своему	2	3
128	в данном	1	3
129	как будто	4	3
130	и от	4	3
131	вопрос о	2	3
132	на первый	1	3
133	солнца и	1	3
134	а в	7	3
135	еще в	3	3
136	и эта	1	3
137	сказать что	1	3
138	из этого	1	3
139	в своих	3	3
140	они не	2	3
141	нам кажется	1	2
142	что когда	2	2
143	из его	1	2
144	то самое	1	2
145	из земли	1	2
146	но не	3	2
147	по отношению	8	2
148	тогда как	7	2
149	а через	1	2
150	в свои	1	2
151	на то	4	2
152	относится к	1	2
153	в одной	2	2
154	с этим	3	2
155	дает нам	1	2
156	в своем	4	2
157	что касается	1	2
158	перед нами	5	2
159	и как	1	2
160	и хотя	1	2
161	и конечно	1	2
162	в этой	8	2
163	и они	1	2
164	то и	3	2
165	и до	1	2
166	но он	3	2
167	он не	4	2
168	с этой	2	2
169	можно было	5	2
170	но все	1	2
171	человека в	6	2
172	же не	1	2
173	его не	1	2
174	на этой	1	2
175	живет в	2	2
176	было бы	6	2
177	уже знаем	2	2
178	приходит в	2	2
179	здесь нет	1	2
180	ни в	5	2
181	вовсе не	1	2
182	вопрос этот	1	2
183	я его	1	2
184	человеком и	1	2
185	она в	3	2
186	в которых	1	2
187	знаем что	1	2
188	своего рода	7	2
189	не будем	1	2
190	однако в	2	2
191	что этот	1	2
192	даже в	3	2
193	тем самым	1	2
194	и другое	2	2
195	не имеет	2	2
196	одна из	2	2
197	на него	2	2
198	не могло	1	2
199	или как	1	2
200	в городе	5	2
201	ее на	1	2
202	об одном	2	2
203	к тому	7	2
204	от нее	1	2
205	за что	1	2
206	что при	3	2
207	в свое	1	2
208	но при	1	2
209	здесь не	2	2
210	что у	3	2
211	когда в	1	2
212	о котором	2	2
213	ничего не	8	2
214	эта сторона	1	2
215	сводится к	1	2
216	но мы	1	2
217	можно сказать	4	2
218	как у	1	2
219	эти два	1	2
220	не видел	1	2
221	в форме	2	2
222	в античной	1	2
223	в лице	3	2
224	того что	4	2
225	людей а	2	2
226	именно на	1	2
227	мы знаем	2	2
228	не будут	1	2
229	всяком случае	1	2
230	никого не	1	2
231	что они	1	2
232	а с	2	2
233	и др	1	2
234	что не	2	2
235	сидит у	1	2
236	не означает	2	2
237	а не	12	2
238	о чем	1	2
239	он и	1	2
240	от солнца	1	2
241	него в	1	2
242	к себе	5	2
243	когда мы	1	2
244	что же	2	2
245	отношению к	8	2
246	быть только	1	2
247	стороны и	1	2
248	что мы	1	2
249	видно что	2	2
250	но для	1	2
251	общие черты	1	2
252	под названием	1	2
253	обращается к	1	2
254	для нас	1	2
255	мы должны	1	2
256	только что	4	2
257	в этих	5	2
258	но вот	1	2
259	с ними	2	2
260	в последнем	1	2
261	героя в	2	2
262	жизни и	5	2
263	даже когда	1	2
264	я могу	1	2
265	во всяком	1	2
266	ли мы	1	1
267	речь идет	3	1
