N	2gram	Vygotskiy__5	KulturaY
1	и в	16	23
2	точки зрения	18	23
3	в том	18	22
4	не только	16	17
5	в этом	25	16
6	было бы	10	16
7	с точки	9	16
8	самом деле	3	14
9	может быть	9	14
10	в области	12	14
11	в самом	4	13
12	что в	16	13
13	не менее	3	12
14	потому что	21	12
15	для того	14	12
16	вопрос о	12	11
17	том что	15	11
18	того чтобы	17	11
19	можно было	5	11
20	в его	11	11
21	того что	16	11
22	а не	10	11
23	у нас	2	10
24	и не	12	10
25	еще не	4	9
26	таким образом	19	9
27	тем не	1	9
28	хотя бы	5	9
29	так как	16	9
30	прежде всего	3	9
31	лишь в	1	8
32	зависимости от	2	8
33	если бы	8	8
34	в виду	2	8
35	до сих	3	8
36	сих пор	3	8
37	как на	3	8
38	как это	8	7
39	в зависимости	2	7
40	все эти	4	7
41	в нашем	1	7
42	должно быть	8	7
43	речи в	6	7
44	того как	5	7
45	если мы	7	7
46	те же	2	7
47	и что	12	7
48	с другой	4	7
49	или иной	1	7
50	в данном	1	7
51	сказать что	13	7
52	то же	8	6
53	говорить о	3	6
54	в общем	1	6
55	с помощью	10	6
56	в силу	10	6
57	только в	10	6
58	так и	7	6
59	при этом	4	6
60	и тем	3	6
61	с тем	3	6
62	в их	3	6
63	о языке	1	6
64	ничего не	5	6
65	связи с	3	6
66	не может	18	6
67	языка в	1	6
68	могут быть	4	6
69	по себе	7	6
70	о том	8	6
71	после того	1	6
72	что и	3	6
73	тот же	5	6
74	что он	25	6
75	для этого	1	6
76	также и	1	5
77	и есть	7	5
78	в первом	3	5
79	как мы	10	5
80	я не	2	5
81	в чем	3	5
82	независимо от	1	5
83	все же	3	5
84	как бы	5	5
85	что она	2	5
86	как и	8	5
87	не в	6	5
88	вовсе не	2	5
89	во внимание	2	5
90	от того	3	5
91	не могут	4	5
92	той или	1	5
93	слов и	2	5
94	тем что	5	5
95	на которых	1	5
96	в связи	1	5
97	что же	1	5
98	тем более	4	5
99	но это	3	5
100	а в	3	5
101	совершенно не	2	5
102	того же	7	4
103	отношения между	3	4
104	в сущности	13	4
105	на практике	2	4
106	столь же	2	4
107	точка зрения	8	4
108	как в	5	4
109	в своем	5	4
110	целый ряд	1	4
111	в целом	4	4
112	ясно что	1	4
113	этого слова	1	4
114	что значит	3	4
115	в своей	2	4
116	не столько	1	4
117	которые в	1	4
118	том чтобы	1	4
119	же мы	2	4
120	тому что	5	4
121	тем самым	8	4
122	тогда когда	5	4
123	учения о	2	4
124	как раз	1	4
125	и о	1	4
126	в ее	1	4
127	были бы	1	4
128	для нас	1	4
129	заключается в	5	4
130	между тем	3	4
131	один из	1	4
132	с одной	3	4
133	что не	1	4
134	не было	1	4
135	одной стороны	3	4
136	письменной речи	39	4
137	мы говорим	2	4
138	в той	6	4
139	этом случае	3	4
140	то что	26	4
141	в слове	1	4
142	на самом	1	3
143	это и	3	3
144	то в	3	3
145	той же	4	3
146	есть не	2	3
147	мы не	3	3
148	сам по	1	3
149	в ней	2	3
150	то мы	1	3
151	но не	10	3
152	но как	3	3
153	по отношению	12	3
154	очевидно что	2	3
155	отношение к	11	3
156	речи но	2	3
157	то обстоятельство	2	3
158	что именно	1	3
159	и к	2	3
160	что это	1	3
161	бы сказать	2	3
162	тому же	2	3
163	но на	1	3
164	он не	8	3
165	в первую	1	3
166	и с	3	3
167	зрения на	1	3
168	с этой	4	3
169	мы видели	3	3
170	не так	1	3
171	но если	6	3
172	и более	3	3
173	в отношении	9	3
174	она не	1	3
175	в то	5	3
176	не имеет	4	3
177	в процессе	13	3
178	в структуре	1	3
179	должна быть	5	3
180	что на	1	3
181	в каком	1	3
182	не потому	1	3
183	обстоятельство что	2	3
184	не есть	4	3
185	всего этого	1	3
186	только то	1	3
187	в результате	4	3
188	на вопрос	5	3
189	но и	6	3
190	это не	4	3
191	и только	1	3
192	может иметь	2	3
193	этот вопрос	6	3
194	в какой	6	3
195	как же	1	3
196	уже в	1	3
197	вопроса о	3	3
198	языка но	1	3
199	ни в	1	3
200	мы находим	1	3
201	то это	2	3
202	именно в	4	3
203	а с	2	3
204	естественно что	2	3
205	первую очередь	1	3
206	по существу	3	3
207	там где	1	3
208	того или	1	3
209	но для	1	3
210	к тому	6	3
211	мы должны	8	3
212	другой стороны	2	3
213	или иного	1	3
214	речи как	4	3
215	по поводу	2	3
216	они не	3	3
217	смысле слова	1	2
218	через которые	2	2
219	тем же	1	2
220	к другому	1	2
221	отношению к	12	2
222	что эти	2	2
223	собственном смысле	1	2
224	одним и	1	2
225	к нашей	1	2
226	мы имеем	1	2
227	смысле можно	1	2
228	ответить на	4	2
229	как я	3	2
230	быть в	2	2
231	в различных	2	2
232	и вопрос	1	2
233	чем это	1	2
234	а тем	2	2
235	не то	4	2
236	для обозначения	1	2
237	отличие от	2	2
238	за пределы	4	2
239	что они	5	2
240	связи и	2	2
241	сама по	4	2
242	относится к	1	2
243	языка и	6	2
244	более чем	1	2
245	как к	1	2
246	смысле этого	1	2
247	когда он	2	2
248	и как	3	2
249	более или	1	2
250	но в	6	2
251	еще на	1	2
252	он в	3	2
253	учение о	2	2
254	в известном	8	2
255	и тот	3	2
256	как он	6	2
257	так сказать	1	2
258	между понятиями	3	2
259	и самый	1	2
260	же это	1	2
261	принять во	1	2
262	если же	1	2
263	отношений между	2	2
264	в корне	2	2
265	свое время	2	2
266	состоит в	6	2
267	на этом	3	2
268	но все	2	2
269	что все	6	2
270	значение в	3	2
271	его в	2	2
272	на протяжении	2	2
273	приходит в	1	2
274	чем в	3	2
275	писать на	1	2
276	такой же	4	2
277	как таковой	1	2
278	и того	3	2
279	одного и	3	2
280	или менее	1	2
281	в этих	3	2
282	из того	11	2
283	в котором	2	2
284	бы привести	1	2
285	большей степени	1	2
286	в отличие	2	2
287	не как	1	2
288	мысли и	5	2
289	и значит	1	2
290	точку зрения	1	2
291	однако в	1	2
292	нас к	3	2
293	вернемся к	1	2
294	что различие	1	2
295	дело не	1	2
296	по своему	3	2
297	никак не	3	2
298	уже о	1	2
299	отличается от	1	2
300	к овладению	4	2
301	не станем	2	2
302	такая же	1	2
303	из всего	1	2
304	нам о	1	2
305	совершенно ясно	2	2
306	но мы	5	2
307	в пределах	4	2
308	совершенно иной	2	2
309	есть также	1	2
310	мог бы	1	2
311	к его	3	2
312	она есть	1	2
313	и здесь	2	2
314	язык и	2	2
315	можно сказать	5	2
316	различие в	1	2
317	как они	3	2
318	частном случае	1	2
319	путь к	1	2
320	можно видеть	1	2
321	а потому	3	2
322	не более	1	2
323	эти последние	1	2
324	известном смысле	7	2
325	моменты в	1	2
326	может оказаться	1	2
327	о значении	1	2
328	вопрос об	3	2
329	в качестве	4	2
330	то и	2	2
331	ни одного	2	2
332	что если	4	2
333	речь в	3	2
334	не дает	2	2
335	он имеет	3	2
336	а то	1	2
337	в одном	3	2
338	так то	1	2
339	быть совершенно	2	2
340	перейти к	3	2
341	в письменной	7	2
342	точек зрения	4	2
343	говорим о	2	2
344	еще и	3	2
345	ни на	2	2
346	один и	3	2
347	только что	5	2
348	приемов и	1	2
349	на этот	4	2
350	не означает	4	2
351	в свете	4	2
352	вопросе о	1	2
353	о чем	2	2
354	понятие о	1	2
355	что мы	4	2
356	именно поэтому	1	2
357	в частности	3	2
358	вместе с	4	2
359	так же	15	2
360	в классе	1	2
361	в область	2	2
362	тому как	4	2
363	в тех	1	2
364	согласно которому	1	2
365	иначе говоря	1	2
366	к синтаксису	1	2
367	как например	1	2
368	только для	2	2
369	все это	2	2
370	кроме того	1	2
371	от нас	1	2
372	к вопросу	1	2
373	чтобы понять	2	2
374	не с	2	2
375	еще более	5	2
376	главным образом	1	2
377	в большей	1	2
378	функции не	1	2
379	не знает	5	2
380	то здесь	1	2
381	понимается как	1	2
382	первом случае	1	2
383	в свое	2	2
384	или иным	2	2
385	это так	1	2
386	и иной	1	2
387	это в	1	2
388	во всяком	2	2
389	том числе	1	2
390	второй из	1	1
391	равным образом	1	1
392	не иначе	2	1
393	ту же	2	1
394	говоря о	1	1
395	отношения к	2	1
396	например в	1	1
397	же как	7	1
398	в движение	1	1
399	родного языка	11	1
400	и то	4	1
401	эта речь	1	1
402	обучения есть	1	1
403	и должны	1	1
404	мере в	5	1
405	столь хорошо	2	1
406	на деле	1	1
407	между двумя	3	1
408	из самых	1	1
409	не имеют	2	1
410	с таким	3	1
411	речи ради	1	1
412	уже по	4	1
413	согласно которой	1	1
414	составляет главное	2	1
415	же следует	1	1
416	и ничего	1	1
417	бы что	1	1
418	во времени	1	1
419	установить что	2	1
420	и новые	1	1
421	оба эти	4	1
422	время как	4	1
423	но она	1	1
424	в деле	1	1
425	в полной	1	1
426	почти исключительно	1	1
427	эта функция	1	1
428	в изложении	1	1
429	связана с	1	1
430	существуют такие	1	1
431	мы без	1	1
432	не нужно	1	1
433	и на	6	1
434	между собой	13	1
435	он сам	1	1
436	бы то	1	1
437	имеет здесь	1	1
438	мы будем	2	1
439	легко может	1	1
440	а только	4	1
441	очевидно и	1	1
442	что язык	1	1
443	значение и	1	1
444	всякую возможность	1	1
445	тогда как	1	1
446	и будет	1	1
447	сделать это	2	1
448	значение имеет	1	1
449	были не	1	1
450	после всего	1	1
451	которые не	2	1
452	с теориями	1	1
453	через другие	2	1
454	оказывается не	2	1
455	в одной	1	1
456	с этим	3	1
457	перед нами	1	1
458	процессе развития	4	1
459	тех случаях	1	1
460	иным путем	1	1
461	как уже	3	1
462	и понимания	1	1
463	говорит что	5	1
464	именно эта	1	1
465	за собой	1	1
466	действия и	1	1
467	в которой	5	1
468	это есть	4	1
469	мы получаем	1	1
470	формы в	1	1
471	в обучении	5	1
472	на некоторых	1	1
473	думать что	1	1
474	нами в	2	1
475	имеем в	1	1
476	и те	1	1
477	из общей	2	1
478	если он	2	1
479	на максимальную	1	1
480	что без	1	1
481	факта а	1	1
482	понятий если	1	1
483	связанные с	6	1
484	они пытаются	1	1
485	и навыки	1	1
486	от которого	1	1
487	что сказать	2	1
488	том какие	1	1
489	в понимании	1	1
490	моменты которые	1	1
491	переходит от	1	1
492	образом и	1	1
493	есть один	1	1
494	уже указано	1	1
495	дает и	1	1
496	процессе самого	1	1
497	одной и	1	1
498	смысле как	1	1
499	и независимо	1	1
500	может понять	1	1
501	или иных	1	1
502	в каждом	1	1
503	здесь мы	1	1
504	этом слове	1	1
505	с самыми	1	1
506	имеют в	1	1
507	сознание и	2	1
508	речи или	1	1
509	в другом	6	1
510	нам остается	1	1
511	конечно в	1	1
512	слова или	1	1
513	высокой ступени	2	1
514	входит в	1	1
515	те или	1	1
516	не умеет	3	1
517	письменная речь	22	1
518	известно что	1	1
519	этом смысле	1	1
520	именно что	1	1
521	после этого	1	1
522	которая в	2	1
