N	2gram	Tiupa_Lite_2	Problema
1	и не	11	28
2	то есть	5	27
3	не только	8	24
4	вовсе не	2	21
5	и в	19	20
6	в том	10	20
7	не просто	1	16
8	все эти	1	16
9	то что	7	15
10	потому что	2	15
11	точки зрения	4	14
12	у нас	5	14
13	той или	1	14
14	было бы	2	14
15	но и	10	14
16	не в	4	13
17	даже и	2	13
18	или иной	1	13
19	в нашем	2	12
20	в себе	6	12
21	том что	7	12
22	с точки	3	11
23	прежде всего	4	11
24	подобного рода	1	11
25	едва ли	4	10
26	отнюдь не	4	10
27	тем не	2	10
28	и его	3	10
29	не менее	6	10
30	так и	7	10
31	в качестве	5	10
32	не является	2	10
33	в этом	9	9
34	может быть	17	9
35	и даже	8	9
36	но в	2	8
37	таким образом	1	8
38	что он	3	8
39	в результате	2	8
40	и все	1	8
41	то же	12	7
42	мы не	4	7
43	в ней	4	7
44	еще не	2	7
45	и с	3	7
46	это не	1	7
47	здесь не	1	7
48	хотя бы	2	7
49	есть в	1	7
50	с другой	8	7
51	именно в	1	7
52	а не	20	7
53	и потому	1	7
54	такого рода	9	7
55	есть не	1	6
56	мы имеем	1	6
57	при этом	6	6
58	всех этих	1	6
59	как и	10	6
60	в данном	3	6
61	и без	2	6
62	по крайней	2	6
63	же самое	1	6
64	в виду	2	6
65	а также	2	6
66	крайней мере	2	6
67	так что	4	6
68	но это	3	6
69	и от	1	6
70	для нас	2	6
71	другой стороны	4	6
72	в таком	1	6
73	на самом	1	5
74	но не	5	5
75	как в	1	5
76	в нем	3	5
77	те или	1	5
78	в них	2	5
79	в этих	1	5
80	только и	1	5
81	и вполне	1	5
82	и о	1	5
83	в ее	2	5
84	данном случае	3	5
85	о том	2	5
86	можно сказать	1	5
87	жизни и	4	5
88	уже не	2	5
89	так как	3	5
90	то и	3	5
91	не может	9	5
92	вместе с	5	5
93	так же	1	5
94	в смысле	1	5
95	ничего общего	1	5
96	и т	2	4
97	это и	1	4
98	но даже	1	4
99	и наконец	2	4
100	уже в	2	4
101	в этой	3	4
102	с тем	2	4
103	в своей	1	4
104	в одном	2	4
105	в отношении	1	4
106	тем самым	3	4
107	не имеет	1	4
108	только не	1	4
109	можно было	1	4
110	жизнь и	1	4
111	с ним	2	4
112	никак не	1	4
113	во всех	3	4
114	и только	2	4
115	одной из	2	4
116	ни с	1	4
117	что не	2	4
118	как бы	2	4
119	в художественном	2	4
120	однако не	1	4
121	как раз	2	4
122	тех или	1	4
123	и для	3	4
124	же в	2	4
125	а в	3	4
126	в то	9	4
127	в какой	2	4
128	самом деле	1	3
129	он как	1	3
130	в каждой	2	3
131	и на	6	3
132	он был	1	3
133	но как	2	3
134	в истории	2	3
135	в своем	1	3
136	и к	2	3
137	второго порядка	1	3
138	движение и	1	3
139	или иных	1	3
140	человека в	4	3
141	в другом	3	3
142	с другими	1	3
143	из них	2	3
144	в жизни	2	3
145	все равно	2	3
146	как это	2	3
147	связи с	1	3
148	вплоть до	3	3
149	трактуется как	1	3
150	на себе	1	3
151	казалось бы	1	3
152	имеем дело	1	3
153	в области	4	3
154	к тому	1	3
155	себе в	1	3
156	как мы	1	3
157	в его	4	3
158	что и	2	3
159	для всех	5	3
160	в начале	3	3
161	в сознании	1	3
162	здесь мы	1	3
163	не так	2	3
164	для него	4	3
165	себе и	3	3
166	тем что	4	3
167	для того	2	3
168	не было	2	3
169	еще и	1	3
170	нет ничего	1	3
171	о себе	3	3
172	к его	1	3
173	из которых	2	3
174	для искусства	1	3
175	а если	2	3
176	что мы	1	3
177	и как	3	3
178	не говоря	2	3
179	из этого	1	3
180	что в	4	3
181	и то	3	2
182	является принципом	1	2
183	и закон	1	2
184	за собой	1	2
185	по преимуществу	2	2
186	обойтись без	1	2
187	не вполне	2	2
188	ему в	1	2
189	и он	3	2
190	нет в	2	2
191	говоря уже	2	2
192	нам представляется	2	2
193	столь же	5	2
194	в чем	1	2
195	нет и	1	2
196	за пределы	1	2
197	относится к	1	2
198	стороны и	1	2
199	все же	2	2
200	и где	1	2
201	появляется у	1	2
202	то в	2	2
203	со своей	2	2
204	что это	1	2
205	в известном	1	2
206	он не	5	2
207	перестает быть	3	2
208	не к	2	2
209	с ее	2	2
210	том чтобы	3	2
211	на земле	1	2
212	его в	1	2
213	но именно	1	2
214	далеко не	1	2
215	между собою	1	2
216	имеет ничего	1	2
217	мы находим	1	2
218	но эта	1	2
219	однако в	6	2
220	того же	4	2
221	но они	1	2
222	друг друга	2	2
223	но только	2	2
224	того чтобы	1	2
225	и по	1	2
226	и притом	1	2
227	во всем	1	2
228	однако это	1	2
229	в стихотворении	13	2
230	м булгакова	1	2
231	для себя	2	2
232	приходит к	1	2
233	но по	1	2
234	и говорит	1	2
235	сравнении с	2	2
236	в пределах	1	2
237	и когда	1	2
238	и каждый	2	2
239	для этого	2	2
240	и что	2	2
241	не раз	2	2
242	еще только	1	2
243	в литературе	1	2
244	ни к	1	2
245	тот же	2	2
246	дело с	1	2
247	то он	1	2
248	тем она	1	2
249	со всеми	1	2
250	себя в	6	2
251	только на	1	2
252	эти и	1	2
253	свидетельствует о	2	2
254	а то	1	2
255	в конце	2	2
256	в других	1	2
257	в самом	1	2
258	а именно	3	2
259	и прежде	1	2
260	как же	1	2
261	говорит о	1	2
262	все время	1	2
263	в это	1	2
264	третьем лице	1	2
265	общего с	1	2
266	самое можно	1	2
267	к своему	2	2
268	лет назад	1	2
269	произведения искусства	2	2
270	представляется что	1	2
271	этот путь	3	2
272	еще более	1	2
273	ни было	2	2
274	жизни в	4	2
275	в частности	4	2
276	в сравнении	2	2
277	можно назвать	1	2
278	этого необходимо	1	1
279	одним из	3	1
280	с жизнью	1	1
281	перед лицом	1	1
282	тем же	3	1
283	от своей	1	1
284	и до	2	1
285	в году	5	1
286	со второй	1	1
287	для общего	1	1
288	же как	2	1
289	на первом	2	1
290	случае это	2	1
291	здесь вполне	1	1
292	именно к	1	1
293	сама в	1	1
294	на себя	2	1
295	на свою	3	1
296	мы и	1	1
297	и этого	1	1
298	бы то	1	1
299	истории в	1	1
300	сказать и	1	1
301	двести лет	1	1
302	данной художественной	1	1
303	не все	1	1
304	если в	2	1
305	так по	1	1
306	иной эстетической	1	1
307	из таких	1	1
308	как к	3	1
309	как нам	1	1
310	кто не	1	1
311	этом же	1	1
312	когда он	1	1
313	я должен	1	1
314	отношений в	1	1
315	это тоже	1	1
316	и художественного	1	1
317	в действительности	1	1
318	он на	2	1
319	в противоположность	2	1
320	с душой	1	1
321	в чем-то	1	1
322	и хотя	1	1
323	в этот	1	1
324	для которого	1	1
325	себе как	1	1
