N	2gram	Vinokur_Ku_3	VerxiiNi
1	и в	23	26
2	таким образом	9	22
3	с тем	6	18
4	в этом	16	15
5	русской культуры	1	15
6	вместе с	2	15
7	точки зрения	23	13
8	как бы	5	12
9	в том	22	11
10	из этих	5	10
11	не только	17	10
12	и с	3	10
13	может быть	14	10
14	связи с	6	9
15	в области	14	9
16	так как	9	9
17	но и	3	9
18	что в	13	9
19	но не	3	8
20	в общем	6	8
21	главным образом	2	8
22	с другой	7	8
23	и не	10	8
24	как на	8	8
25	но в	2	7
26	связанные с	1	7
27	но все	2	7
28	том что	11	7
29	потому что	12	7
30	к нему	1	7
31	с одной	4	7
32	то что	4	7
33	а с	3	7
34	одной стороны	4	7
35	того же	4	6
36	представление о	1	6
37	все же	5	6
38	все эти	7	6
39	в себе	1	6
40	всяком случае	1	6
41	с точки	16	6
42	в отношении	3	6
43	к тому	3	6
44	так и	6	6
45	о том	6	6
46	что и	6	6
47	несмотря на	1	6
48	и потому	1	6
49	все это	2	6
50	мы должны	3	6
51	во всяком	2	6
52	отношение к	3	5
53	сих пор	8	5
54	и к	3	5
55	тем чтобы	2	5
56	тому же	3	5
57	в силу	6	5
58	лишь в	8	5
59	или менее	2	5
60	по крайней	1	5
61	не имеет	3	5
62	того чтобы	11	5
63	никогда не	1	5
64	для того	12	5
65	в его	11	5
66	крайней мере	1	5
67	до сих	8	5
68	а не	11	5
69	к жизни	1	5
70	и для	1	5
71	так же	2	5
72	одной из	1	5
73	более или	2	5
74	том числе	2	5
75	в котором	2	4
76	то же	6	4
77	целый ряд	4	4
78	в самом	13	4
79	учение о	2	4
80	что все	2	4
81	с другими	2	4
82	он не	3	4
83	далеко не	5	4
84	в которых	3	4
85	в то	3	4
86	а в	5	4
87	и что	7	4
88	и только	3	4
89	только в	6	4
90	и вместе	1	4
91	на этот	2	4
92	не может	6	4
93	из которых	1	4
94	в смысле	1	4
95	и от	1	4
96	в этих	2	4
97	во время	1	4
98	что он	6	4
99	в виде	1	4
100	же как	1	3
101	на западе	2	3
102	из всех	1	3
103	так называемые	1	3
104	большей частью	1	3
105	в своем	4	3
106	когда он	2	3
107	и как	2	3
108	за собой	1	3
109	в которой	1	3
110	что это	3	3
111	и те	1	3
112	духовной культуры	1	3
113	и если	2	3
114	при этом	6	3
115	и при	2	3
116	оказывается что	1	3
117	тем не	9	3
118	если бы	8	3
119	не менее	12	3
120	как о	3	3
121	и о	4	3
122	но по	1	3
123	культуры и	1	3
124	ясно что	4	3
125	можно сказать	2	3
126	путь к	2	3
127	того что	11	3
128	но с	1	3
129	хотя бы	9	3
130	в качестве	2	3
131	уже не	8	3
132	что эти	2	3
133	для него	1	3
134	в одном	2	3
135	в связи	5	3
136	в рамках	5	3
137	а так	1	3
138	с этой	3	3
139	в результате	3	3
140	у них	1	3
141	отношению к	2	3
142	и другие	1	3
143	к этому	1	3
144	в таком	4	3
145	говорили о	1	2
146	связана с	1	2
147	когда человек	1	2
148	мы имеем	2	2
149	бы например	2	2
150	такое положение	1	2
151	так чтобы	1	2
152	еще не	9	2
153	и на	1	2
154	бы то	1	2
155	или иное	2	2
156	отличаются от	1	2
157	относится к	2	2
158	что именно	3	2
159	еще на	2	2
160	ни один	1	2
161	он в	2	2
162	не могла	1	2
163	не к	1	2
164	не как	2	2
165	его от	1	2
166	состоит в	2	2
167	то ни	1	2
168	те же	7	2
169	с целью	2	2
170	образом если	1	2
171	не всегда	1	2
172	мы видели	3	2
173	но если	3	2
174	учиться у	1	2
175	признать что	1	2
176	которые в	4	2
177	не в	5	2
178	в россии	2	2
179	тогда когда	4	2
180	ее с	1	2
181	тех пор	4	2
182	не могло	1	2
183	только не	1	2
184	в самой	1	2
185	же время	1	2
186	в русском	2	2
187	и после	1	2
188	так например	1	2
189	не потому	3	2
190	и здесь	2	2
191	начиная с	1	2
192	не могут	5	2
193	и другой	1	2
194	отличается от	2	2
195	той или	5	2
